originAirport,destinationAirport,minPrice
CWB,BCN,707
CWB,BUE,320
CWB,EZE,332
CWB,LAX,666
CWB,LIS,714
CWB,MAD,715
CWB,MIA,536
CWB,NYC,518
CWB,OPO,847
LIS,ARN,141
LIS,ATH,143
LIS,BOS,374
LIS,CWB,876
LIS,GIG,605
LIS,GRU,626
LIS,JFK,357
LIS,KEF,148
LIS,LON,38
LIS,MIL,53
LIS,NAP,129
LIS,PAR,48
LIS,PMO,146
LIS,PRG,136
LIS,ROM,85
LIS,SVQ,40
LIS,VLC,55
MAD,BOS,363
MAD,CWB,724
MAD,NYC,304
MAD,SAO,614
MIL,CAG,43
MIL,CFU,69
MIL,CTA,47
MIL,DUS,32
MIL,HER,96
MIL,LAX,493
MIL,NYC,314
MIL,OSL,89
MIL,PMO,34
MIL,PRG,44
MIL,TGD,105
MIL,TIA,63
MIL,VIE,36
MIL,ZAD,43
MIL,ZAG,53
MIL,ZTH,177
OPO,AGP,49
OPO,BCN,46
OPO,BIO,53
OPO,BLQ,72
OPO,BOD,44
OPO,BRU,91
OPO,CWB,912
OPO,FNC,56
OPO,GIG,703
OPO,GRU,727
OPO,KEF,155
OPO,LON,77
OPO,LPA,100
OPO,MAD,32
OPO,MIL,53
OPO,MRS,63
OPO,NAP,58
OPO,PAR,48
OPO,PDL,52
OPO,PMO,147
OPO,PRG,122
OPO,ROM,87
OPO,TLS,45
OPO,VLC,45
PTO,CWB,173
SAO,LAX,523
SAO,LIS,627
SAO,NYC,513
SAO,OPO,668
