originAirport,destinationAirport,minPrice
CWB,BCN,674
CWB,BUE,175
CWB,EZE,195
CWB,LAX,710
CWB,LIS,714
CWB,MAD,665
CWB,MIA,579
CWB,NYC,594
CWB,OPO,746
LIS,ARN,102
LIS,ATH,112
LIS,BOS,337
LIS,CWB,624
LIS,GIG,535
LIS,GRU,549
LIS,JFK,320
LIS,KEF,142
LIS,LON,39
LIS,MIL,40
LIS,NAP,70
LIS,PAR,43
LIS,PMO,79
LIS,PRG,91
LIS,ROM,57
LIS,SVQ,35
LIS,VLC,32
MAD,BOS,303
MAD,CWB,659
MAD,NYC,295
MAD,SAO,507
MIL,CAG,22
MIL,CFU,52
MIL,CTA,23
MIL,DUS,61
MIL,HER,67
MIL,LAX,416
MIL,NYC,296
MIL,OSL,54
MIL,PMO,21
MIL,PRG,28
MIL,TGD,50
MIL,TIA,45
MIL,VIE,29
MIL,ZAD,32
MIL,ZAG,31
MIL,ZTH,84
OPO,AGP,35
OPO,BCN,36
OPO,BIO,35
OPO,BLQ,58
OPO,BOD,37
OPO,BRU,49
OPO,CWB,724
OPO,FNC,34
OPO,GIG,558
OPO,GRU,562
OPO,KEF,160
OPO,LON,28
OPO,LPA,59
OPO,MAD,27
OPO,MIL,31
OPO,MRS,48
OPO,NAP,66
OPO,PAR,37
OPO,PDL,48
OPO,PMO,69
OPO,PRG,80
OPO,ROM,56
OPO,TLS,35
OPO,VLC,42
PTO,CWB,133
SAO,LAX,558
SAO,LIS,528
SAO,NYC,533
SAO,OPO,596
