originAirport,destinationAirport,minPrice
CWB,BCN,656
CWB,BUE,175
CWB,EZE,187
CWB,LAX,693
CWB,LIS,716
CWB,MAD,656
CWB,MIA,609
CWB,NYC,618
CWB,OPO,732
LIS,ARN,89
LIS,ATH,106
LIS,BOS,310
LIS,CWB,624
LIS,GIG,558
LIS,GRU,538
LIS,JFK,310
LIS,KEF,142
LIS,LON,40
LIS,MIL,27
LIS,NAP,64
LIS,PAR,38
LIS,PMO,77
LIS,PRG,94
LIS,ROM,53
LIS,SVQ,31
LIS,VLC,41
MAD,BOS,286
MAD,CWB,650
MAD,NYC,293
MAD,SAO,520
MIL,CAG,22
MIL,CFU,58
MIL,CTA,23
MIL,DUS,66
MIL,HER,73
MIL,LAX,415
MIL,NYC,282
MIL,OSL,58
MIL,PMO,20
MIL,PRG,30
MIL,TGD,46
MIL,TIA,52
MIL,VIE,24
MIL,ZAD,39
MIL,ZAG,35
MIL,ZTH,92
OPO,AGP,36
OPO,BCN,34
OPO,BIO,35
OPO,BLQ,56
OPO,BOD,33
OPO,BRU,48
OPO,CWB,766
OPO,FNC,28
OPO,GIG,579
OPO,GRU,571
OPO,KEF,162
OPO,LON,31
OPO,LPA,54
OPO,MAD,27
OPO,MIL,31
OPO,MRS,41
OPO,NAP,57
OPO,PAR,33
OPO,PDL,48
OPO,PMO,64
OPO,PRG,81
OPO,ROM,66
OPO,TLS,31
OPO,VLC,38
PTO,CWB,141
SAO,LAX,562
SAO,LIS,548
SAO,NYC,539
SAO,OPO,597
