originAirport,destinationAirport,minPrice
CWB,BCN,677
CWB,BUE,176
CWB,EZE,199
CWB,LAS,614
CWB,LAX,714
CWB,LIS,726
CWB,MAD,670
CWB,MIA,579
CWB,NYC,604
CWB,OPO,757
CWB,SCL,199
LIS,ARN,102
LIS,ATH,112
LIS,BCN,36
LIS,BIO,29
LIS,BLQ,60
LIS,BOD,36
LIS,BOS,340
LIS,BRU,52
LIS,CWB,626
LIS,FNC,28
LIS,GIG,535
LIS,GRU,550
LIS,JFK,320
LIS,KEF,144
LIS,LON,39
LIS,LPA,54
LIS,MAD,29
LIS,MIL,40
LIS,MRS,33
LIS,NAP,74
LIS,PAR,44
LIS,PDL,41
LIS,PMO,79
LIS,PRG,93
LIS,ROM,57
LIS,SVQ,33
LIS,TLS,38
LIS,VLC,35
MAD,BOS,302
MAD,CWB,677
MAD,NYC,303
MAD,SAO,511
MIL,BOS,326
MIL,CAG,22
MIL,CFU,51
MIL,CTA,23
MIL,DUS,61
MIL,HER,68
MIL,LAX,417
MIL,NYC,295
MIL,OSL,52
MIL,PMO,21
MIL,PRG,32
MIL,TGD,54
MIL,TIA,44
MIL,VIE,29
MIL,ZAD,31
MIL,ZAG,32
MIL,ZTH,84
OPO,AGP,45
OPO,BCN,28
OPO,BIO,41
OPO,BLQ,59
OPO,BOD,38
OPO,BRU,46
OPO,CWB,728
OPO,FNC,32
OPO,GIG,568
OPO,GRU,564
OPO,KEF,160
OPO,LON,27
OPO,LPA,55
OPO,MAD,26
OPO,MIL,31
OPO,MRS,48
OPO,NAP,66
OPO,PAR,36
OPO,PDL,45
OPO,PMO,70
OPO,PRG,81
OPO,ROM,53
OPO,TLS,31
OPO,VLC,36
PTO,CWB,137
SAO,LAX,557
SAO,LIS,532
SAO,NYC,531
SAO,OPO,602
