originAirport,destinationAirport,minPrice
CWB,BCN,684
CWB,BUE,175
CWB,EZE,189
CWB,LAX,708
CWB,LIS,724
CWB,MAD,660
CWB,MIA,582
CWB,NYC,593
CWB,OPO,749
LIS,ARN,92
LIS,ATH,107
LIS,BOS,305
LIS,CWB,613
LIS,GIG,544
LIS,GRU,550
LIS,JFK,318
LIS,KEF,136
LIS,LON,43
LIS,MIL,30
LIS,NAP,65
LIS,PAR,39
LIS,PMO,78
LIS,PRG,91
LIS,ROM,54
LIS,SVQ,26
LIS,VLC,27
MAD,BOS,279
MAD,CWB,670
MAD,NYC,290
MAD,SAO,517
MIL,CAG,21
MIL,CFU,50
MIL,CTA,23
MIL,DUS,64
MIL,HER,64
MIL,LAX,415
MIL,NYC,291
MIL,OSL,55
MIL,PMO,23
MIL,PRG,32
MIL,TGD,59
MIL,TIA,42
MIL,VIE,22
MIL,ZAD,35
MIL,ZAG,32
MIL,ZTH,92
OPO,AGP,42
OPO,BCN,26
OPO,BIO,32
OPO,BLQ,56
OPO,BOD,35
OPO,BRU,48
OPO,CWB,746
OPO,FNC,28
OPO,GIG,560
OPO,GRU,553
OPO,KEF,144
OPO,LON,31
OPO,LPA,46
OPO,MAD,26
OPO,MIL,36
OPO,MRS,42
OPO,NAP,58
OPO,PAR,34
OPO,PDL,54
OPO,PMO,64
OPO,PRG,79
OPO,ROM,65
OPO,TLS,32
OPO,VLC,37
PTO,CWB,138
SAO,LAX,561
SAO,LIS,524
SAO,NYC,534
SAO,OPO,593
