originAirport,destinationAirport,minPrice
CWB,BCN,770
CWB,BUE,338
CWB,EZE,298
CWB,LAX,687
CWB,LIS,791
CWB,MAD,776
CWB,MIA,566
CWB,NYC,586
CWB,OPO,788
LIS,ARN,144
LIS,ATH,127
LIS,BOS,454
LIS,CWB,869
LIS,GIG,661
LIS,GRU,617
LIS,JFK,390
LIS,KEF,168
LIS,LON,64
LIS,MIL,57
LIS,NAP,103
LIS,PAR,50
LIS,PMO,145
LIS,PRG,155
LIS,ROM,56
LIS,SVQ,48
LIS,VLC,37
MAD,BOS,361
MAD,CWB,839
MAD,NYC,322
MAD,SAO,626
MIL,CAG,36
MIL,CFU,58
MIL,CTA,37
MIL,DUS,45
MIL,HER,97
MIL,LAX,460
MIL,NYC,329
MIL,OSL,95
MIL,PMO,43
MIL,PRG,46
MIL,TGD,93
MIL,TIA,49
MIL,VIE,44
MIL,ZAD,38
MIL,ZAG,39
MIL,ZTH,148
OPO,AGP,42
OPO,BCN,33
OPO,BIO,48
OPO,BLQ,53
OPO,BOD,43
OPO,BRU,72
OPO,CWB,925
OPO,FNC,32
OPO,GIG,700
OPO,GRU,646
OPO,KEF,162
OPO,LON,48
OPO,LPA,78
OPO,MAD,29
OPO,MIL,40
OPO,MRS,54
OPO,NAP,97
OPO,PAR,47
OPO,PDL,70
OPO,PMO,86
OPO,PRG,130
OPO,ROM,66
OPO,TLS,34
OPO,VLC,43
PTO,CWB,148
SAO,LAX,479
SAO,LIS,632
SAO,NYC,522
SAO,OPO,675
