originAirport,destinationAirport,minPrice
CWB,BCN,770
CWB,BUE,338
CWB,EZE,305
CWB,LAX,694
CWB,LIS,830
CWB,MAD,777
CWB,MIA,559
CWB,NYC,587
CWB,OPO,819
LIS,ARN,146
LIS,ATH,129
LIS,BOS,412
LIS,CWB,806
LIS,GIG,599
LIS,GRU,570
LIS,JFK,353
LIS,KEF,177
LIS,LON,52
LIS,MIL,56
LIS,NAP,129
LIS,PAR,49
LIS,PMO,126
LIS,PRG,139
LIS,ROM,77
LIS,SVQ,32
LIS,VLC,39
MAD,BOS,361
MAD,CWB,839
MAD,NYC,319
MAD,SAO,621
MIL,CAG,41
MIL,CFU,60
MIL,CTA,35
MIL,DUS,45
MIL,HER,94
MIL,LAX,470
MIL,NYC,330
MIL,OSL,91
MIL,PMO,41
MIL,PRG,47
MIL,TGD,94
MIL,TIA,49
MIL,VIE,43
MIL,ZAD,37
MIL,ZAG,39
MIL,ZTH,148
OPO,AGP,50
OPO,BCN,33
OPO,BIO,41
OPO,BLQ,90
OPO,BOD,47
OPO,BRU,60
OPO,CWB,870
OPO,FNC,39
OPO,GIG,699
OPO,GRU,647
OPO,KEF,164
OPO,LON,64
OPO,LPA,76
OPO,MAD,32
OPO,MIL,53
OPO,MRS,57
OPO,NAP,106
OPO,PAR,46
OPO,PDL,58
OPO,PMO,143
OPO,PRG,136
OPO,ROM,83
OPO,TLS,32
OPO,VLC,43
PTO,CWB,149
SAO,LAX,461
SAO,LIS,568
SAO,NYC,522
SAO,OPO,647
