originAirport,destinationAirport,minPrice
CWB,BCN,659
CWB,BUE,177
CWB,EZE,304
CWB,LAX,705
CWB,LIS,720
CWB,MAD,748
CWB,MIA,594
CWB,NYC,629
CWB,OPO,979
LIS,ARN,119
LIS,ATH,126
LIS,BOS,462
LIS,CWB,906
LIS,GIG,667
LIS,GRU,631
LIS,JFK,334
LIS,KEF,168
LIS,LON,48
LIS,MIL,54
LIS,NAP,105
LIS,PAR,51
LIS,PMO,120
LIS,PRG,144
LIS,ROM,82
LIS,SVQ,33
LIS,VLC,30
MAD,BOS,296
MAD,CWB,664
MAD,NYC,367
MAD,SAO,641
MIL,CAG,22
MIL,CFU,51
MIL,CTA,23
MIL,DUS,61
MIL,HER,102
MIL,LAX,437
MIL,NYC,293
MIL,OSL,70
MIL,PMO,39
MIL,PRG,51
MIL,TGD,55
MIL,TIA,44
MIL,VIE,20
MIL,ZAD,35
MIL,ZAG,32
MIL,ZTH,156
OPO,AGP,39
OPO,BCN,30
OPO,BIO,29
OPO,BLQ,84
OPO,BOD,34
OPO,BRU,57
OPO,CWB,744
OPO,FNC,49
OPO,GIG,713
OPO,GRU,684
OPO,KEF,166
OPO,LON,56
OPO,LPA,50
OPO,MAD,30
OPO,MIL,40
OPO,MRS,47
OPO,NAP,62
OPO,PAR,38
OPO,PDL,68
OPO,PMO,103
OPO,PRG,79
OPO,ROM,75
OPO,TLS,56
OPO,VLC,38
PTO,CWB,128
SAO,LAX,566
SAO,LIS,546
SAO,NYC,545
SAO,OPO,700
