originAirport,destinationAirport,minPrice
CWB,BCN,651
CWB,BUE,173
CWB,EZE,184
CWB,LAX,698
CWB,LIS,727
CWB,MAD,657
CWB,MIA,609
CWB,NYC,624
CWB,OPO,743
LIS,ARN,89
LIS,ATH,107
LIS,BOS,318
LIS,CWB,626
LIS,GIG,555
LIS,GRU,540
LIS,JFK,321
LIS,KEF,155
LIS,LON,38
LIS,MIL,28
LIS,NAP,65
LIS,PAR,38
LIS,PMO,77
LIS,PRG,95
LIS,ROM,52
LIS,SVQ,31
LIS,VLC,39
MAD,BOS,285
MAD,CWB,670
MAD,NYC,298
MAD,SAO,518
MIL,CAG,26
MIL,CFU,58
MIL,CTA,23
MIL,DUS,61
MIL,HER,78
MIL,LAX,415
MIL,NYC,284
MIL,OSL,60
MIL,PMO,20
MIL,PRG,30
MIL,TGD,48
MIL,TIA,51
MIL,VIE,25
MIL,ZAD,41
MIL,ZAG,37
MIL,ZTH,90
OPO,AGP,45
OPO,BCN,36
OPO,BIO,29
OPO,BLQ,58
OPO,BOD,33
OPO,BRU,48
OPO,CWB,774
OPO,FNC,28
OPO,GIG,576
OPO,GRU,572
OPO,KEF,171
OPO,LON,31
OPO,LPA,61
OPO,MAD,26
OPO,MIL,31
OPO,MRS,42
OPO,NAP,57
OPO,PAR,32
OPO,PDL,47
OPO,PMO,64
OPO,PRG,81
OPO,ROM,64
OPO,TLS,30
OPO,VLC,30
PTO,CWB,145
SAO,LAX,560
SAO,LIS,553
SAO,NYC,534
SAO,OPO,611
