originAirport,destinationAirport,minPrice
CWB,BCN,664
CWB,BUE,172
CWB,EZE,182
CWB,LAX,691
CWB,LIS,714
CWB,MAD,646
CWB,MIA,597
CWB,NYC,609
CWB,OPO,731
LIS,ARN,90
LIS,ATH,103
LIS,BOS,301
LIS,CWB,599
LIS,GIG,544
LIS,GRU,545
LIS,JFK,307
LIS,KEF,121
LIS,LON,43
LIS,MIL,28
LIS,NAP,64
LIS,PAR,38
LIS,PMO,75
LIS,PRG,88
LIS,ROM,53
LIS,SVQ,32
LIS,VLC,37
MAD,BOS,266
MAD,CWB,659
MAD,NYC,280
MAD,SAO,492
MIL,CAG,22
MIL,CFU,49
MIL,CTA,19
MIL,DUS,63
MIL,HER,68
MIL,LAX,412
MIL,NYC,288
MIL,OSL,52
MIL,PMO,18
MIL,PRG,32
MIL,TGD,53
MIL,TIA,45
MIL,VIE,21
MIL,ZAD,33
MIL,ZAG,36
MIL,ZTH,87
OPO,AGP,37
OPO,BCN,32
OPO,BIO,30
OPO,BLQ,57
OPO,BOD,34
OPO,BRU,44
OPO,CWB,754
OPO,FNC,27
OPO,GIG,562
OPO,GRU,523
OPO,KEF,156
OPO,LON,28
OPO,LPA,50
OPO,MAD,26
OPO,MIL,31
OPO,MRS,41
OPO,NAP,57
OPO,PAR,31
OPO,PDL,47
OPO,PMO,62
OPO,PRG,79
OPO,ROM,59
OPO,TLS,30
OPO,VLC,38
PTO,CWB,139
SAO,LAX,545
SAO,LIS,499
SAO,NYC,521
SAO,OPO,571
