originAirport,destinationAirport,minPrice
CWB,BCN,765
CWB,BUE,284
CWB,EZE,319
CWB,LAX,623
CWB,LIS,781
CWB,MAD,769
CWB,MIA,562
CWB,NYC,542
CWB,OPO,903
LIS,ARN,156
LIS,ATH,123
LIS,BOS,440
LIS,CWB,866
LIS,GIG,599
LIS,GRU,564
LIS,JFK,408
LIS,KEF,182
LIS,LON,56
LIS,MIL,53
LIS,NAP,114
LIS,PAR,48
LIS,PMO,124
LIS,PRG,140
LIS,ROM,58
LIS,SVQ,34
LIS,VLC,39
MAD,BOS,374
MAD,CWB,826
MAD,NYC,333
MAD,SAO,655
MIL,CAG,38
MIL,CFU,59
MIL,CTA,46
MIL,DUS,46
MIL,HER,87
MIL,LAX,472
MIL,NYC,332
MIL,OSL,90
MIL,PMO,42
MIL,PRG,53
MIL,TGD,92
MIL,TIA,52
MIL,VIE,40
MIL,ZAD,40
MIL,ZAG,49
MIL,ZTH,172
OPO,AGP,56
OPO,BCN,37
OPO,BIO,41
OPO,BLQ,79
OPO,BOD,37
OPO,BRU,56
OPO,CWB,945
OPO,FNC,39
OPO,GIG,748
OPO,GRU,528
OPO,KEF,202
OPO,LON,56
OPO,LPA,71
OPO,MAD,31
OPO,MIL,51
OPO,MRS,68
OPO,NAP,108
OPO,PAR,42
OPO,PDL,67
OPO,PMO,111
OPO,PRG,128
OPO,ROM,86
OPO,TLS,56
OPO,VLC,36
PTO,CWB,148
SAO,LAX,494
SAO,LIS,540
SAO,NYC,486
SAO,OPO,619
