originAirport,destinationAirport,minPrice
CWB,BCN,784
CWB,BUE,276
CWB,EZE,304
CWB,LAX,645
CWB,LIS,812
CWB,MAD,736
CWB,MIA,569
CWB,NYC,565
CWB,OPO,959
LIS,ARN,119
LIS,ATH,159
LIS,BOS,481
LIS,CWB,848
LIS,GIG,652
LIS,GRU,614
LIS,JFK,415
LIS,KEF,198
LIS,LON,59
LIS,MIL,61
LIS,NAP,99
LIS,PAR,51
LIS,PMO,133
LIS,PRG,130
LIS,ROM,84
LIS,SVQ,30
LIS,VLC,34
MAD,BOS,375
MAD,CWB,784
MAD,NYC,333
MAD,SAO,643
MIL,CAG,54
MIL,CFU,65
MIL,CTA,35
MIL,DUS,47
MIL,HER,86
MIL,LAX,457
MIL,NYC,338
MIL,OSL,85
MIL,PMO,38
MIL,PRG,47
MIL,TGD,101
MIL,TIA,50
MIL,VIE,43
MIL,ZAD,26
MIL,ZAG,47
MIL,ZTH,157
OPO,AGP,46
OPO,BCN,34
OPO,BIO,29
OPO,BLQ,89
OPO,BOD,39
OPO,BRU,77
OPO,CWB,962
OPO,FNC,44
OPO,GIG,812
OPO,GRU,770
OPO,KEF,201
OPO,LON,55
OPO,LPA,77
OPO,MAD,21
OPO,MIL,40
OPO,MRS,59
OPO,NAP,88
OPO,PAR,50
OPO,PDL,88
OPO,PMO,140
OPO,PRG,121
OPO,ROM,83
OPO,TLS,44
OPO,VLC,49
PTO,CWB,148
SAO,LAX,500
SAO,LIS,519
SAO,NYC,491
SAO,OPO,721
