originAirport,destinationAirport,minPrice
CWB,BCN,776
CWB,BUE,290
CWB,EZE,297
CWB,LAX,678
CWB,LIS,723
CWB,MAD,732
CWB,MIA,561
CWB,NYC,566
CWB,OPO,948
LIS,ARN,137
LIS,ATH,136
LIS,BOS,475
LIS,CWB,839
LIS,GIG,632
LIS,GRU,616
LIS,JFK,412
LIS,KEF,183
LIS,LON,62
LIS,MIL,60
LIS,NAP,110
LIS,PAR,48
LIS,PMO,121
LIS,PRG,135
LIS,ROM,71
LIS,SVQ,46
LIS,VLC,37
MAD,BOS,371
MAD,CWB,777
MAD,NYC,329
MAD,SAO,636
MIL,CAG,54
MIL,CFU,62
MIL,CTA,32
MIL,DUS,42
MIL,HER,87
MIL,LAX,451
MIL,NYC,332
MIL,OSL,83
MIL,PMO,38
MIL,PRG,47
MIL,TGD,101
MIL,TIA,49
MIL,VIE,42
MIL,ZAD,42
MIL,ZAG,46
MIL,ZTH,160
OPO,AGP,37
OPO,BCN,26
OPO,BIO,58
OPO,BLQ,99
OPO,BOD,42
OPO,BRU,60
OPO,CWB,952
OPO,FNC,44
OPO,GIG,755
OPO,GRU,739
OPO,KEF,198
OPO,LON,69
OPO,LPA,41
OPO,MAD,29
OPO,MIL,53
OPO,MRS,44
OPO,NAP,93
OPO,PAR,45
OPO,PDL,84
OPO,PMO,126
OPO,PRG,128
OPO,ROM,73
OPO,TLS,31
OPO,VLC,45
PTO,CWB,146
SAO,LAX,502
SAO,LIS,550
SAO,NYC,495
SAO,OPO,707
