originAirport,destinationAirport,minPrice
CWB,BCN,778
CWB,BUE,312
CWB,EZE,364
CWB,LAX,671
CWB,LIS,803
CWB,MAD,767
CWB,MIA,558
CWB,NYC,599
CWB,OPO,843
LIS,ARN,144
LIS,ATH,197
LIS,BOS,395
LIS,CWB,894
LIS,GIG,738
LIS,GRU,612
LIS,JFK,339
LIS,KEF,176
LIS,LON,41
LIS,MIL,53
LIS,NAP,118
LIS,PAR,52
LIS,PMO,156
LIS,PRG,136
LIS,ROM,88
LIS,SVQ,32
LIS,VLC,52
MAD,BOS,399
MAD,CWB,792
MAD,NYC,337
MAD,SAO,588
MIL,CAG,50
MIL,CFU,58
MIL,CTA,40
MIL,DUS,40
MIL,HER,83
MIL,LAX,491
MIL,NYC,342
MIL,OSL,92
MIL,PMO,45
MIL,PRG,42
MIL,TGD,91
MIL,TIA,43
MIL,VIE,41
MIL,ZAD,25
MIL,ZAG,44
MIL,ZTH,142
OPO,AGP,36
OPO,BCN,38
OPO,BIO,73
OPO,BLQ,82
OPO,BOD,42
OPO,BRU,65
OPO,CWB,845
OPO,FNC,47
OPO,GIG,800
OPO,GRU,648
OPO,KEF,205
OPO,LON,65
OPO,LPA,89
OPO,MAD,33
OPO,MIL,63
OPO,MRS,47
OPO,NAP,79
OPO,PAR,42
OPO,PDL,63
OPO,PMO,159
OPO,PRG,112
OPO,ROM,51
OPO,TLS,29
OPO,VLC,36
PTO,CWB,161
SAO,LAX,566
SAO,LIS,629
SAO,NYC,504
SAO,OPO,678
