originAirport,destinationAirport,minPrice
CWB,BCN,769
CWB,BUE,337
CWB,EZE,304
CWB,LAX,694
CWB,LIS,749
CWB,MAD,775
CWB,MIA,567
CWB,NYC,583
CWB,OPO,799
LIS,ARN,171
LIS,ATH,103
LIS,BOS,451
LIS,CWB,875
LIS,GIG,661
LIS,GRU,627
LIS,JFK,408
LIS,KEF,179
LIS,LON,71
LIS,MIL,61
LIS,NAP,132
LIS,PAR,54
LIS,PMO,145
LIS,PRG,145
LIS,ROM,74
LIS,SVQ,34
LIS,VLC,43
MAD,BOS,360
MAD,CWB,836
MAD,NYC,321
MAD,SAO,626
MIL,CAG,41
MIL,CFU,58
MIL,CTA,35
MIL,DUS,45
MIL,HER,97
MIL,LAX,459
MIL,NYC,326
MIL,OSL,92
MIL,PMO,43
MIL,PRG,45
MIL,TGD,93
MIL,TIA,49
MIL,VIE,45
MIL,ZAD,38
MIL,ZAG,38
MIL,ZTH,147
OPO,AGP,60
OPO,BCN,33
OPO,BIO,47
OPO,BLQ,92
OPO,BOD,46
OPO,BRU,72
OPO,CWB,880
OPO,FNC,32
OPO,GIG,699
OPO,GRU,646
OPO,KEF,227
OPO,LON,65
OPO,LPA,75
OPO,MAD,33
OPO,MIL,57
OPO,MRS,54
OPO,NAP,108
OPO,PAR,43
OPO,PDL,70
OPO,PMO,118
OPO,PRG,115
OPO,ROM,54
OPO,TLS,30
OPO,VLC,36
PTO,CWB,147
SAO,LAX,474
SAO,LIS,631
SAO,NYC,521
SAO,OPO,697
