originAirport,destinationAirport,minPrice
CWB,BCN,659
CWB,BUE,178
CWB,EZE,195
CWB,LAX,714
CWB,LIS,720
CWB,MAD,673
CWB,MIA,596
CWB,NYC,600
CWB,OPO,751
LIS,ARN,103
LIS,ATH,113
LIS,BOS,340
LIS,CWB,627
LIS,GIG,533
LIS,GRU,552
LIS,JFK,334
LIS,KEF,141
LIS,LON,42
LIS,MIL,40
LIS,NAP,70
LIS,PAR,42
LIS,PMO,79
LIS,PRG,93
LIS,ROM,58
LIS,SVQ,29
LIS,VLC,32
MAD,BOS,299
MAD,CWB,664
MAD,NYC,300
MAD,SAO,518
MIL,CAG,22
MIL,CFU,51
MIL,CTA,23
MIL,DUS,61
MIL,HER,66
MIL,LAX,421
MIL,NYC,295
MIL,OSL,55
MIL,PMO,22
MIL,PRG,30
MIL,TGD,50
MIL,TIA,44
MIL,VIE,20
MIL,ZAD,35
MIL,ZAG,30
MIL,ZTH,84
OPO,AGP,41
OPO,BCN,30
OPO,BIO,40
OPO,BLQ,56
OPO,BOD,37
OPO,BRU,48
OPO,CWB,741
OPO,FNC,35
OPO,GIG,541
OPO,GRU,568
OPO,KEF,161
OPO,LON,29
OPO,LPA,51
OPO,MAD,27
OPO,MIL,33
OPO,MRS,47
OPO,NAP,62
OPO,PAR,39
OPO,PDL,56
OPO,PMO,70
OPO,PRG,79
OPO,ROM,68
OPO,TLS,30
OPO,VLC,38
PTO,CWB,129
SAO,LAX,566
SAO,LIS,523
SAO,NYC,543
SAO,OPO,594
