originAirport,destinationAirport,minPrice
CWB,BCN,642
CWB,BUE,174
CWB,EZE,185
CWB,LAX,689
CWB,LIS,710
CWB,MAD,650
CWB,MIA,601
CWB,NYC,611
CWB,OPO,825
LIS,ARN,186
LIS,ATH,104
LIS,BOS,306
LIS,CWB,819
LIS,GIG,547
LIS,GRU,517
LIS,JFK,310
LIS,KEF,143
LIS,LON,43
LIS,MIL,54
LIS,NAP,100
LIS,PAR,38
LIS,PMO,77
LIS,PRG,95
LIS,ROM,53
LIS,SVQ,32
LIS,VLC,47
MAD,BOS,274
MAD,CWB,652
MAD,NYC,290
MAD,SAO,508
MIL,CAG,23
MIL,CFU,53
MIL,CTA,23
MIL,DUS,45
MIL,HER,70
MIL,LAX,408
MIL,NYC,331
MIL,OSL,53
MIL,PMO,20
MIL,PRG,29
MIL,TGD,48
MIL,TIA,48
MIL,VIE,28
MIL,ZAD,39
MIL,ZAG,31
MIL,ZTH,91
OPO,AGP,43
OPO,BCN,31
OPO,BIO,34
OPO,BLQ,55
OPO,BOD,45
OPO,BRU,48
OPO,CWB,756
OPO,FNC,27
OPO,GIG,562
OPO,GRU,562
OPO,KEF,152
OPO,LON,29
OPO,LPA,54
OPO,MAD,26
OPO,MIL,32
OPO,MRS,42
OPO,NAP,57
OPO,PAR,31
OPO,PDL,45
OPO,PMO,129
OPO,PRG,80
OPO,ROM,61
OPO,TLS,30
OPO,VLC,43
PTO,CWB,134
SAO,LAX,513
SAO,LIS,533
SAO,NYC,527
SAO,OPO,687
