originAirport,destinationAirport,minPrice
CWB,BCN,755
CWB,BUE,293
CWB,EZE,275
CWB,LAX,656
CWB,LIS,792
CWB,MAD,768
CWB,MIA,578
CWB,NYC,614
CWB,OPO,934
LIS,ARN,131
LIS,ATH,134
LIS,BOS,383
LIS,CWB,888
LIS,GIG,629
LIS,GRU,583
LIS,JFK,341
LIS,KEF,205
LIS,LON,53
LIS,MIL,54
LIS,NAP,124
LIS,PAR,50
LIS,PMO,141
LIS,PRG,134
LIS,ROM,79
LIS,SVQ,32
LIS,VLC,27
MAD,BOS,309
MAD,CWB,793
MAD,NYC,330
MAD,SAO,678
MIL,CAG,37
MIL,CFU,73
MIL,CTA,37
MIL,DUS,53
MIL,HER,87
MIL,LAX,435
MIL,NYC,349
MIL,OSL,94
MIL,PMO,35
MIL,PRG,46
MIL,TGD,96
MIL,TIA,47
MIL,VIE,31
MIL,ZAD,48
MIL,ZAG,48
MIL,ZTH,160
OPO,AGP,42
OPO,BCN,28
OPO,BIO,32
OPO,BLQ,74
OPO,BOD,35
OPO,BRU,70
OPO,CWB,932
OPO,FNC,46
OPO,GIG,781
OPO,GRU,679
OPO,KEF,144
OPO,LON,58
OPO,LPA,46
OPO,MAD,34
OPO,MIL,45
OPO,MRS,62
OPO,NAP,93
OPO,PAR,40
OPO,PDL,76
OPO,PMO,115
OPO,PRG,113
OPO,ROM,65
OPO,TLS,38
OPO,VLC,40
PTO,CWB,134
SAO,LAX,527
SAO,LIS,532
SAO,NYC,547
SAO,OPO,689
