originAirport,destinationAirport,minPrice
CWB,BCN,676
CWB,BUE,175
CWB,EZE,195
CWB,LAX,709
CWB,LIS,720
CWB,MAD,665
CWB,MIA,576
CWB,NYC,600
CWB,OPO,751
LIS,ARN,101
LIS,ATH,112
LIS,BOS,337
LIS,CWB,624
LIS,GIG,532
LIS,GRU,546
LIS,JFK,315
LIS,KEF,142
LIS,LON,39
LIS,MIL,40
LIS,NAP,70
LIS,PAR,44
LIS,PMO,79
LIS,PRG,92
LIS,ROM,55
LIS,SVQ,33
LIS,VLC,27
MAD,BOS,301
MAD,CWB,667
MAD,NYC,296
MAD,SAO,507
MIL,CAG,22
MIL,CFU,52
MIL,CTA,23
MIL,DUS,60
MIL,HER,67
MIL,LAX,413
MIL,NYC,296
MIL,OSL,54
MIL,PMO,21
MIL,PRG,28
MIL,TGD,51
MIL,TIA,44
MIL,VIE,28
MIL,ZAD,32
MIL,ZAG,31
MIL,ZTH,84
OPO,AGP,35
OPO,BCN,26
OPO,BIO,42
OPO,BLQ,58
OPO,BOD,37
OPO,BRU,48
OPO,CWB,721
OPO,FNC,32
OPO,GIG,564
OPO,GRU,565
OPO,KEF,157
OPO,LON,29
OPO,LPA,56
OPO,MAD,26
OPO,MIL,31
OPO,MRS,57
OPO,NAP,65
OPO,PAR,37
OPO,PDL,47
OPO,PMO,69
OPO,PRG,80
OPO,ROM,52
OPO,TLS,56
OPO,VLC,37
PTO,CWB,133
SAO,LAX,558
SAO,LIS,528
SAO,NYC,526
SAO,OPO,596
