originAirport,destinationAirport,minPrice
CWB,BCN,706
CWB,BUE,320
CWB,EZE,331
CWB,LAX,672
CWB,LIS,711
CWB,MAD,714
CWB,MIA,536
CWB,NYC,516
CWB,OPO,841
LIS,ARN,140
LIS,ATH,143
LIS,BOS,350
LIS,CWB,875
LIS,GIG,663
LIS,GRU,625
LIS,JFK,357
LIS,KEF,156
LIS,LON,49
LIS,MIL,53
LIS,NAP,128
LIS,PAR,54
LIS,PMO,129
LIS,PRG,136
LIS,ROM,82
LIS,SVQ,46
LIS,VLC,57
MAD,BOS,362
MAD,CWB,723
MAD,NYC,304
MAD,SAO,614
MIL,CAG,42
MIL,CFU,67
MIL,CTA,47
MIL,DUS,32
MIL,HER,100
MIL,LAX,492
MIL,NYC,314
MIL,OSL,93
MIL,PMO,36
MIL,PRG,42
MIL,TGD,103
MIL,TIA,59
MIL,VIE,35
MIL,ZAD,43
MIL,ZAG,45
MIL,ZTH,173
OPO,AGP,47
OPO,BCN,46
OPO,BIO,33
OPO,BLQ,91
OPO,BOD,45
OPO,BRU,84
OPO,CWB,917
OPO,FNC,56
OPO,GIG,752
OPO,GRU,719
OPO,KEF,208
OPO,LON,70
OPO,LPA,66
OPO,MAD,23
OPO,MIL,48
OPO,MRS,47
OPO,NAP,84
OPO,PAR,49
OPO,PDL,70
OPO,PMO,106
OPO,PRG,127
OPO,ROM,60
OPO,TLS,45
OPO,VLC,38
PTO,CWB,173
SAO,LAX,522
SAO,LIS,602
SAO,NYC,513
SAO,OPO,666
