originAirport,destinationAirport,minPrice
CWB,BCN,776
CWB,BUE,312
CWB,EZE,375
CWB,LAX,666
CWB,LIS,805
CWB,MAD,765
CWB,MIA,560
CWB,NYC,602
CWB,OPO,841
LIS,ARN,129
LIS,ATH,148
LIS,BOS,405
LIS,CWB,781
LIS,GIG,738
LIS,GRU,642
LIS,JFK,339
LIS,KEF,152
LIS,LON,58
LIS,MIL,57
LIS,NAP,113
LIS,PAR,56
LIS,PMO,102
LIS,PRG,152
LIS,ROM,74
LIS,SVQ,19
LIS,VLC,44
MAD,BOS,399
MAD,CWB,790
MAD,NYC,336
MAD,SAO,673
MIL,CAG,51
MIL,CFU,58
MIL,CTA,40
MIL,DUS,39
MIL,HER,82
MIL,LAX,489
MIL,NYC,341
MIL,OSL,88
MIL,PMO,45
MIL,PRG,41
MIL,TGD,88
MIL,TIA,44
MIL,VIE,40
MIL,ZAD,27
MIL,ZAG,44
MIL,ZTH,147
OPO,AGP,33
OPO,BCN,50
OPO,BIO,48
OPO,BLQ,110
OPO,BOD,41
OPO,BRU,72
OPO,CWB,949
OPO,FNC,45
OPO,GIG,805
OPO,GRU,730
OPO,KEF,233
OPO,LON,50
OPO,LPA,54
OPO,MAD,23
OPO,MIL,52
OPO,MRS,46
OPO,NAP,97
OPO,PAR,48
OPO,PDL,71
OPO,PMO,153
OPO,PRG,118
OPO,ROM,76
OPO,TLS,30
OPO,VLC,48
PTO,CWB,161
SAO,LAX,567
SAO,LIS,621
SAO,NYC,451
SAO,OPO,681
