CityOrigin,City,Country,year_depart,month_depart,minPrice,meanPrice,medianPrice,timestamp
MXP,Birmingham,Reino Unido,2023,8,107.55,436.33,436.33,2023-03-24 20:13:47
MXP,Nur-Sultan,Cazaquistão,2023,5,574.49,2232.77,2232.77,2023-03-24 20:13:47
MXP,Aarhus,Dinamarca,2023,6,64.35,326.1325,338.96,2023-03-24 20:13:47
MXP,Quito,Equador,2023,10,763.84,2122.16,2122.16,2023-03-24 20:13:47
MXP,Leeds,Reino Unido,2023,4,92.84,450.95890625,348.65999999999997,2023-03-24 20:13:47
MXP,Bastia,França,2023,5,165.46,358.16125,340.475,2023-03-24 20:13:47
MXP,Dalaman,Turquia,2023,7,312.53,595.188,595.215,2023-03-24 20:13:47
MXP,Ålesund,Noruega,2023,6,255.54,488.86285714285714,491.44,2023-03-24 20:13:47
MXP,Knock,Irlanda,2023,5,75.38,318.9783333333333,314.755,2023-03-24 20:13:47
MXP,Port Blair,Índia,2023,4,1002.83,1391.6675,1379.68,2023-03-24 20:13:47
MXP,Ulã Bator,Mongólia,2023,7,863.12,1390.4726315789474,1495.96,2023-03-24 20:13:47
MXP,Aqaba,Jordânia,2023,9,490.85,678.3028571428571,657.17,2023-03-24 20:13:47
MXP,Calvi,França,2023,9,227.04,291.35,291.35,2023-03-24 20:13:47
MXP,Dublin,Irlanda,2023,9,75.38,109.43,109.43,2023-03-24 20:13:47
MXP,Denpasar,Indonésia,2024,1,681.12,867.7933333333334,871.21,2023-03-24 20:13:47
MXP,Parikia,Grécia,2023,4,260.13,320.82,320.82,2023-03-24 20:13:47
MXP,Perugia,Itália,2023,4,118.58,226.85708333333332,262.65,2023-03-24 20:13:47
MXP,Ilha de Páscoa,Chile,2023,9,1316.27,2415.0608333333334,2903.21,2023-03-24 20:13:47
MXP,Nicósia,Chipre,2023,6,273.92,372.43615384615384,346.34,2023-03-24 20:13:47
