CityOrigin,City,Country,year_depart,month_depart,minPrice,meanPrice,medianPrice,timestamp
MAD,Nosy Be,Madagáscar,2023,8,1748.27,5307.165,5309.08,2023-03-19 23:39:22
MAD,Vail,Estados Unidos,2023,12,769.62,1912.950909090909,1910.85,2023-03-19 23:39:22
MAD,Lampedusa,Itália,2023,10,150.93,362.05,362.05,2023-03-19 23:39:22
MAD,Skellefteå,Suécia,2023,4,276.54,648.6433333333333,646.91,2023-03-19 23:39:22
MAD,Zagora,Marrocos,2023,4,442.46,907.0025,906.4549999999999,2023-03-19 23:39:22
MAD,Exeter,Reino Unido,2023,7,241.86,538.564375,497.85,2023-03-19 23:39:22
MAD,Torreón,México,2023,4,948.66,1775.09,1775.09,2023-03-19 23:39:22
MAD,Burgas,Bulgária,2023,4,203.42,380.91866666666664,363.19,2023-03-19 23:39:22
MAD,Freeport,Bahamas,2023,6,1196.14,2120.465,2124.03,2023-03-19 23:39:22
MAD,Klagenfurt,Áustria,2023,5,196.86,336.14000000000004,336.19,2023-03-19 23:39:22
MAD,Rennes,França,2023,10,179.05,299.63,299.63,2023-03-19 23:39:22
MAD,Aalborg,Dinamarca,2023,4,157.49,385.01724137931035,303.57,2023-03-19 23:39:22
MAD,Biarritz,França,2023,5,163.11,434.8763636363637,266.84,2023-03-19 23:39:22
MAD,Ancona,Itália,2023,5,125.62,203.43714285714285,203.39,2023-03-19 23:39:22
MAD,Leeds,Reino Unido,2023,9,168.74,265.20666666666665,265.5,2023-03-19 23:39:22
MAD,West Palm Beach,Estados Unidos,2023,12,657.13,1029.905,1030.06,2023-03-19 23:39:22
MAD,Newcastle upon Tyne,Reino Unido,2023,4,87.18,193.2987878787879,148.04,2023-03-19 23:39:22
MAD,Assiut,Egito,2023,7,714.31,1145.6541666666667,1163.94,2023-03-19 23:39:22
MAD,Pescara,Itália,2023,4,120.93,213.19936170212767,214.03,2023-03-19 23:39:22
MAD,Boston,Estados Unidos,2024,1,293.41,419.47,419.47,2023-03-19 23:39:22
MAD,Alexandria,Egito,2023,6,230.61,371.14428571428573,338.37,2023-03-19 23:39:22
MAD,Calamata,Grécia,2023,8,313.1,560.9493103448275,521.61,2023-03-19 23:39:22
MAD,Cebu,Filipinas,2023,6,740.56,1028.41,1027.74,2023-03-19 23:39:22
MAD,Providence,Estados Unidos,2023,9,838.99,1148.849,1147.99,2023-03-19 23:39:22
MAD,Halifax,Canadá,2023,4,686.19,934.16,934.24,2023-03-19 23:39:22
MAD,Nadi,Fiji,2023,9,2304.16,3127.066666666667,3129.72,2023-03-19 23:39:22
MAD,Sohag,Egito,2023,7,632.76,1101.57125,1136.125,2023-03-19 23:39:22
MAD,Dakhla,Sara Ocidental,2023,6,319.66,470.93475,479.475,2023-03-19 23:39:22
MAD,Hyderabad,Índia,2023,4,724.62,1621.7620000000002,964.1,2023-03-19 23:39:22
MAD,Cidade de Ho Chi Minh,Vietname,2023,5,528.7,738.6758823529411,724.48,2023-03-19 23:39:22
MAD,Arrecife,Espanha,2023,4,25.32,53.00037037037037,49.74,2023-03-19 23:39:22
