City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1290,660.71,Várias companhias aéreas,ICN,2024-03-01,2024-03-05,http://kayak.com/flights/MAD-ICN/2024-03-01/2024-03-05/,660.71,1
Paris,França,130,40.42,Ryanair,PAR,2023-09-30,2023-10-05,http://kayak.com/flights/MAD-PAR/2023-09-30/2023-10-05/,40.42,1
Nova Iorque,Estados Unidos,1495,278.19,PLAY,NYC,2023-11-20,2023-11-26,http://kayak.com/flights/MAD-NYC/2023-11-20/2023-11-26/,278.19,1
Londres,Reino Unido,150,63.91,Ryanair,LON,2023-06-14,2023-06-18,http://kayak.com/flights/MAD-LON/2023-06-14/2023-06-18/,63.91,1
Los Angeles,Estados Unidos,1939,578.94,United Airlines,LAX,2023-09-22,2023-09-29,http://kayak.com/flights/MAD-LAX/2023-09-22/2023-09-29/,578.94,1
Copenhaga,Dinamarca,665,72.37,Ryanair,CPH,2023-04-18,2023-04-22,http://kayak.com/flights/MAD-CPH/2023-04-18/2023-04-22/,72.37,1
Barcelona,Espanha,90,27.26,Vueling,BCN,2023-04-12,2023-04-19,http://kayak.com/flights/MAD-BCN/2023-04-12/2023-04-19/,27.26,1
Lisboa,Portugal,85,29.14,easyJet,LIS,2023-05-10,2023-05-14,http://kayak.com/flights/MAD-LIS/2023-05-10/2023-05-14/,29.14,1
Viena,Áustria,185,83.65,Ryanair,VIE,2023-06-16,2023-06-20,http://kayak.com/flights/MAD-VIE/2023-06-16/2023-06-20/,83.65,1
Miami,Estados Unidos,1605,389.09,TAP AIR PORTUGAL,MIA,2023-11-15,2023-11-22,http://kayak.com/flights/MAD-MIA/2023-11-15/2023-11-22/,389.09,1
Frankfurt,Alemanha,570,126.88,Ryanair,FRA,2023-04-11,2023-04-18,http://kayak.com/flights/MAD-FRA/2023-04-11/2023-04-18/,126.88,1
São Francisco,Estados Unidos,1700,491.54,Várias companhias aéreas,SFO,2023-09-07,2023-09-11,http://kayak.com/flights/MAD-SFO/2023-09-07/2023-09-11/,491.54,1
Amesterdão,Holanda,160,137.22,KLM,AMS,2023-12-02,2023-12-09,http://kayak.com/flights/MAD-AMS/2023-12-02/2023-12-09/,137.22,1
Roma,Itália,155,56.39,Várias companhias aéreas,ROM,2023-06-07,2023-06-13,http://kayak.com/flights/MAD-ROM/2023-06-07/2023-06-13/,56.39,1
Banguecoque,Tailândia,2290,717.1,Finnair,BKK,2023-10-04,2023-10-11,http://kayak.com/flights/MAD-BKK/2023-10-04/2023-10-11/,717.1,1
Boston,Estados Unidos,475,557.32,Finnair,BOS,2023-09-27,2023-10-01,http://kayak.com/flights/MAD-BOS/2023-09-27/2023-10-01/,557.32,1
Berlim,Alemanha,810,120.3,Ryanair,BER,2023-04-21,2023-04-25,http://kayak.com/flights/MAD-BER/2023-04-21/2023-04-25/,120.3,1
Munique,Alemanha,165,133.46,Iberia,MUC,2023-09-15,2023-09-19,http://kayak.com/flights/MAD-MUC/2023-09-15/2023-09-19/,133.46,1
Atenas,Grécia,970,103.39,Várias companhias aéreas,ATH,2023-06-07,2023-06-13,http://kayak.com/flights/MAD-ATH/2023-06-07/2023-06-13/,103.39,1
Milão,Itália,140,32.9,Ryanair,MIL,2023-04-19,2023-04-26,http://kayak.com/flights/MAD-MIL/2023-04-19/2023-04-26/,32.9,1
Zurique,Suíça,145,118.42,Iberia,ZRH,2023-07-01,2023-07-05,http://kayak.com/flights/MAD-ZRH/2023-07-01/2023-07-05/,118.42,1
Palma de Maiorca,Espanha,90,25.38,Ryanair,PMI,2023-04-30,2023-05-05,http://kayak.com/flights/MAD-PMI/2023-04-30/2023-05-05/,25.38,1
Porto,Portugal,85,31.02,easyJet,OPO,2023-06-18,2023-06-22,http://kayak.com/flights/MAD-OPO/2023-06-18/2023-06-22/,31.02,1
Newark,Estados Unidos,700,386.28,TAP AIR PORTUGAL,EWR,2023-11-17,2023-11-24,http://kayak.com/flights/MAD-EWR/2023-11-17/2023-11-24/,386.28,1
Dublin,Irlanda,160,63.91,Ryanair,DUB,2023-08-16,2023-08-23,http://kayak.com/flights/MAD-DUB/2023-08-16/2023-08-23/,63.91,1
Bruxelas,Bélgica,145,49.82,Ryanair,BRU,2023-05-24,2023-05-30,http://kayak.com/flights/MAD-BRU/2023-05-24/2023-05-30/,49.82,1
Málaga,Espanha,75,59.21,Iberia Express,AGP,2023-06-10,2023-06-17,http://kayak.com/flights/MAD-AGP/2023-06-10/2023-06-17/,59.21,1
Varsóvia,Polónia,410,109.03,Ryanair,WAW,2023-03-25,2023-03-29,http://kayak.com/flights/MAD-WAW/2023-03-25/2023-03-29/,109.03,1
Telavive,Israel,905,183.27,Wizz Air,TLV,2023-05-07,2023-05-12,http://kayak.com/flights/MAD-TLV/2023-05-07/2023-05-12/,183.27,1
Istambul,Turquia,1130,202.07,Várias companhias aéreas,IST,2023-04-19,2023-04-24,http://kayak.com/flights/MAD-IST/2023-04-19/2023-04-24/,202.07,1
Dusseldorf,Alemanha,1645,116.54,Ryanair,DUS,2023-04-20,2023-04-25,http://kayak.com/flights/MAD-DUS/2023-04-20/2023-04-25/,116.54,1
Lyon,França,115,78.01,Iberia,LYS,2023-06-07,2023-06-11,http://kayak.com/flights/MAD-LYS/2023-06-07/2023-06-11/,78.01,1
Dubai,Emirados Árabes Unidos,2110,443.6,Várias companhias aéreas,DXB,2023-06-02,2023-06-09,http://kayak.com/flights/MAD-DXB/2023-06-02/2023-06-09/,443.6,1
Oslo,Noruega,990,171.05,Brussels Airlines,OSL,2023-05-03,2023-05-10,http://kayak.com/flights/MAD-OSL/2023-05-03/2023-05-10/,171.05,1
"Washington, D.C.",Estados Unidos,1515,310.15,PLAY,WAS,2023-10-15,2023-10-21,http://kayak.com/flights/MAD-WAS/2023-10-15/2023-10-21/,310.15,1
Marselha,França,500,54.52,Ryanair,MRS,2023-04-08,2023-04-12,http://kayak.com/flights/MAD-MRS/2023-04-08/2023-04-12/,54.52,1
Manchester,Reino Unido,525,234.02,Várias companhias aéreas,MAN,2023-05-09,2023-05-14,http://kayak.com/flights/MAD-MAN/2023-05-09/2023-05-14/,234.02,1
Estocolmo,Suécia,900,181.39,Brussels Airlines,STO,2023-03-24,2023-03-28,http://kayak.com/flights/MAD-STO/2023-03-24/2023-03-28/,181.39,1
