City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2115,860.54,Várias companhias aéreas,ICN,2023-04-05,2023-04-09,http://kayak.com/flights/NAP-ICN/2023-04-05/2023-04-09/,860.54,1.0
Paris,França,445,106.07,Várias companhias aéreas,PAR,2023-07-21,2023-07-28,http://kayak.com/flights/NAP-PAR/2023-07-21/2023-07-28/,106.07,1.0
Nova Iorque,Estados Unidos,815,424.28,Várias companhias aéreas,NYC,2023-04-06,2023-04-13,http://kayak.com/flights/NAP-NYC/2023-04-06/2023-04-13/,424.28,1.0
Londres,Reino Unido,180,88.55,easyJet,LON,2023-05-04,2023-05-08,http://kayak.com/flights/NAP-LON/2023-05-04/2023-05-08/,88.55,1.0
Los Angeles,Estados Unidos,1345,572.77,ITA Airways,LAX,2023-04-29,2023-05-06,http://kayak.com/flights/NAP-LAX/2023-04-29/2023-05-06/,572.77,1.0
Copenhaga,Dinamarca,640,209.37,Várias companhias aéreas,CPH,2023-06-20,2023-06-25,http://kayak.com/flights/NAP-CPH/2023-06-20/2023-06-25/,209.37,1.0
Barcelona,Espanha,670,125.44,Várias companhias aéreas,BCN,2023-03-31,2023-04-07,http://kayak.com/flights/NAP-BCN/2023-03-31/2023-04-07/,125.44,1.0
Madrid,Espanha,650,100.54,Várias companhias aéreas,MAD,2023-09-21,2023-09-25,http://kayak.com/flights/NAP-MAD/2023-09-21/2023-09-25/,100.54,1.0
Banguecoque,Tailândia,2230,1133.55,Etihad Airways,BKK,2023-08-15,2023-08-22,http://kayak.com/flights/NAP-BKK/2023-08-15/2023-08-22/,1133.55,1.0
São Francisco,Estados Unidos,1805,558.94,British Airways,SFO,2023-06-05,2023-06-11,http://kayak.com/flights/NAP-SFO/2023-06-05/2023-06-11/,558.94,1.0
Miami,Estados Unidos,1565,521.12,ITA Airways,MIA,2023-10-24,2023-10-31,http://kayak.com/flights/NAP-MIA/2023-10-24/2023-10-31/,521.12,1.0
Lisboa,Portugal,435,216.75,Ryanair,LIS,2023-08-28,2023-09-03,http://kayak.com/flights/NAP-LIS/2023-08-28/2023-09-03/,216.75,1.0
Frankfurt,Alemanha,895,174.33,Várias companhias aéreas,FRA,2023-10-15,2023-10-19,http://kayak.com/flights/NAP-FRA/2023-10-15/2023-10-19/,174.33,1.0
Boston,Estados Unidos,1710,537.72,Vueling,BOS,2023-09-29,2023-10-04,http://kayak.com/flights/NAP-BOS/2023-09-29/2023-10-04/,537.72,1.0
Viena,Áustria,540,94.08,Ryanair,VIE,2023-07-01,2023-07-08,http://kayak.com/flights/NAP-VIE/2023-07-01/2023-07-08/,94.08,1.0
Amesterdão,Holanda,555,130.05,Várias companhias aéreas,AMS,2023-06-13,2023-06-20,http://kayak.com/flights/NAP-AMS/2023-06-13/2023-06-20/,130.05,1.0
Roma,Itália,730,100.54,Várias companhias aéreas,ROM,2023-04-09,2023-04-13,http://kayak.com/flights/NAP-ROM/2023-04-09/2023-04-13/,100.54,1.0
Las Vegas,Estados Unidos,1374,696.36,British Airways,LAS,2024-02-03,2024-02-10,http://kayak.com/flights/NAP-LAS/2024-02-03/2024-02-10/,696.36,1.0
Berlim,Alemanha,370,87.63,Ryanair,BER,2023-05-17,2023-05-24,http://kayak.com/flights/NAP-BER/2023-05-17/2023-05-24/,87.63,1.0
Munique,Alemanha,110,162.34,Várias companhias aéreas,MUC,2023-10-16,2023-10-22,http://kayak.com/flights/NAP-MUC/2023-10-16/2023-10-22/,162.34,1.0
Manila,Filipinas,1370,1201.8,Várias companhias aéreas,MNL,2023-04-02,2023-04-09,http://kayak.com/flights/NAP-MNL/2023-04-02/2023-04-09/,1201.8,1.0
Atlanta,Estados Unidos,1050,524.81,British Airways,ATL,2023-04-27,2023-05-04,http://kayak.com/flights/NAP-ATL/2023-04-27/2023-05-04/,524.81,1.0
Nova Deli,Índia,1095,693.6,Emirates,DEL,2024-01-18,2024-01-22,http://kayak.com/flights/NAP-DEL/2024-01-18/2024-01-22/,693.6,1.0
