City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Vitória,Espanha,905,68.03,Ryanair,VIT,2023-04-26,2023-05-03,http://kayak.com/flights/MXP-VIT/2023-04-26/2023-05-03/,68.03,1.0,2023,4,MXP,137.0,290.44784615384617,315.64,2023-04-14 02:31:47,True,-68.97,-50.34306569343065,Wednesday,Wednesday,7 days
Kutaisi,Geórgia,255,206.8,Wizz Air,KUT,2023-10-04,2023-10-11,http://kayak.com/flights/MXP-KUT/2023-10-04/2023-10-11/,206.8,1.0,2023,10,MXP,412.14,412.14,412.14,2023-04-14 02:31:47,True,-205.33999999999997,-49.82287572184209,Wednesday,Wednesday,7 days
Oranjestad,Aruba,2325,939.64,British Airways,AUA,2023-07-05,2023-07-09,http://kayak.com/flights/MXP-AUA/2023-07-05/2023-07-09/,939.64,1.0,2023,7,MXP,1509.93,1556.3425,1510.17,2023-04-14 02:31:47,True,-570.2900000000001,-37.769300563602286,Wednesday,Sunday,4 days
Praya,Indonésia,1505,800.87,Singapore Airlines,LOP,2023-09-10,2023-09-17,http://kayak.com/flights/MXP-LOP/2023-09-10/2023-09-17/,800.87,1.0,2023,9,MXP,1033.91,1035.54375,1034.805,2023-04-14 02:31:47,True,-233.04000000000008,-22.539679469199452,Sunday,Sunday,7 days
Santiago,República Dominicana,1309,675.71,KLM,STI,2023-05-13,2023-05-20,http://kayak.com/flights/MXP-STI/2023-05-13/2023-05-20/,675.71,1.0,2023,5,MXP,856.47,860.5500000000001,862.59,2023-04-14 02:31:47,True,-180.76,-21.10523427557299,Saturday,Saturday,7 days
Quito,Equador,2529,670.26,Delta,UIO,2023-09-06,2023-09-13,http://kayak.com/flights/MXP-UIO/2023-09-06/2023-09-13/,670.26,1.0,2023,9,MXP,842.95,842.9633333333335,842.97,2023-04-14 02:31:47,True,-172.69000000000005,-20.486387092947393,Wednesday,Wednesday,7 days
Pisa,Itália,635,76.19,Várias companhias aéreas,PSA,2023-05-11,2023-05-18,http://kayak.com/flights/MXP-PSA/2023-05-11/2023-05-18/,76.19,1.0,2023,5,MXP,89.99,148.175,100.15,2023-04-14 02:31:47,True,-13.799999999999997,-15.335037226358484,Thursday,Thursday,7 days
Cancún,México,2105,589.54,TAP AIR PORTUGAL,CUN,2024-01-25,2024-02-01,http://kayak.com/flights/MXP-CUN/2024-01-25/2024-02-01/,589.54,1.0,2024,1,MXP,695.5,880.59,881.44,2023-04-14 02:31:47,True,-105.96000000000004,-15.235082674335015,Thursday,Thursday,7 days
Calvi,França,1430,274.82,Air France,CLY,2023-07-31,2023-08-06,http://kayak.com/flights/MXP-CLY/2023-07-31/2023-08-06/,274.82,1.0,2023,7,MXP,316.22,410.10499999999996,412.59,2023-04-14 02:31:47,True,-41.400000000000034,-13.092151034090199,Monday,Sunday,6 days
Nice,França,350,109.75,Várias companhias aéreas,NCE,2023-09-27,2023-10-01,http://kayak.com/flights/MXP-NCE/2023-09-27/2023-10-01/,109.75,1.0,2023,9,MXP,125.7,150.22142857142856,140.77,2023-04-14 02:31:47,True,-15.950000000000003,-12.688941925218778,Wednesday,Sunday,4 days
San José,Costa Rica,2290,643.05,Air Canada,SJO,2024-01-30,2024-02-05,http://kayak.com/flights/MXP-SJO/2024-01-30/2024-02-05/,643.05,1.0,2024,1,MXP,732.01,1013.0600000000001,779.28,2023-04-14 02:31:47,True,-88.96000000000004,-12.15283944208413,Tuesday,Monday,6 days
San Andrés,Colômbia,1833,876.15,Várias companhias aéreas,ADZ,2023-10-28,2023-11-04,http://kayak.com/flights/MXP-ADZ/2023-10-28/2023-11-04/,876.15,1.0,2023,10,MXP,979.99,982.132,981.01,2023-04-14 02:31:47,True,-103.84000000000003,-10.596026490066228,Saturday,Saturday,7 days
