City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Fort Lauderdale,Estados Unidos,2485,747.36,KLM,FLL,2023-12-18,2023-12-25,http://kayak.com/flights/NAP-FLL/2023-12-18/2023-12-25/,747.36,1.0,2023,12,NAP,1077.35,1077.35,1077.35,2023-04-14 02:31:59,True,-329.9899999999999,-30.629786049101952,Monday,Monday,7 days
Kuopio,Finlândia,1230,532.4,Várias companhias aéreas,KUO,2023-04-20,2023-04-26,http://kayak.com/flights/NAP-KUO/2023-04-20/2023-04-26/,532.4,1.0,2023,4,NAP,620.53,623.4788888888888,623.51,2023-04-14 02:31:59,True,-88.13,-14.202375388780558,Thursday,Wednesday,6 days
Pafos,Chipre,180,45.35,Ryanair,PFO,2023-05-16,2023-05-20,http://kayak.com/flights/NAP-PFO/2023-05-16/2023-05-20/,45.35,1.0,2023,5,NAP,49.38,87.99,81.95,2023-04-14 02:31:59,True,-4.030000000000001,-8.161198865937628,Tuesday,Saturday,4 days
Tashkent,Uzbequistão,1830,720.15,Turkish Airlines,TAS,2023-06-28,2023-07-05,http://kayak.com/flights/NAP-TAS/2023-06-28/2023-07-05/,720.15,1.0,2023,6,NAP,781.29,782.9271428571428,781.29,2023-04-14 02:31:59,True,-61.139999999999986,-7.825519333410128,Wednesday,Wednesday,7 days
West Palm Beach,Estados Unidos,2211,731.94,Lufthansa,PBI,2023-12-11,2023-12-18,http://kayak.com/flights/NAP-PBI/2023-12-11/2023-12-18/,731.94,1.0,2023,12,NAP,779.18,974.8778947368421,1148.49,2023-04-14 02:31:59,True,-47.239999999999895,-6.06278395236016,Monday,Monday,7 days
Monastir,Tunísia,820,312.91,Air France,MIR,2023-07-17,2023-07-23,http://kayak.com/flights/NAP-MIR/2023-07-17/2023-07-23/,312.91,1.0,2023,7,NAP,324.02,385.26666666666665,433.88,2023-04-14 02:31:59,True,-11.109999999999957,-3.4288006913153377,Monday,Sunday,6 days
Montpellier,França,1600,218.59,Air France,MPL,2023-05-13,2023-05-20,http://kayak.com/flights/NAP-MPL/2023-05-13/2023-05-20/,218.59,1.0,2023,5,NAP,222.71,228.958,224.27,2023-04-14 02:31:59,True,-4.1200000000000045,-1.8499393830541981,Saturday,Saturday,7 days
Burgas,Bulgária,980,385.47,Ryanair,BOJ,2023-04-13,2023-04-20,http://kayak.com/flights/NAP-BOJ/2023-04-13/2023-04-20/,385.47,1.0,2023,4,NAP,389.81,395.8833333333334,398.92,2023-04-14 02:31:59,True,-4.339999999999975,-1.11336292039711,Thursday,Thursday,7 days
Rodes,Grécia,140,33.56,Ryanair,RHO,2023-04-24,2023-04-28,http://kayak.com/flights/NAP-RHO/2023-04-24/2023-04-28/,33.56,1.0,2023,4,NAP,33.78,108.55302325581395,89.19,2023-04-14 02:31:59,True,-0.21999999999999886,-0.6512729425695644,Monday,Friday,4 days
Préveza,Grécia,85,48.07,Volotea,PVK,2023-05-30,2023-06-06,http://kayak.com/flights/NAP-PVK/2023-05-30/2023-06-06/,48.07,1.0,2023,5,NAP,48.38,151.64363636363635,68.55,2023-04-14 02:31:59,True,-0.3100000000000023,-0.6407606448945893,Tuesday,Tuesday,7 days
