City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Dusseldorf,Alemanha,865,76.85,Ryanair,DUS,2023-07-06,2023-07-10,http://kayak.com/flights/NAP-DUS/2023-07-06/2023-07-10/,76.85,1,2023,7,NAP,245.3,245.3,245.3,2023-03-23 02:30:27,True,-168.45000000000002,-68.67101508357113,Thursday,Monday,4 days
São Diego,Estados Unidos,1444,785.11,British Airways,SAN,2023-04-21,2023-04-28,http://kayak.com/flights/NAP-SAN/2023-04-21/2023-04-28/,785.11,1,2023,4,NAP,1370.54,1621.6155555555554,1380.32,2023-03-23 02:30:27,True,-585.43,-42.71528010857034,Friday,Friday,7 days
Cancún,México,1490,706.41,British Airways,CUN,2023-08-22,2023-08-29,http://kayak.com/flights/NAP-CUN/2023-08-22/2023-08-29/,706.41,1,2023,8,NAP,1115.03,1227.2277777777776,1241.05,2023-03-23 02:30:27,True,-408.62,-36.64654762652126,Tuesday,Tuesday,7 days
Kaunas,Lituânia,940,124.07,Ryanair,KUN,2023-04-08,2023-04-12,http://kayak.com/flights/NAP-KUN/2023-04-08/2023-04-12/,124.07,1,2023,4,NAP,195.1,238.03947368421052,198.24,2023-03-23 02:30:27,True,-71.03,-36.40697078421323,Saturday,Wednesday,4 days
Thera,Grécia,585,122.21,Várias companhias aéreas,JTR,2023-05-26,2023-05-30,http://kayak.com/flights/NAP-JTR/2023-05-26/2023-05-30/,122.21,1,2023,5,NAP,183.01,183.01,183.01,2023-03-23 02:30:27,True,-60.8,-33.22222829353587,Friday,Tuesday,4 days
Vigo,Espanha,1080,130.55,Várias companhias aéreas,VGO,2023-04-19,2023-04-26,http://kayak.com/flights/NAP-VGO/2023-04-19/2023-04-26/,130.55,1,2023,4,NAP,186.69,589.2694444444445,739.49,2023-03-23 02:30:27,True,-56.139999999999986,-30.071241094863133,Wednesday,Wednesday,7 days
Lamezia Terme,Itália,725,141.66,Várias companhias aéreas,SUF,2023-07-24,2023-07-31,http://kayak.com/flights/NAP-SUF/2023-07-24/2023-07-31/,141.66,1,2023,7,NAP,185.75,216.54850000000002,201.54,2023-03-23 02:30:27,True,-44.09,-23.73620457604307,Monday,Monday,7 days
Nur-Sultan,Cazaquistão,1125,476.81,Várias companhias aéreas,NQZ,2023-04-05,2023-04-12,http://kayak.com/flights/NAP-NQZ/2023-04-05/2023-04-12/,476.81,1,2023,4,NAP,588.02,3882.421,4247.78,2023-03-23 02:30:27,True,-111.20999999999998,-18.912622019659192,Wednesday,Wednesday,7 days
Sharjah,Emirados Árabes Unidos,1355,378.67,Várias companhias aéreas,SHJ,2023-04-03,2023-04-10,http://kayak.com/flights/NAP-SHJ/2023-04-03/2023-04-10/,378.67,1,2023,4,NAP,462.37,615.964328358209,627.75,2023-03-23 02:30:27,True,-83.69999999999999,-18.10238553539373,Monday,Monday,7 days
Lisboa,Portugal,510,123.14,Ryanair,LIS,2023-09-21,2023-09-26,http://kayak.com/flights/NAP-LIS/2023-09-21/2023-09-26/,123.14,1,2023,9,NAP,145.98,146.33999999999997,146.33999999999997,2023-03-23 02:30:27,True,-22.83999999999999,-15.64597890121934,Thursday,Tuesday,5 days
Puerto del Rosario,Espanha,1375,141.66,Várias companhias aéreas,FUE,2023-04-18,2023-04-25,http://kayak.com/flights/NAP-FUE/2023-04-18/2023-04-25/,141.66,1,2023,4,NAP,165.36,290.3279245283019,236.86,2023-03-23 02:30:27,True,-23.700000000000017,-14.332365747460097,Tuesday,Tuesday,7 days
Dubai,Emirados Árabes Unidos,1860,257.39,Várias companhias aéreas,DXB,2023-04-03,2023-04-09,http://kayak.com/flights/NAP-DXB/2023-04-03/2023-04-09/,257.39,1,2023,4,NAP,296.52,539.23425,518.96,2023-03-23 02:30:27,True,-39.129999999999995,-13.196411709159584,Monday,Sunday,6 days
