City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Zagreb,Croácia,1640,149.52,Ryanair,ZAG,2023-10-05,2023-10-09,http://kayak.com/flights/LIS-ZAG/2023-10-05/2023-10-09/,149.52,1,2023,10,LIS,175.13,246.27333333333334,263.78999999999996,2023-04-28 02:34:55,True,-25.609999999999985,-14.623422600354013,Thursday,Monday,4 days
Charleston,Estados Unidos,1275,785.64,American Airlines,CRW,2023-04-27,2023-05-04,http://kayak.com/flights/LIS-CRW/2023-04-27/2023-05-04/,785.64,1,2023,4,LIS,918.38,918.38,918.38,2023-04-28 02:34:55,True,-132.74,-14.45371197107951,Thursday,Thursday,7 days
Zanzibar,Tanzânia,1385,689.59,Várias companhias aéreas,ZNZ,2024-01-29,2024-02-05,http://kayak.com/flights/LIS-ZNZ/2024-01-29/2024-02-05/,689.59,1,2024,1,LIS,784.86,784.87,784.86,2023-04-28 02:34:55,True,-95.26999999999998,-12.13847055525826,Monday,Monday,7 days
Phuket,Tailândia,1910,728.55,Etihad Airways,HKT,2023-09-22,2023-09-27,http://kayak.com/flights/LIS-HKT/2023-09-22/2023-09-27/,728.55,1,2023,9,LIS,761.89,893.1725806451612,865.425,2023-04-28 02:34:55,True,-33.34000000000003,-4.375959784220824,Friday,Wednesday,5 days
Bremen,Alemanha,1205,135.02,Ryanair,BRE,2023-06-09,2023-06-13,http://kayak.com/flights/LIS-BRE/2023-06-09/2023-06-13/,135.02,1,2023,6,LIS,140.2,176.2027027027027,158.91,2023-04-28 02:34:55,True,-5.179999999999978,-3.694721825962895,Friday,Tuesday,4 days
São Paulo,Brasil,1975,616.19,TAAG,SAO,2023-10-20,2023-10-25,http://kayak.com/flights/LIS-SAO/2023-10-20/2023-10-25/,616.19,1,2023,10,LIS,629.07,655.2762162162162,644.59,2023-04-28 02:34:55,True,-12.879999999999995,-2.047466895576008,Friday,Wednesday,5 days
Bolonha,Itália,185,56.19,Ryanair,BLQ,2023-10-18,2023-10-23,http://kayak.com/flights/LIS-BLQ/2023-10-18/2023-10-23/,56.19,1,2023,10,LIS,57.15,82.815,82.945,2023-04-28 02:34:55,True,-0.9600000000000009,-1.6797900262467205,Wednesday,Monday,5 days
Santa Cruz de Tenerife,Espanha,140,56.19,Vueling,TCI,2023-05-23,2023-05-30,http://kayak.com/flights/LIS-TCI/2023-05-23/2023-05-30/,56.19,1,2023,5,LIS,56.75,98.95151515151515,92.79,2023-04-28 02:34:55,True,-0.5600000000000023,-0.986784140969167,Tuesday,Tuesday,7 days
Eindhoven,Holanda,180,120.52,Transavia,EIN,2023-11-12,2023-11-16,http://kayak.com/flights/LIS-EIN/2023-11-12/2023-11-16/,120.52,1,2023,11,LIS,120.64,166.77,189.81,2023-04-28 02:34:55,True,-0.12000000000000455,-0.09946949602122393,Sunday,Thursday,4 days
Port Louis,Maurícia,1695,675.09,Air France,MRU,2023-06-21,2023-06-28,http://kayak.com/flights/LIS-MRU/2023-06-21/2023-06-28/,675.09,1,2023,6,LIS,675.76,866.8399999999999,935.22,2023-04-28 02:34:55,True,-0.6699999999999591,-0.0991476263762222,Wednesday,Wednesday,7 days
Arrecife,Espanha,380,102.4,Várias companhias aéreas,ACE,2023-06-02,2023-06-06,http://kayak.com/flights/LIS-ACE/2023-06-02/2023-06-06/,102.4,1,2023,6,LIS,102.5,180.1667272727273,172.22,2023-04-28 02:34:55,True,-0.09999999999999432,-0.09756097560975056,Friday,Tuesday,4 days
Findel,Luxemburgo,1380,123.24,Ryanair,LUX,2023-08-02,2023-08-08,http://kayak.com/flights/LIS-LUX/2023-08-02/2023-08-08/,123.24,1,2023,8,LIS,123.36,123.36,123.36,2023-04-28 02:34:55,True,-0.12000000000000455,-0.09727626459144338,Wednesday,Tuesday,6 days
