City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2325,659.13,LOT,ICN,2024-05-01,2024-05-05,http://kayak.com/flights/MXP-ICN/2024-05-01/2024-05-05/,659.13,1.0
Paris,França,110,49.42,easyJet,PAR,2023-09-14,2023-09-18,http://kayak.com/flights/MXP-PAR/2023-09-14/2023-09-18/,49.42,1.0
Nova Iorque,Estados Unidos,1000,299.27,Scandinavian Airlines,NYC,2023-11-23,2023-11-30,http://kayak.com/flights/MXP-NYC/2023-11-23/2023-11-30/,299.27,1.0
Los Angeles,Estados Unidos,1530,429.79,Scandinavian Airlines,LAX,2023-11-04,2023-11-11,http://kayak.com/flights/MXP-LAX/2023-11-04/2023-11-11/,429.79,1.0
Londres,Reino Unido,120,27.97,Ryanair,LON,2023-06-28,2023-07-05,http://kayak.com/flights/MXP-LON/2023-06-28/2023-07-05/,27.97,1.0
Copenhaga,Dinamarca,130,59.67,easyJet,CPH,2023-09-26,2023-10-02,http://kayak.com/flights/MXP-CPH/2023-09-26/2023-10-02/,59.67,1.0
São Francisco,Estados Unidos,975,435.38,Scandinavian Airlines,SFO,2024-04-23,2024-04-30,http://kayak.com/flights/MXP-SFO/2024-04-23/2024-04-30/,435.38,1.0
Madrid,Espanha,140,54.08,Ryanair,MAD,2023-09-19,2023-09-23,http://kayak.com/flights/MXP-MAD/2023-09-19/2023-09-23/,54.08,1.0
Banguecoque,Tailândia,2045,506.24,Gulf Air,BKK,2023-06-08,2023-06-13,http://kayak.com/flights/MXP-BKK/2023-06-08/2023-06-13/,506.24,1.0
Barcelona,Espanha,105,39.16,Ryanair,BCN,2023-10-23,2023-10-27,http://kayak.com/flights/MXP-BCN/2023-10-23/2023-10-27/,39.16,1.0
Miami,Estados Unidos,1825,375.72,Scandinavian Airlines,MIA,2023-11-15,2023-11-21,http://kayak.com/flights/MXP-MIA/2023-11-15/2023-11-21/,375.72,1.0
Boston,Estados Unidos,1880,413.01,Scandinavian Airlines,BOS,2024-03-06,2024-03-13,http://kayak.com/flights/MXP-BOS/2024-03-06/2024-03-13/,413.01,1.0
Viena,Áustria,90,35.43,Ryanair,VIE,2023-06-20,2023-06-27,http://kayak.com/flights/MXP-VIE/2023-06-20/2023-06-27/,35.43,1.0
Frankfurt,Alemanha,735,197.65,Várias companhias aéreas,FRA,2023-06-04,2023-06-10,http://kayak.com/flights/MXP-FRA/2023-06-04/2023-06-10/,197.65,1.0
Lisboa,Portugal,175,64.33,easyJet,LIS,2023-12-13,2023-12-20,http://kayak.com/flights/MXP-LIS/2023-12-13/2023-12-20/,64.33,1.0
Amesterdão,Holanda,110,88.57,easyJet,AMS,2023-10-10,2023-10-17,http://kayak.com/flights/MXP-AMS/2023-10-10/2023-10-17/,88.57,1.0
