City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,3685,1097.78,Várias companhias aéreas,ICN,2023-06-08,2023-06-12,http://kayak.com/flights/NAP-ICN/2023-06-08/2023-06-12/,1097.78,1.0
Paris,França,145,87.17,Transavia France,PAR,2023-12-22,2023-12-28,http://kayak.com/flights/NAP-PAR/2023-12-22/2023-12-28/,87.17,1.0
Londres,Reino Unido,170,74.46,Ryanair,LON,2023-05-26,2023-05-30,http://kayak.com/flights/NAP-LON/2023-05-26/2023-05-30/,74.46,1.0
Nova Iorque,Estados Unidos,1805,360.48,Várias companhias aéreas,NYC,2024-01-18,2024-01-25,http://kayak.com/flights/NAP-NYC/2024-01-18/2024-01-25/,360.48,1.0
Los Angeles,Estados Unidos,2065,580.22,ITA Airways,LAX,2023-09-19,2023-09-24,http://kayak.com/flights/NAP-LAX/2023-09-19/2023-09-24/,580.22,1.0
Copenhaga,Dinamarca,170,106.24,Ryanair,CPH,2023-06-15,2023-06-20,http://kayak.com/flights/NAP-CPH/2023-06-15/2023-06-20/,106.24,1.0
Madrid,Espanha,165,75.37,Ryanair,MAD,2023-10-10,2023-10-17,http://kayak.com/flights/NAP-MAD/2023-10-10/2023-10-17/,75.37,1.0
Barcelona,Espanha,120,70.83,Vueling,BCN,2023-09-20,2023-09-24,http://kayak.com/flights/NAP-BCN/2023-09-20/2023-09-24/,70.83,1.0
São Francisco,Estados Unidos,1075,589.3,Várias companhias aéreas,SFO,2023-12-11,2023-12-17,http://kayak.com/flights/NAP-SFO/2023-12-11/2023-12-17/,589.3,1.0
Banguecoque,Tailândia,2040,751.83,Várias companhias aéreas,BKK,2023-10-16,2023-10-23,http://kayak.com/flights/NAP-BKK/2023-10-16/2023-10-23/,751.83,1.0
Miami,Estados Unidos,2075,506.67,ITA Airways,MIA,2023-09-18,2023-09-25,http://kayak.com/flights/NAP-MIA/2023-09-18/2023-09-25/,506.67,1.0
Boston,Estados Unidos,1210,639.24,Lufthansa,BOS,2023-05-31,2023-06-07,http://kayak.com/flights/NAP-BOS/2023-05-31/2023-06-07/,639.24,1.0
Lisboa,Portugal,700,148.01,Várias companhias aéreas,LIS,2023-07-20,2023-07-25,http://kayak.com/flights/NAP-LIS/2023-07-20/2023-07-25/,148.01,1.0
Frankfurt,Alemanha,1625,143.47,Ryanair,FRA,2023-06-20,2023-06-25,http://kayak.com/flights/NAP-FRA/2023-06-20/2023-06-25/,143.47,1.0
Viena,Áustria,100,72.64,Várias companhias aéreas,VIE,2023-05-04,2023-05-08,http://kayak.com/flights/NAP-VIE/2023-05-04/2023-05-08/,72.64,1.0
Amesterdão,Holanda,165,116.23,easyJet,AMS,2023-11-13,2023-11-19,http://kayak.com/flights/NAP-AMS/2023-11-13/2023-11-19/,116.23,1.0
Istambul,Turquia,1105,258.78,Air Serbia,IST,2023-08-21,2023-08-27,http://kayak.com/flights/NAP-IST/2023-08-21/2023-08-27/,258.78,1.0
Las Vegas,Estados Unidos,1500,726.4,Várias companhias aéreas,LAS,2023-10-18,2023-10-22,http://kayak.com/flights/NAP-LAS/2023-10-18/2023-10-22/,726.4,1.0
Roma,Itália,405,110.78,Várias companhias aéreas,ROM,2023-06-30,2023-07-04,http://kayak.com/flights/NAP-ROM/2023-06-30/2023-07-04/,110.78,1.0
Nova Deli,Índia,1700,354.12,Várias companhias aéreas,DEL,2023-05-25,2023-06-01,http://kayak.com/flights/NAP-DEL/2023-05-25/2023-06-01/,354.12,1.0
Manila,Filipinas,2460,896.2,Várias companhias aéreas,MNL,2023-06-15,2023-06-19,http://kayak.com/flights/NAP-MNL/2023-06-15/2023-06-19/,896.2,1.0
Berlim,Alemanha,935,154.36,Várias companhias aéreas,BER,2023-06-02,2023-06-09,http://kayak.com/flights/NAP-BER/2023-06-02/2023-06-09/,154.36,1.0
Atlanta,Estados Unidos,1050,654.67,British Airways,ATL,2023-06-23,2023-06-29,http://kayak.com/flights/NAP-ATL/2023-06-23/2023-06-29/,654.67,1.0
Newark,Estados Unidos,1075,388.63,British Airways,EWR,2023-10-28,2023-11-04,http://kayak.com/flights/NAP-EWR/2023-10-28/2023-11-04/,388.63,1.0
Seattle,Estados Unidos,1491,853.52,Várias companhias aéreas,SEA,2024-02-04,2024-02-08,http://kayak.com/flights/NAP-SEA/2024-02-04/2024-02-08/,853.52,1.0
Atenas,Grécia,105,107.15,easyJet,ATH,2023-09-12,2023-09-16,http://kayak.com/flights/NAP-ATH/2023-09-12/2023-09-16/,107.15,1.0
Dubai,Emirados Árabes Unidos,790,308.72,Várias companhias aéreas,DXB,2023-05-29,2023-06-05,http://kayak.com/flights/NAP-DXB/2023-05-29/2023-06-05/,308.72,1.0
Telavive,Israel,210,90.8,Wizz Air,TLV,2023-05-03,2023-05-07,http://kayak.com/flights/NAP-TLV/2023-05-03/2023-05-07/,90.8,1.0
Palma de Maiorca,Espanha,120,87.17,Ryanair,PMI,2023-06-07,2023-06-14,http://kayak.com/flights/NAP-PMI/2023-06-07/2023-06-14/,87.17,1.0
Munique,Alemanha,110,126.22,easyJet,MUC,2023-08-05,2023-08-09,http://kayak.com/flights/NAP-MUC/2023-08-05/2023-08-09/,126.22,1.0
Bogotá,Colômbia,2180,1046.02,Várias companhias aéreas,BOG,2023-05-29,2023-06-03,http://kayak.com/flights/NAP-BOG/2023-05-29/2023-06-03/,1046.02,1.0
Zurique,Suíça,115,88.99,easyJet,ZRH,2023-08-14,2023-08-18,http://kayak.com/flights/NAP-ZRH/2023-08-14/2023-08-18/,88.99,1.0
Singapura,Singapura,1685,2279.99,KLM,SIN,2023-12-26,2024-01-02,http://kayak.com/flights/NAP-SIN/2023-12-26/2024-01-02/,2279.99,1.0
Denver,Estados Unidos,1705,714.6,Lufthansa,DEN,2024-03-20,2024-03-27,http://kayak.com/flights/NAP-DEN/2024-03-20/2024-03-27/,714.6,1.0
Milão,Itália,95,40.86,Ryanair,MIL,2023-05-17,2023-05-24,http://kayak.com/flights/NAP-MIL/2023-05-17/2023-05-24/,40.86,1.0
Bruxelas,Bélgica,625,105.33,Ryanair,BRU,2023-09-01,2023-09-05,http://kayak.com/flights/NAP-BRU/2023-09-01/2023-09-05/,105.33,1.0
Chicago,Estados Unidos,785,526.64,Lufthansa,ORD,2024-03-20,2024-03-27,http://kayak.com/flights/NAP-ORD/2024-03-20/2024-03-27/,526.64,1.0
Cidade do México,México,1875,773.62,Várias companhias aéreas,MEX,2023-06-19,2023-06-26,http://kayak.com/flights/NAP-MEX/2023-06-19/2023-06-26/,773.62,1.0
Málaga,Espanha,570,115.32,Várias companhias aéreas,AGP,2023-06-21,2023-06-28,http://kayak.com/flights/NAP-AGP/2023-06-21/2023-06-28/,115.32,1.0
Manchester,Reino Unido,410,131.66,Várias companhias aéreas,MAN,2023-06-19,2023-06-25,http://kayak.com/flights/NAP-MAN/2023-06-19/2023-06-25/,131.66,1.0
Porto,Portugal,330,256.06,Várias companhias aéreas,OPO,2023-10-08,2023-10-12,http://kayak.com/flights/NAP-OPO/2023-10-08/2023-10-12/,256.06,1.0
Dublin,Irlanda,750,101.7,Ryanair,DUB,2023-04-30,2023-05-07,http://kayak.com/flights/NAP-DUB/2023-04-30/2023-05-07/,101.7,1.0
Orlando,Estados Unidos,2206,723.68,Brussels Airlines,MCO,2023-09-01,2023-09-08,http://kayak.com/flights/NAP-MCO/2023-09-01/2023-09-08/,723.68,1.0
Oslo,Noruega,445,224.28,Várias companhias aéreas,OSL,2023-08-16,2023-08-21,http://kayak.com/flights/NAP-OSL/2023-08-16/2023-08-21/,224.28,1.0
Tóquio,Japão,1030,951.59,ITA Airways,TYO,2023-11-19,2023-11-26,http://kayak.com/flights/NAP-TYO/2023-11-19/2023-11-26/,951.59,1.0
Mumbai,Índia,2370,631.97,Várias companhias aéreas,BOM,2023-06-28,2023-07-04,http://kayak.com/flights/NAP-BOM/2023-06-28/2023-07-04/,631.97,1.0
Estocolmo,Suécia,805,157.09,Várias companhias aéreas,STO,2023-05-09,2023-05-16,http://kayak.com/flights/NAP-STO/2023-05-09/2023-05-16/,157.09,1.0
