City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,3680,835.9,LOT,ICN,2023-08-24,2023-08-28,http://kayak.com/flights/MAD-ICN/2023-08-24/2023-08-28/,835.9,1
Paris,França,130,57.85,Ryanair,PAR,2023-10-02,2023-10-08,http://kayak.com/flights/MAD-PAR/2023-10-02/2023-10-08/,57.85,1
Londres,Reino Unido,145,48.52,Ryanair,LON,2023-09-20,2023-09-26,http://kayak.com/flights/MAD-LON/2023-09-20/2023-09-26/,48.52,1
Nova Iorque,Estados Unidos,1495,278.02,PLAY,NYC,2023-11-06,2023-11-12,http://kayak.com/flights/MAD-NYC/2023-11-06/2023-11-12/,278.02,1
Los Angeles,Estados Unidos,2090,543.9,ITA Airways,LAX,2023-12-05,2023-12-10,http://kayak.com/flights/MAD-LAX/2023-12-05/2023-12-10/,543.9,1
Copenhaga,Dinamarca,200,76.5,Ryanair,CPH,2023-10-14,2023-10-21,http://kayak.com/flights/MAD-CPH/2023-10-14/2023-10-21/,76.5,1
Barcelona,Espanha,90,27.06,Várias companhias aéreas,BCN,2023-11-07,2023-11-14,http://kayak.com/flights/MAD-BCN/2023-11-07/2023-11-14/,27.06,1
São Francisco,Estados Unidos,1725,464.6,Air Canada,SFO,2023-09-20,2023-09-26,http://kayak.com/flights/MAD-SFO/2023-09-20/2023-09-26/,464.6,1
Banguecoque,Tailândia,2145,662.38,Air China,BKK,2023-10-19,2023-10-26,http://kayak.com/flights/MAD-BKK/2023-10-19/2023-10-26/,662.38,1
Miami,Estados Unidos,1605,403.03,TAP AIR PORTUGAL,MIA,2024-01-23,2024-01-29,http://kayak.com/flights/MAD-MIA/2024-01-23/2024-01-29/,403.03,1
Lisboa,Portugal,85,41.05,easyJet,LIS,2023-06-29,2023-07-05,http://kayak.com/flights/MAD-LIS/2023-06-29/2023-07-05/,41.05,1
Frankfurt,Alemanha,2005,103.56,Ryanair,FRA,2023-06-13,2023-06-20,http://kayak.com/flights/MAD-FRA/2023-06-13/2023-06-20/,103.56,1
Boston,Estados Unidos,1500,297.61,PLAY,BOS,2023-11-20,2023-11-26,http://kayak.com/flights/MAD-BOS/2023-11-20/2023-11-26/,297.61,1
Viena,Áustria,565,96.1,Ryanair,VIE,2023-09-05,2023-09-11,http://kayak.com/flights/MAD-VIE/2023-09-05/2023-09-11/,96.1,1
Amesterdão,Holanda,165,115.69,Iberia,AMS,2023-11-29,2023-12-03,http://kayak.com/flights/MAD-AMS/2023-11-29/2023-12-03/,115.69,1
Istambul,Turquia,990,146.47,Aegean Airlines,IST,2024-03-01,2024-03-06,http://kayak.com/flights/MAD-IST/2024-03-01/2024-03-06/,146.47,1
Nova Deli,Índia,1015,593.34,Finnair,DEL,2024-01-24,2024-01-29,http://kayak.com/flights/MAD-DEL/2024-01-24/2024-01-29/,593.34,1
Dubai,Emirados Árabes Unidos,1820,373.17,Várias companhias aéreas,DXB,2023-06-08,2023-06-13,http://kayak.com/flights/MAD-DXB/2023-06-08/2023-06-13/,373.17,1
Berlim,Alemanha,515,119.42,Várias companhias aéreas,BER,2023-12-11,2023-12-17,http://kayak.com/flights/MAD-BER/2023-12-11/2023-12-17/,119.42,1
Telavive,Israel,1155,165.13,Ryanair,TLV,2023-10-10,2023-10-17,http://kayak.com/flights/MAD-TLV/2023-10-10/2023-10-17/,165.13,1
Roma,Itália,155,55.05,Wizz Air Malta,ROM,2023-10-02,2023-10-07,http://kayak.com/flights/MAD-ROM/2023-10-02/2023-10-07/,55.05,1
Atenas,Grécia,900,136.21,Várias companhias aéreas,ATH,2023-09-21,2023-09-26,http://kayak.com/flights/MAD-ATH/2023-09-21/2023-09-26/,136.21,1
Newark,Estados Unidos,1240,358.25,TAP AIR PORTUGAL,EWR,2024-03-13,2024-03-20,http://kayak.com/flights/MAD-EWR/2024-03-13/2024-03-20/,358.25,1
Munique,Alemanha,1085,121.28,TAP AIR PORTUGAL,MUC,2023-11-15,2023-11-19,http://kayak.com/flights/MAD-MUC/2023-11-15/2023-11-19/,121.28,1
Las Vegas,Estados Unidos,1140,640.92,United Airlines,LAS,2023-09-06,2023-09-13,http://kayak.com/flights/MAD-LAS/2023-09-06/2023-09-13/,640.92,1
Zurique,Suíça,145,114.75,Iberia,ZRH,2023-08-22,2023-08-28,http://kayak.com/flights/MAD-ZRH/2023-08-22/2023-08-28/,114.75,1
Singapura,Singapura,1175,693.16,Iberia,SIN,2023-11-28,2023-12-04,http://kayak.com/flights/MAD-SIN/2023-11-28/2023-12-04/,693.16,1
Palma de Maiorca,Espanha,90,34.52,Ryanair,PMI,2023-07-06,2023-07-11,http://kayak.com/flights/MAD-PMI/2023-07-06/2023-07-11/,34.52,1
Bruxelas,Bélgica,140,81.17,Ryanair,BRU,2023-09-26,2023-10-01,http://kayak.com/flights/MAD-BRU/2023-09-26/2023-10-01/,81.17,1
Atlanta,Estados Unidos,1876,986.1,Iberia,ATL,2023-07-18,2023-07-23,http://kayak.com/flights/MAD-ATL/2023-07-18/2023-07-23/,986.1,1
Bogotá,Colômbia,1275,694.1,Delta,BOG,2023-10-25,2023-10-30,http://kayak.com/flights/MAD-BOG/2023-10-25/2023-10-30/,694.1,1
Seattle,Estados Unidos,1415,904.94,Várias companhias aéreas,SEA,2023-06-21,2023-06-26,http://kayak.com/flights/MAD-SEA/2023-06-21/2023-06-26/,904.94,1
Milão,Itália,140,41.99,Ryanair,MIL,2023-09-20,2023-09-27,http://kayak.com/flights/MAD-MIL/2023-09-20/2023-09-27/,41.99,1
Dublin,Irlanda,160,55.05,Ryanair,DUB,2023-10-04,2023-10-08,http://kayak.com/flights/MAD-DUB/2023-10-04/2023-10-08/,55.05,1
Manchester,Reino Unido,390,93.3,Várias companhias aéreas,MAN,2023-06-15,2023-06-21,http://kayak.com/flights/MAD-MAN/2023-06-15/2023-06-21/,93.3,1
Manila,Filipinas,2915,1049.54,Várias companhias aéreas,MNL,2023-06-14,2023-06-19,http://kayak.com/flights/MAD-MNL/2023-06-14/2023-06-19/,1049.54,1
Chicago,Estados Unidos,925,380.64,Aer Lingus,ORD,2023-09-10,2023-09-17,http://kayak.com/flights/MAD-ORD/2023-09-10/2023-09-17/,380.64,1
Oslo,Noruega,1695,93.3,TAP AIR PORTUGAL,OSL,2023-09-21,2023-09-25,http://kayak.com/flights/MAD-OSL/2023-09-21/2023-09-25/,93.3,1
Cidade do México,México,1515,712.76,Várias companhias aéreas,MEX,2023-12-02,2023-12-09,http://kayak.com/flights/MAD-MEX/2023-12-02/2023-12-09/,712.76,1
Málaga,Espanha,75,56.91,Iberia Express,AGP,2023-06-28,2023-07-04,http://kayak.com/flights/MAD-AGP/2023-06-28/2023-07-04/,56.91,1
Estocolmo,Suécia,1520,92.36,TAP AIR PORTUGAL,STO,2024-01-01,2024-01-07,http://kayak.com/flights/MAD-STO/2024-01-01/2024-01-07/,92.36,1
Denver,Estados Unidos,1730,691.3,Delta,DEN,2023-10-31,2023-11-06,http://kayak.com/flights/MAD-DEN/2023-10-31/2023-11-06/,691.3,1
Dallas,Estados Unidos,1668,1055.14,United Airlines,DFW,2023-07-18,2023-07-23,http://kayak.com/flights/MAD-DFW/2023-07-18/2023-07-23/,1055.14,1
Porto,Portugal,75,31.72,Várias companhias aéreas,OPO,2023-07-29,2023-08-04,http://kayak.com/flights/MAD-OPO/2023-07-29/2023-08-04/,31.72,1
Helsínquia,Finlândia,1580,140.88,Ryanair,HEL,2023-09-14,2023-09-18,http://kayak.com/flights/MAD-HEL/2023-09-14/2023-09-18/,140.88,1
Varsóvia,Polónia,2130,144.61,Várias companhias aéreas,WAW,2023-07-18,2023-07-25,http://kayak.com/flights/MAD-WAW/2023-07-18/2023-07-25/,144.61,1
Lyon,França,115,72.77,Iberia Express,LYS,2023-06-03,2023-06-10,http://kayak.com/flights/MAD-LYS/2023-06-03/2023-06-10/,72.77,1
