City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Seattle,Estados Unidos,860,656.82,Delta,SEA,2023-10-04,2023-10-11,http://kayak.com/flights/MAD-SEA/2023-10-04/2023-10-11/,656.82,1,2023,10,MAD,1492.58,1492.58,1492.58,2023-03-28 02:34:53,True,-835.7599999999999,-55.99431856248911,Wednesday,Wednesday,7 days
Mendoza,Argentina,2370,1473.19,Várias companhias aéreas,MDZ,2023-07-10,2023-07-16,http://kayak.com/flights/MAD-MDZ/2023-07-10/2023-07-16/,1473.19,1,2023,7,MAD,3023.01,3023.01,3023.01,2023-03-28 02:34:53,True,-1549.8200000000002,-51.26744536074972,Monday,Sunday,6 days
Sohag,Egito,1705,600.23,Várias companhias aéreas,HMB,2023-06-06,2023-06-10,http://kayak.com/flights/MAD-HMB/2023-06-06/2023-06-10/,600.23,1,2023,6,MAD,978.37,978.37,978.37,2023-03-28 02:34:53,True,-378.14,-38.649999488945895,Tuesday,Saturday,4 days
Knock,Irlanda,1735,218.01,Ryanair,NOC,2023-04-13,2023-04-20,http://kayak.com/flights/MAD-NOC/2023-04-13/2023-04-20/,218.01,1,2023,4,MAD,351.14,385.75642857142856,400.37,2023-03-28 02:34:53,True,-133.13,-37.913652674147066,Thursday,Thursday,7 days
Trondheim,Noruega,930,232.86,Várias companhias aéreas,TRD,2023-10-27,2023-10-31,http://kayak.com/flights/MAD-TRD/2023-10-27/2023-10-31/,232.86,1,2023,10,MAD,307.12,326.64000000000004,308.07,2023-03-28 02:34:53,True,-74.25999999999999,-24.179473821307628,Friday,Tuesday,4 days
Assiut,Egito,1670,581.67,Várias companhias aéreas,ATZ,2023-06-06,2023-06-10,http://kayak.com/flights/MAD-ATZ/2023-06-06/2023-06-10/,581.67,1,2023,6,MAD,754.1,821.64,755.36,2023-03-28 02:34:53,True,-172.43000000000006,-22.865667683331132,Tuesday,Saturday,4 days
Rovaniemi,Finlândia,705,291.3,Finnair,RVN,2023-10-03,2023-10-10,http://kayak.com/flights/MAD-RVN/2023-10-03/2023-10-10/,291.3,1,2023,10,MAD,360.85,429.85655172413794,434.38,2023-03-28 02:34:53,True,-69.55000000000001,-19.273936538728005,Tuesday,Tuesday,7 days
Girona,Espanha,705,115.97,Ryanair,GRO,2023-09-27,2023-10-01,http://kayak.com/flights/MAD-GRO/2023-09-27/2023-10-01/,115.97,1,2023,9,MAD,140.06,140.28,140.28,2023-03-28 02:34:53,True,-24.090000000000003,-17.19977152648865,Wednesday,Sunday,4 days
Salzburgo,Áustria,2020,164.21,Várias companhias aéreas,SZG,2023-04-26,2023-05-03,http://kayak.com/flights/MAD-SZG/2023-04-26/2023-05-03/,164.21,1,2023,4,MAD,195.17,309.6869117647059,276.36,2023-03-28 02:34:53,True,-30.95999999999998,-15.863093713173122,Wednesday,Wednesday,7 days
Split,Croácia,1010,171.63,Várias companhias aéreas,SPU,2023-07-04,2023-07-09,http://kayak.com/flights/MAD-SPU/2023-07-04/2023-07-09/,171.63,1,2023,7,MAD,199.63,297.1375,261.32,2023-03-28 02:34:53,True,-28.0,-14.025948003807043,Tuesday,Sunday,5 days
Barcelona,Espanha,85,27.84,Vueling,BCN,2023-07-13,2023-07-19,http://kayak.com/flights/MAD-BCN/2023-07-13/2023-07-19/,27.84,1,2023,7,MAD,31.96,37.8425,38.269999999999996,2023-03-28 02:34:53,True,-4.120000000000001,-12.89111389236546,Thursday,Wednesday,6 days
Hanói,Vietname,2695,605.79,China Southern,HAN,2023-06-06,2023-06-13,http://kayak.com/flights/MAD-HAN/2023-06-06/2023-06-13/,605.79,1,2023,6,MAD,694.02,778.0884210526316,772.5,2023-03-28 02:34:53,True,-88.23000000000002,-12.712890118440393,Tuesday,Tuesday,7 days
Porto Seguro,Brasil,2005,766.29,LATAM Airlines,BPS,2023-11-01,2023-11-08,http://kayak.com/flights/MAD-BPS/2023-11-01/2023-11-08/,766.29,1,2023,11,MAD,874.69,875.09,874.69,2023-03-28 02:34:53,True,-108.40000000000009,-12.392962077993355,Wednesday,Wednesday,7 days
Condado de Derry,Reino Unido,1200,247.7,Várias companhias aéreas,LDY,2023-04-26,2023-05-03,http://kayak.com/flights/MAD-LDY/2023-04-26/2023-05-03/,247.7,1,2023,4,MAD,281.53,428.6991666666667,371.01,2023-03-28 02:34:53,True,-33.829999999999984,-12.016481369658646,Wednesday,Wednesday,7 days
Bangalore,Índia,1875,612.29,Várias companhias aéreas,BLR,2023-05-09,2023-05-16,http://kayak.com/flights/MAD-BLR/2023-05-09/2023-05-16/,612.29,1,2023,5,MAD,695.53,755.1181818181817,709.1,2023-03-28 02:34:53,True,-83.24000000000001,-11.967851853981857,Tuesday,Tuesday,7 days
Kos,Grécia,1600,216.16,Brussels Airlines,KGS,2023-08-24,2023-08-28,http://kayak.com/flights/MAD-KGS/2023-08-24/2023-08-28/,216.16,1,2023,8,MAD,245.24,307.5462857142857,303.65,2023-03-28 02:34:53,True,-29.080000000000013,-11.857771978470074,Thursday,Monday,4 days
Poznań,Polónia,975,137.3,Ryanair,POZ,2023-06-17,2023-06-23,http://kayak.com/flights/MAD-POZ/2023-06-17/2023-06-23/,137.3,1,2023,6,MAD,155.22,193.15571428571428,197.37,2023-03-28 02:34:53,True,-17.919999999999987,-11.544904007215557,Saturday,Friday,6 days
Dalaman,Turquia,1460,304.29,Várias companhias aéreas,DLM,2023-07-03,2023-07-07,http://kayak.com/flights/MAD-DLM/2023-07-03/2023-07-07/,304.29,1,2023,7,MAD,336.76,473.48275862068965,467.41,2023-03-28 02:34:53,True,-32.46999999999997,-9.641881458605527,Monday,Friday,4 days
Cagliari,Itália,135,38.04,Ryanair,CAG,2023-04-21,2023-04-26,http://kayak.com/flights/MAD-CAG/2023-04-21/2023-04-26/,38.04,1,2023,4,MAD,41.69,76.15510638297873,70.45,2023-03-28 02:34:53,True,-3.6499999999999986,-8.755097145598462,Friday,Wednesday,5 days
Rennes,França,660,180.91,Várias companhias aéreas,RNS,2023-05-25,2023-05-30,http://kayak.com/flights/MAD-RNS/2023-05-25/2023-05-30/,180.91,1,2023,5,MAD,196.28,267.88533333333334,262.23,2023-03-28 02:34:53,True,-15.370000000000005,-7.83065009170573,Thursday,Tuesday,5 days
Cidade do México,México,695,625.27,Aeromexico,MEX,2023-04-03,2023-04-10,http://kayak.com/flights/MAD-MEX/2023-04-03/2023-04-10/,625.27,1,2023,4,MAD,677.34,736.103125,711.39,2023-03-28 02:34:53,True,-52.07000000000005,-7.687424336374649,Monday,Monday,7 days
Lilongwe,Malaui,1515,1003.78,Várias companhias aéreas,LLW,2023-04-26,2023-05-03,http://kayak.com/flights/MAD-LLW/2023-04-26/2023-05-03/,1003.78,1,2023,4,MAD,1083.2,1177.6191666666666,1182.07,2023-03-28 02:34:53,True,-79.42000000000007,-7.331979320531764,Wednesday,Wednesday,7 days
Valparaíso,Estados Unidos,1544,1279.3,Várias companhias aéreas,VPS,2023-03-31,2023-04-07,http://kayak.com/flights/MAD-VPS/2023-03-31/2023-04-07/,1279.3,1,2023,3,MAD,1372.04,1376.1371428571426,1372.04,2023-03-28 02:34:53,True,-92.74000000000001,-6.759278155155828,Friday,Friday,7 days
Jerez de la Frontera,Espanha,75,56.59,Iberia,XRY,2023-05-18,2023-05-24,http://kayak.com/flights/MAD-XRY/2023-05-18/2023-05-24/,56.59,1,2023,5,MAD,60.06,89.4975,67.93,2023-03-28 02:34:53,True,-3.469999999999999,-5.777555777555776,Thursday,Wednesday,6 days
Angeles City,Filipinas,2050,1058.51,Várias companhias aéreas,CRK,2023-10-12,2023-10-19,http://kayak.com/flights/MAD-CRK/2023-10-12/2023-10-19/,1058.51,1,2023,10,MAD,1115.84,1204.083157894737,1262.68,2023-03-28 02:34:53,True,-57.32999999999993,-5.137833381129905,Thursday,Thursday,7 days
Taipé,Taiwan,1500,705.06,Várias companhias aéreas,TPE,2023-10-25,2023-11-01,http://kayak.com/flights/MAD-TPE/2023-10-25/2023-11-01/,705.06,1,2023,10,MAD,742.53,788.0699999999999,747.02,2023-03-28 02:34:53,True,-37.47000000000003,-5.0462607571411295,Wednesday,Wednesday,7 days
Birmingham,Reino Unido,515,64.02,Ryanair,BHX,2023-04-19,2023-04-26,http://kayak.com/flights/MAD-BHX/2023-04-19/2023-04-26/,64.02,1,2023,4,MAD,67.14,138.0089090909091,120.75,2023-03-28 02:34:53,True,-3.1200000000000045,-4.647006255585351,Wednesday,Wednesday,7 days
Bruxelas,Bélgica,145,40.82,Ryanair,BRU,2023-06-14,2023-06-21,http://kayak.com/flights/MAD-BRU/2023-06-14/2023-06-21/,40.82,1,2023,6,MAD,42.74,56.12684210526316,51.73,2023-03-28 02:34:53,True,-1.9200000000000017,-4.492278895648108,Wednesday,Wednesday,7 days
Filadélfia,Estados Unidos,2148,483.34,United Airlines,PHL,2023-10-11,2023-10-15,http://kayak.com/flights/MAD-PHL/2023-10-11/2023-10-15/,483.34,1,2023,10,MAD,503.66,503.66,503.66,2023-03-28 02:34:53,True,-20.32000000000005,-4.034467696461909,Wednesday,Sunday,4 days
Iași,Roménia,265,95.56,Wizz Air,IAS,2023-05-07,2023-05-14,http://kayak.com/flights/MAD-IAS/2023-05-07/2023-05-14/,95.56,1,2023,5,MAD,99.42,132.69666666666666,124.16,2023-03-28 02:34:53,True,-3.8599999999999994,-3.88251860792597,Sunday,Sunday,7 days
Assuão,Egito,1595,642.9,Várias companhias aéreas,ASW,2023-09-01,2023-09-08,http://kayak.com/flights/MAD-ASW/2023-09-01/2023-09-08/,642.9,1,2023,9,MAD,664.81,665.5758333333333,664.92,2023-03-28 02:34:53,True,-21.909999999999968,-3.2956784645236943,Friday,Friday,7 days
Nova Deli,Índia,1200,569.61,Várias companhias aéreas,DEL,2023-04-26,2023-05-02,http://kayak.com/flights/MAD-DEL/2023-04-26/2023-05-02/,569.61,1,2023,4,MAD,588.65,632.1085714285715,619.605,2023-03-28 02:34:53,True,-19.039999999999964,-3.2345196636371294,Wednesday,Tuesday,6 days
Tromsø,Noruega,2130,269.04,Várias companhias aéreas,TOS,2023-05-03,2023-05-07,http://kayak.com/flights/MAD-TOS/2023-05-03/2023-05-07/,269.04,1,2023,5,MAD,276.88,314.2635714285715,315.70500000000004,2023-03-28 02:34:53,True,-7.839999999999975,-2.8315515746893873,Wednesday,Sunday,4 days
Nashville,Estados Unidos,1145,617.85,United Airlines,BNA,2023-09-18,2023-09-24,http://kayak.com/flights/MAD-BNA/2023-09-18/2023-09-24/,617.85,1,2023,9,MAD,634.44,637.6328571428572,634.44,2023-03-28 02:34:53,True,-16.590000000000032,-2.614904482693404,Monday,Sunday,6 days
La Paz,Bolívia,2590,889.67,LATAM Airlines,LPB,2023-10-12,2023-10-19,http://kayak.com/flights/MAD-LPB/2023-10-12/2023-10-19/,889.67,1,2023,10,MAD,911.47,937.5260000000001,953.89,2023-03-28 02:34:53,True,-21.800000000000068,-2.391740814289013,Thursday,Thursday,7 days
