City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1270,605.57,Air China,ICN,2023-09-04,2023-09-10,http://kayak.com/flights/MAD-ICN/2023-09-04/2023-09-10/,605.57,1.0
Paris,França,130,40.31,Ryanair,PAR,2023-09-30,2023-10-05,http://kayak.com/flights/MAD-PAR/2023-09-30/2023-10-05/,40.31,1.0
Nova Iorque,Estados Unidos,1495,280.29,PLAY,NYC,2023-11-20,2023-11-26,http://kayak.com/flights/MAD-NYC/2023-11-20/2023-11-26/,280.29,1.0
Londres,Reino Unido,150,55.31,Ryanair,LON,2023-06-14,2023-06-20,http://kayak.com/flights/MAD-LON/2023-06-14/2023-06-20/,55.31,1.0
Los Angeles,Estados Unidos,1235,581.2,KLM,LAX,2023-04-18,2023-04-25,http://kayak.com/flights/MAD-LAX/2023-04-18/2023-04-25/,581.2,1.0
Copenhaga,Dinamarca,690,77.81,Ryanair,CPH,2023-04-18,2023-04-22,http://kayak.com/flights/MAD-CPH/2023-04-18/2023-04-22/,77.81,1.0
Barcelona,Espanha,85,28.13,Vueling,BCN,2023-06-29,2023-07-04,http://kayak.com/flights/MAD-BCN/2023-06-29/2023-07-04/,28.13,1.0
Banguecoque,Tailândia,2110,719.0,Emirates,BKK,2023-11-08,2023-11-14,http://kayak.com/flights/MAD-BKK/2023-11-08/2023-11-14/,719.0,1.0
Miami,Estados Unidos,1455,450.9,TAP AIR PORTUGAL,MIA,2023-09-19,2023-09-23,http://kayak.com/flights/MAD-MIA/2023-09-19/2023-09-23/,450.9,1.0
São Francisco,Estados Unidos,1434,471.52,United Airlines,SFO,2023-09-19,2023-09-26,http://kayak.com/flights/MAD-SFO/2023-09-19/2023-09-26/,471.52,1.0
Lisboa,Portugal,85,30.0,easyJet,LIS,2023-05-16,2023-05-23,http://kayak.com/flights/MAD-LIS/2023-05-16/2023-05-23/,30.0,1.0
Boston,Estados Unidos,1500,293.41,PLAY,BOS,2024-01-22,2024-01-28,http://kayak.com/flights/MAD-BOS/2024-01-22/2024-01-28/,293.41,1.0
Viena,Áustria,555,77.81,Ryanair,VIE,2023-04-18,2023-04-25,http://kayak.com/flights/MAD-VIE/2023-04-18/2023-04-25/,77.81,1.0
Frankfurt,Alemanha,570,93.75,Ryanair,FRA,2023-04-18,2023-04-25,http://kayak.com/flights/MAD-FRA/2023-04-18/2023-04-25/,93.75,1.0
Amesterdão,Holanda,160,101.25,Iberia Express,AMS,2023-11-21,2023-11-25,http://kayak.com/flights/MAD-AMS/2023-11-21/2023-11-25/,101.25,1.0
Roma,Itália,155,48.75,Ryanair,ROM,2023-05-31,2023-06-06,http://kayak.com/flights/MAD-ROM/2023-05-31/2023-06-06/,48.75,1.0
Las Vegas,Estados Unidos,1388,635.57,United Airlines,LAS,2023-09-11,2023-09-18,http://kayak.com/flights/MAD-LAS/2023-09-11/2023-09-18/,635.57,1.0
Berlim,Alemanha,185,91.87,Iberia,BER,2023-10-04,2023-10-10,http://kayak.com/flights/MAD-BER/2023-10-04/2023-10-10/,91.87,1.0
Newark,Estados Unidos,1655,332.79,TAP AIR PORTUGAL,EWR,2024-01-27,2024-02-03,http://kayak.com/flights/MAD-EWR/2024-01-27/2024-02-03/,332.79,1.0
Atlanta,Estados Unidos,1111,610.26,Lufthansa,ATL,2023-09-12,2023-09-19,http://kayak.com/flights/MAD-ATL/2023-09-12/2023-09-19/,610.26,1.0
Munique,Alemanha,165,132.18,Várias companhias aéreas,MUC,2024-02-07,2024-02-14,http://kayak.com/flights/MAD-MUC/2024-02-07/2024-02-14/,132.18,1.0
Manila,Filipinas,1585,732.12,Etihad Airways,MNL,2023-09-13,2023-09-18,http://kayak.com/flights/MAD-MNL/2023-09-13/2023-09-18/,732.12,1.0
Nova Deli,Índia,1350,609.32,SAUDIA,DEL,2023-12-30,2024-01-06,http://kayak.com/flights/MAD-DEL/2023-12-30/2024-01-06/,609.32,1.0
