CityOrigin,City,Country,year_depart,month_depart,minPrice,meanPrice,medianPrice,timestamp
LIS,Estrasburgo,França,2023,10,147.04,781.742,602.61,2023-06-09 03:03:41
LIS,Crotone,Itália,2023,10,120.05,326.4166666666667,326.5,2023-06-09 03:03:41
LIS,George,África do Sul,2023,7,1092.53,1383.3818181818183,1382.99,2023-06-09 03:03:41
LIS,Cidade da Guatemala,Guatemala,2023,9,637.47,838.9116666666667,754.45,2023-06-09 03:03:41
LIS,Praga,República Checa,2023,11,108.89,146.77185185185186,144.43,2023-06-09 03:03:41
LIS,Cartagena,Colômbia,2024,1,774.26,889.4069999999999,888.75,2023-06-09 03:03:41
LIS,Cluj,Roménia,2023,7,198.22,396.9584210526316,392.8,2023-06-09 03:03:41
LIS,Génova,Itália,2023,8,190.78,372.1554545454546,349.83,2023-06-09 03:03:41
LIS,Lampedusa,Itália,2023,9,243.82,386.6569090909091,357.54,2023-06-09 03:03:41
LIS,Lagos,Nigéria,2023,7,646.77,771.3173076923077,727.065,2023-06-09 03:03:41
LIS,Windhoek,Namíbia,2023,11,665.38,800.3161111111111,755.695,2023-06-09 03:03:41
LIS,Eindhoven,Holanda,2023,10,120.05,146.69,135.11,2023-06-09 03:03:41
LIS,Newcastle upon Tyne,Reino Unido,2023,7,181.47,324.6460714285714,196.54,2023-06-09 03:03:41
LIS,Abu Dhabi,Emirados Árabes Unidos,2023,7,355.49,494.45863636363634,408.03499999999997,2023-06-09 03:03:41
LIS,Porto Santo,Portugal,2023,7,105.16,170.70903225806452,170.37,2023-06-09 03:03:41
LIS,San Juan,Porto Rico,2023,12,740.76,853.0567857142858,773.61,2023-06-09 03:03:41
LIS,Cidade do México,México,2023,7,855.23,1032.8975,971.3,2023-06-09 03:03:41
LIS,Catânia,Itália,2023,9,115.4,164.61578125,158.68,2023-06-09 03:03:41
LIS,Málaga,Espanha,2023,7,40.95,70.8644827586207,65.37,2023-06-09 03:03:41
LIS,Astúrias,Espanha,2023,8,43.74,89.99187500000001,87.215,2023-06-09 03:03:41
LIS,Helsínquia,Finlândia,2023,9,154.48,200.97243902439027,183.38,2023-06-09 03:03:41
LIS,Zaquinto,Grécia,2023,9,168.44,303.8990909090909,303.79,2023-06-09 03:03:41
LIS,Lourdes,França,2023,7,230.79,299.1077419354839,282.245,2023-06-09 03:03:41
LIS,Reiquiavique,Islândia,2023,11,120.05,170.20933333333332,172.445,2023-06-09 03:03:41
LIS,Munique,Alemanha,2024,5,180.54,181.32,181.32,2023-06-09 03:03:41
LIS,Tallin,Estónia,2023,8,194.5,318.46837837837836,308.91,2023-06-09 03:03:41
LIS,Kos,Grécia,2023,9,199.15,271.95050000000003,279.46,2023-06-09 03:03:41
LIS,Hamburgo,Alemanha,2023,10,127.5,167.6731818181818,165.6,2023-06-09 03:03:41
LIS,Exeter,Reino Unido,2023,9,461.58,750.6508333333333,845.88,2023-06-09 03:03:41
LIS,Memmingen,Alemanha,2023,6,174.03,273.70351063829787,206.62,2023-06-09 03:03:41
LIS,Nevşehir,Turquia,2023,10,459.72,509.33192307692303,505.06,2023-06-09 03:03:41
LIS,Burgas,Bulgária,2023,8,253.13,420.3214705882353,393.28,2023-06-09 03:03:41
LIS,Ajácio,França,2023,10,290.35,299.05111111111114,299.99,2023-06-09 03:03:41
LIS,Sharjah,Emirados Árabes Unidos,2023,7,631.88,728.6991666666667,721.47,2023-06-09 03:03:41
LIS,Columbus,Estados Unidos,2023,9,664.45,720.2852941176471,717.18,2023-06-09 03:03:41
LIS,Des Moines,Estados Unidos,2023,8,1173.49,1178.54,1178.54,2023-06-09 03:03:41
LIS,Kuopio,Finlândia,2023,8,402.02,403.75,403.75,2023-06-09 03:03:41
LIS,Dammam,Arábia Saudita,2023,7,425.29,505.082,494.88,2023-06-09 03:03:41
LIS,Moncton,Canadá,2023,7,1064.61,1069.19,1069.19,2023-06-09 03:03:41
LIS,São Salvador,El Salvador,2023,7,1092.53,1135.356,1112.77,2023-06-09 03:03:41
LIS,La Paz,México,2023,7,1157.67,1162.65,1162.65,2023-06-09 03:03:41
LIS,Tembagapura,Indonésia,2023,7,2383.27,2532.315714285714,2586.86,2023-06-09 03:03:41
LIS,Calgary,Canadá,2023,7,890.59,894.42,894.42,2023-06-09 03:03:41
LIS,Harare,Zimbábue,2023,7,1174.42,1218.3183333333334,1236.9650000000001,2023-06-09 03:03:41
LIS,Cuiabá,Brasil,2023,7,1253.52,1468.915,1503.975,2023-06-09 03:03:41
LIS,Qingdao,China,2023,8,1253.52,1258.91,1258.91,2023-06-09 03:03:41
LIS,Papete,Polinésia Francesa,2024,4,1858.41,1866.4,1866.4,2023-06-09 03:03:41
LIS,Melinde,Quénia,2023,9,2495.87,2506.6,2506.6,2023-06-09 03:03:41
LIS,Leh,Índia,2023,7,1828.63,1836.49,1836.49,2023-06-09 03:03:41
LIS,Jayapura,Indonésia,2023,7,2368.38,2422.927857142857,2439.76,2023-06-09 03:03:41
LIS,Fukuoka,Japão,2023,7,1265.62,1271.06,1271.06,2023-06-09 03:03:41
LIS,Tlemcen,Argélia,2023,6,307.1,308.42,308.42,2023-06-09 03:03:41
LIS,Calecute,Índia,2023,7,1149.3,1154.24,1154.24,2023-06-09 03:03:41
LIS,Nur-Sultan,Cazaquistão,2023,10,651.43,654.23,654.23,2023-06-09 03:03:41
LIS,Alicante,Espanha,2023,10,102.37,145.92125000000001,152.77,2023-06-09 03:03:41
LIS,Bari,Itália,2023,9,102.37,177.77157142857143,150.11,2023-06-09 03:03:41
LIS,Breslavia,Polónia,2023,8,186.13,218.485,218.485,2023-06-09 03:03:41
LIS,Lille,França,2023,12,125.64,126.18,126.18,2023-06-09 03:03:41
LIS,Surat Thani,Tailândia,2023,7,1770.94,1778.55,1778.55,2023-06-09 03:03:41
LIS,Ilhéus,Brasil,2023,7,1291.68,1487.6444444444444,1545.22,2023-06-09 03:03:41
