City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1455,1126.25,Várias companhias aéreas,ICN,2023-06-08,2023-06-15,http://kayak.com/flights/OPO-ICN/2023-06-08/2023-06-15/,1126.25,1.0
Paris,França,130,49.88,Ryanair,PAR,2023-09-15,2023-09-20,http://kayak.com/flights/OPO-PAR/2023-09-15/2023-09-20/,49.88,1.0
Nova Iorque,Estados Unidos,950,415.32,Várias companhias aéreas,NYC,2023-11-15,2023-11-19,http://kayak.com/flights/OPO-NYC/2023-11-15/2023-11-19/,415.32,1.0
Londres,Reino Unido,145,77.08,Ryanair,LON,2023-06-01,2023-06-05,http://kayak.com/flights/OPO-LON/2023-06-01/2023-06-05/,77.08,1.0
Los Angeles,Estados Unidos,2221,963.03,Brussels Airlines,LAX,2023-06-02,2023-06-09,http://kayak.com/flights/OPO-LAX/2023-06-02/2023-06-09/,963.03,1.0
Copenhaga,Dinamarca,1415,157.79,Várias companhias aéreas,CPH,2023-08-08,2023-08-12,http://kayak.com/flights/OPO-CPH/2023-08-08/2023-08-12/,157.79,1.0
Madrid,Espanha,75,31.74,Várias companhias aéreas,MAD,2023-05-11,2023-05-18,http://kayak.com/flights/OPO-MAD/2023-05-11/2023-05-18/,31.74,1.0
São Francisco,Estados Unidos,1385,711.84,American Airlines,SFO,2023-05-10,2023-05-17,http://kayak.com/flights/OPO-SFO/2023-05-10/2023-05-17/,711.84,1.0
Barcelona,Espanha,115,38.09,Vueling,BCN,2023-05-18,2023-05-25,http://kayak.com/flights/OPO-BCN/2023-05-18/2023-05-25/,38.09,1.0
Banguecoque,Tailândia,1205,838.8,Várias companhias aéreas,BKK,2023-06-06,2023-06-13,http://kayak.com/flights/OPO-BKK/2023-06-06/2023-06-13/,838.8,1.0
Miami,Estados Unidos,1010,386.3,Air Europa,MIA,2023-09-22,2023-09-29,http://kayak.com/flights/OPO-MIA/2023-09-22/2023-09-29/,386.3,1.0
Boston,Estados Unidos,1905,693.71,British Airways,BOS,2023-05-13,2023-05-20,http://kayak.com/flights/OPO-BOS/2023-05-13/2023-05-20/,693.71,1.0
Frankfurt,Alemanha,160,147.81,Ryanair,FRA,2023-05-24,2023-05-31,http://kayak.com/flights/OPO-FRA/2023-05-24/2023-05-31/,147.81,1.0
Viena,Áustria,825,130.58,Ryanair,VIE,2023-06-08,2023-06-15,http://kayak.com/flights/OPO-VIE/2023-06-08/2023-06-15/,130.58,1.0
Lisboa,Portugal,60,72.55,TAP AIR PORTUGAL,LIS,2023-05-29,2023-06-05,http://kayak.com/flights/OPO-LIS/2023-05-29/2023-06-05/,72.55,1.0
Amesterdão,Holanda,165,103.38,Transavia,AMS,2023-11-23,2023-11-28,http://kayak.com/flights/OPO-AMS/2023-11-23/2023-11-28/,103.38,1.0
Istambul,Turquia,1470,292.9,Várias companhias aéreas,IST,2023-06-08,2023-06-15,http://kayak.com/flights/OPO-IST/2023-06-08/2023-06-15/,292.9,1.0
Dubai,Emirados Árabes Unidos,905,436.18,Várias companhias aéreas,DXB,2023-06-03,2023-06-08,http://kayak.com/flights/OPO-DXB/2023-06-03/2023-06-08/,436.18,1.0
Nova Deli,Índia,1905,754.46,Turkish Airlines,DEL,2023-09-07,2023-09-11,http://kayak.com/flights/OPO-DEL/2023-09-07/2023-09-11/,754.46,1.0
Las Vegas,Estados Unidos,1138,740.86,American Airlines,LAS,2023-08-28,2023-09-03,http://kayak.com/flights/OPO-LAS/2023-08-28/2023-09-03/,740.86,1.0
Atlanta,Estados Unidos,1270,1237.79,Companhia aérea não revelada,ATL,2023-07-11,2023-07-15,http://kayak.com/flights/OPO-ATL/2023-07-11/2023-07-15/,1237.79,1.0
Roma,Itália,180,79.8,Ryanair,ROM,2023-10-25,2023-10-30,http://kayak.com/flights/OPO-ROM/2023-10-25/2023-10-30/,79.8,1.0
Newark,Estados Unidos,1165,415.32,Delta,EWR,2023-11-15,2023-11-19,http://kayak.com/flights/OPO-EWR/2023-11-15/2023-11-19/,415.32,1.0
Seattle,Estados Unidos,3480,1146.2,Várias companhias aéreas,SEA,2023-06-17,2023-06-24,http://kayak.com/flights/OPO-SEA/2023-06-17/2023-06-24/,1146.2,1.0
Manila,Filipinas,2475,1888.87,Emirates,MNL,2023-07-29,2023-08-05,http://kayak.com/flights/OPO-MNL/2023-07-29/2023-08-05/,1888.87,1.0
Telavive,Israel,2205,344.59,Várias companhias aéreas,TLV,2023-08-08,2023-08-12,http://kayak.com/flights/OPO-TLV/2023-08-08/2023-08-12/,344.59,1.0
Berlim,Alemanha,990,102.47,Ryanair,BER,2023-06-14,2023-06-19,http://kayak.com/flights/OPO-BER/2023-06-14/2023-06-19/,102.47,1.0
Dallas,Estados Unidos,1521,1314.87,Várias companhias aéreas,DFW,2023-06-24,2023-07-01,http://kayak.com/flights/OPO-DFW/2023-06-24/2023-07-01/,1314.87,1.0
Bogotá,Colômbia,1175,770.79,Várias companhias aéreas,BOG,2023-09-18,2023-09-24,http://kayak.com/flights/OPO-BOG/2023-09-18/2023-09-24/,770.79,1.0
Atenas,Grécia,1460,176.83,Várias companhias aéreas,ATH,2023-07-04,2023-07-10,http://kayak.com/flights/OPO-ATH/2023-07-04/2023-07-10/,176.83,1.0
Munique,Alemanha,850,202.22,Várias companhias aéreas,MUC,2023-05-17,2023-05-24,http://kayak.com/flights/OPO-MUC/2023-05-17/2023-05-24/,202.22,1.0
Singapura,Singapura,1725,712.75,Air France,SIN,2023-05-09,2023-05-16,http://kayak.com/flights/OPO-SIN/2023-05-09/2023-05-16/,712.75,1.0
Palma de Maiorca,Espanha,1505,67.11,Várias companhias aéreas,PMI,2023-05-25,2023-06-01,http://kayak.com/flights/OPO-PMI/2023-05-25/2023-06-01/,67.11,1.0
Denver,Estados Unidos,1419,1163.43,American Airlines,DEN,2023-07-12,2023-07-19,http://kayak.com/flights/OPO-DEN/2023-07-12/2023-07-19/,1163.43,1.0
Zurique,Suíça,155,98.85,easyJet,ZRH,2023-09-29,2023-10-05,http://kayak.com/flights/OPO-ZRH/2023-09-29/2023-10-05/,98.85,1.0
Bruxelas,Bélgica,1275,89.78,Ryanair,BRU,2023-06-09,2023-06-14,http://kayak.com/flights/OPO-BRU/2023-06-09/2023-06-14/,89.78,1.0
Cidade do México,México,1880,736.33,Aeromexico,MEX,2023-06-10,2023-06-17,http://kayak.com/flights/OPO-MEX/2023-06-10/2023-06-17/,736.33,1.0
Chicago,Estados Unidos,785,646.55,Iberia,ORD,2023-05-17,2023-05-21,http://kayak.com/flights/OPO-ORD/2023-05-17/2023-05-21/,646.55,1.0
Milão,Itália,155,40.81,Ryanair,MIL,2023-10-18,2023-10-24,http://kayak.com/flights/OPO-MIL/2023-10-18/2023-10-24/,40.81,1.0
Toronto,Canadá,2655,432.55,SWISS,YYZ,2023-10-07,2023-10-14,http://kayak.com/flights/OPO-YYZ/2023-10-07/2023-10-14/,432.55,1.0
Manchester,Reino Unido,3070,159.6,Ryanair,MAN,2023-05-23,2023-05-28,http://kayak.com/flights/OPO-MAN/2023-05-23/2023-05-28/,159.6,1.0
Málaga,Espanha,90,46.25,Ryanair,AGP,2023-06-22,2023-06-27,http://kayak.com/flights/OPO-AGP/2023-06-22/2023-06-27/,46.25,1.0
Estocolmo,Suécia,915,130.58,Várias companhias aéreas,STO,2023-09-14,2023-09-18,http://kayak.com/flights/OPO-STO/2023-09-14/2023-09-18/,130.58,1.0
Orlando,Estados Unidos,2535,556.78,SWISS,MCO,2023-09-01,2023-09-08,http://kayak.com/flights/OPO-MCO/2023-09-01/2023-09-08/,556.78,1.0
Oslo,Noruega,1435,144.19,Várias companhias aéreas,OSL,2023-06-15,2023-06-20,http://kayak.com/flights/OPO-OSL/2023-06-15/2023-06-20/,144.19,1.0
"Washington, D.C.",Estados Unidos,915,457.94,British Airways,WAS,2023-10-19,2023-10-24,http://kayak.com/flights/OPO-WAS/2023-10-19/2023-10-24/,457.94,1.0
Dublin,Irlanda,1440,92.5,Ryanair,DUB,2023-05-18,2023-05-23,http://kayak.com/flights/OPO-DUB/2023-05-18/2023-05-23/,92.5,1.0
Cairo,Egito,1485,294.72,Várias companhias aéreas,CAI,2023-10-10,2023-10-16,http://kayak.com/flights/OPO-CAI/2023-10-10/2023-10-16/,294.72,1.0
Varsóvia,Polónia,360,161.42,KLM,WAW,2023-12-06,2023-12-10,http://kayak.com/flights/OPO-WAW/2023-12-06/2023-12-10/,161.42,1.0
Lyon,França,130,67.11,easyJet,LYS,2023-06-15,2023-06-20,http://kayak.com/flights/OPO-LYS/2023-06-15/2023-06-20/,67.11,1.0
Dusseldorf,Alemanha,160,140.56,Ryanair,DUS,2023-08-25,2023-08-29,http://kayak.com/flights/OPO-DUS/2023-08-25/2023-08-29/,140.56,1.0
Helsínquia,Finlândia,1285,229.43,Ryanair,HEL,2023-06-17,2023-06-24,http://kayak.com/flights/OPO-HEL/2023-06-17/2023-06-24/,229.43,1.0
Cancún,México,1475,667.41,TAP AIR PORTUGAL,CUN,2023-06-11,2023-06-16,http://kayak.com/flights/OPO-CUN/2023-06-11/2023-06-16/,667.41,1.0
Tóquio,Japão,2140,983.88,Várias companhias aéreas,TYO,2023-06-06,2023-06-13,http://kayak.com/flights/OPO-TYO/2023-06-06/2023-06-13/,983.88,1.0
Hamburgo,Alemanha,1130,161.42,SWISS,HAM,2023-05-24,2023-05-28,http://kayak.com/flights/OPO-HAM/2023-05-24/2023-05-28/,161.42,1.0
Vancouver,Canadá,1262,999.3,SWISS,YVR,2023-06-11,2023-06-16,http://kayak.com/flights/OPO-YVR/2023-06-11/2023-06-16/,999.3,1.0
Fort Lauderdale,Estados Unidos,2530,460.66,Várias companhias aéreas,FLL,2023-09-22,2023-09-29,http://kayak.com/flights/OPO-FLL/2023-09-22/2023-09-29/,460.66,1.0
Filadélfia,Estados Unidos,2697,873.25,Várias companhias aéreas,PHL,2023-06-18,2023-06-23,http://kayak.com/flights/OPO-PHL/2023-06-18/2023-06-23/,873.25,1.0
Kuala Lumpur,Malásia,1445,860.56,Várias companhias aéreas,KUL,2023-06-08,2023-06-14,http://kayak.com/flights/OPO-KUL/2023-06-08/2023-06-14/,860.56,1.0
Marselha,França,130,55.32,Ryanair,MRS,2023-07-04,2023-07-11,http://kayak.com/flights/OPO-MRS/2023-07-04/2023-07-11/,55.32,1.0
Denpasar,Indonésia,2855,1170.68,Iberia,DPS,2023-05-09,2023-05-15,http://kayak.com/flights/OPO-DPS/2023-05-09/2023-05-15/,1170.68,1.0
Hong Kong,Hong Kong,1360,683.73,Air France,HKG,2024-01-18,2024-01-23,http://kayak.com/flights/OPO-HKG/2024-01-18/2024-01-23/,683.73,1.0
Nice,França,145,107.91,easyJet,NCE,2023-09-13,2023-09-17,http://kayak.com/flights/OPO-NCE/2023-09-13/2023-09-17/,107.91,1.0
São Paulo,Brasil,1270,845.14,Várias companhias aéreas,SAO,2023-06-08,2023-06-15,http://kayak.com/flights/OPO-SAO/2023-06-08/2023-06-15/,845.14,1.0
Osaka,Japão,1790,804.34,Várias companhias aéreas,KIX,2023-05-24,2023-05-28,http://kayak.com/flights/OPO-KIX/2023-05-24/2023-05-28/,804.34,1.0
Praga,República Checa,1065,138.75,Várias companhias aéreas,PRG,2023-05-24,2023-05-31,http://kayak.com/flights/OPO-PRG/2023-05-24/2023-05-31/,138.75,1.0
Honolulu,Estados Unidos,1485,1481.72,Companhia aérea não revelada,HNL,2023-07-18,2023-07-25,http://kayak.com/flights/OPO-HNL/2023-07-18/2023-07-25/,1481.72,1.0
