City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1640,752.02,Qatar Airways,ICN,2023-11-25,2023-12-01,http://kayak.com/flights/MXP-ICN/2023-11-25/2023-12-01/,752.02,1.0
Paris,França,90,58.64,easyJet,PAR,2023-06-27,2023-07-03,http://kayak.com/flights/MXP-PAR/2023-06-27/2023-07-03/,58.64,1.0
Los Angeles,Estados Unidos,1530,435.58,Scandinavian Airlines,LAX,2023-11-08,2023-11-15,http://kayak.com/flights/MXP-LAX/2023-11-08/2023-11-15/,435.58,1.0
Nova Iorque,Estados Unidos,1135,329.48,Várias companhias aéreas,NYC,2023-11-19,2023-11-25,http://kayak.com/flights/MXP-NYC/2023-11-19/2023-11-25/,329.48,1.0
Londres,Reino Unido,120,42.82,Ryanair,LON,2023-06-28,2023-07-05,http://kayak.com/flights/MXP-LON/2023-06-28/2023-07-05/,42.82,1.0
Copenhaga,Dinamarca,125,68.88,easyJet,CPH,2023-09-07,2023-09-12,http://kayak.com/flights/MXP-CPH/2023-09-07/2023-09-12/,68.88,1.0
Madrid,Espanha,825,84.7,TAP AIR PORTUGAL,MAD,2023-07-18,2023-07-24,http://kayak.com/flights/MXP-MAD/2023-07-18/2023-07-24/,84.7,1.0
São Francisco,Estados Unidos,975,453.26,Scandinavian Airlines,SFO,2023-09-26,2023-10-01,http://kayak.com/flights/MXP-SFO/2023-09-26/2023-10-01/,453.26,1.0
Banguecoque,Tailândia,2035,640.33,Gulf Air,BKK,2023-10-27,2023-11-03,http://kayak.com/flights/MXP-BKK/2023-10-27/2023-11-03/,640.33,1.0
Barcelona,Espanha,105,34.44,Ryanair,BCN,2023-10-09,2023-10-13,http://kayak.com/flights/MXP-BCN/2023-10-09/2023-10-13/,34.44,1.0
Miami,Estados Unidos,1300,485.84,TAP AIR PORTUGAL,MIA,2023-10-08,2023-10-15,http://kayak.com/flights/MXP-MIA/2023-10-08/2023-10-15/,485.84,1.0
Boston,Estados Unidos,900,654.29,Delta,BOS,2023-06-14,2023-06-19,http://kayak.com/flights/MXP-BOS/2023-06-14/2023-06-19/,654.29,1.0
Frankfurt,Alemanha,505,148.92,Várias companhias aéreas,FRA,2023-06-14,2023-06-18,http://kayak.com/flights/MXP-FRA/2023-06-14/2023-06-18/,148.92,1.0
Viena,Áustria,90,38.16,Ryanair,VIE,2023-06-14,2023-06-20,http://kayak.com/flights/MXP-VIE/2023-06-14/2023-06-20/,38.16,1.0
Lisboa,Portugal,175,64.22,easyJet,LIS,2023-12-13,2023-12-20,http://kayak.com/flights/MXP-LIS/2023-12-13/2023-12-20/,64.22,1.0
Amesterdão,Holanda,115,89.35,easyJet,AMS,2023-09-20,2023-09-27,http://kayak.com/flights/MXP-AMS/2023-09-20/2023-09-27/,89.35,1.0
Istambul,Turquia,460,199.18,Air Serbia,IST,2023-10-13,2023-10-19,http://kayak.com/flights/MXP-IST/2023-10-13/2023-10-19/,199.18,1.0
Nova Deli,Índia,890,541.68,Gulf Air,DEL,2023-06-10,2023-06-17,http://kayak.com/flights/MXP-DEL/2023-06-10/2023-06-17/,541.68,1.0
Dubai,Emirados Árabes Unidos,1135,273.63,Várias companhias aéreas,DXB,2023-06-13,2023-06-18,http://kayak.com/flights/MXP-DXB/2023-06-13/2023-06-18/,273.63,1.0
Las Vegas,Estados Unidos,1293,707.34,United Airlines,LAS,2024-04-25,2024-05-01,http://kayak.com/flights/MXP-LAS/2024-04-25/2024-05-01/,707.34,1.0
Atlanta,Estados Unidos,1111,740.85,American Airlines,ATL,2023-06-26,2023-07-03,http://kayak.com/flights/MXP-ATL/2023-06-26/2023-07-03/,740.85,1.0
Manila,Filipinas,1730,755.74,EVA Air,MNL,2023-11-21,2023-11-28,http://kayak.com/flights/MXP-MNL/2023-11-21/2023-11-28/,755.74,1.0
Singapura,Singapura,1830,593.8,Turkish Airlines,SIN,2024-03-02,2024-03-07,http://kayak.com/flights/MXP-SIN/2024-03-02/2024-03-07/,593.8,1.0
Seattle,Estados Unidos,1660,987.49,Condor,SEA,2023-07-02,2023-07-09,http://kayak.com/flights/MXP-SEA/2023-07-02/2023-07-09/,987.49,1.0
Telavive,Israel,260,102.38,Wizz Air Malta,TLV,2023-06-20,2023-06-24,http://kayak.com/flights/MXP-TLV/2023-06-20/2023-06-24/,102.38,1.0
Dallas,Estados Unidos,1392,691.52,Air Canada,DFW,2023-10-20,2023-10-24,http://kayak.com/flights/MXP-DFW/2023-10-20/2023-10-24/,691.52,1.0
Newark,Estados Unidos,745,332.27,British Airways,EWR,2024-03-02,2024-03-09,http://kayak.com/flights/MXP-EWR/2024-03-02/2024-03-09/,332.27,1.0
Berlim,Alemanha,105,59.57,Ryanair,BER,2023-06-29,2023-07-05,http://kayak.com/flights/MXP-BER/2023-06-29/2023-07-05/,59.57,1.0
Roma,Itália,825,115.41,Várias companhias aéreas,ROM,2023-07-03,2023-07-08,http://kayak.com/flights/MXP-ROM/2023-07-03/2023-07-08/,115.41,1.0
Bogotá,Colômbia,1175,979.11,Lufthansa,BOG,2023-07-02,2023-07-09,http://kayak.com/flights/MXP-BOG/2023-07-02/2023-07-09/,979.11,1.0
Atenas,Grécia,160,73.53,Várias companhias aéreas,ATH,2023-10-06,2023-10-10,http://kayak.com/flights/MXP-ATH/2023-10-06/2023-10-10/,73.53,1.0
Sydney,Austrália,1570,1522.65,Várias companhias aéreas,SYD,2023-10-13,2023-10-18,http://kayak.com/flights/MXP-SYD/2023-10-13/2023-10-18/,1522.65,1.0
Munique,Alemanha,70,151.71,Lufthansa,MUC,2023-11-01,2023-11-08,http://kayak.com/flights/MXP-MUC/2023-11-01/2023-11-08/,151.71,1.0
Cidade do México,México,1865,662.67,Air Canada,MEX,2023-10-30,2023-11-06,http://kayak.com/flights/MXP-MEX/2023-10-30/2023-11-06/,662.67,1.0
Denver,Estados Unidos,2145,1043.33,Várias companhias aéreas,DEN,2023-07-02,2023-07-09,http://kayak.com/flights/MXP-DEN/2023-07-02/2023-07-09/,1043.33,1.0
Zurique,Suíça,765,162.88,Austrian Airlines,ZRH,2023-07-13,2023-07-17,http://kayak.com/flights/MXP-ZRH/2023-07-13/2023-07-17/,162.88,1.0
Toronto,Canadá,1358,548.19,Várias companhias aéreas,YYZ,2023-06-06,2023-06-13,http://kayak.com/flights/MXP-YYZ/2023-06-06/2023-06-13/,548.19,1.0
Chicago,Estados Unidos,1270,415.1,TAP AIR PORTUGAL,ORD,2023-11-22,2023-11-26,http://kayak.com/flights/MXP-ORD/2023-11-22/2023-11-26/,415.1,1.0
Bruxelas,Bélgica,1330,136.82,Ryanair,BRU,2023-07-20,2023-07-24,http://kayak.com/flights/MXP-BRU/2023-07-20/2023-07-24/,136.82,1.0
Palma de Maiorca,Espanha,105,38.16,easyJet,PMI,2023-10-07,2023-10-14,http://kayak.com/flights/MXP-PMI/2023-10-07/2023-10-14/,38.16,1.0
Orlando,Estados Unidos,1190,530.51,Air Canada,MCO,2023-11-03,2023-11-10,http://kayak.com/flights/MXP-MCO/2023-11-03/2023-11-10/,530.51,1.0
Manchester,Reino Unido,130,92.15,Ryanair,MAN,2023-06-16,2023-06-23,http://kayak.com/flights/MXP-MAN/2023-06-16/2023-06-23/,92.15,1.0
Dublin,Irlanda,155,74.46,Ryanair,DUB,2023-11-14,2023-11-21,http://kayak.com/flights/MXP-DUB/2023-11-14/2023-11-21/,74.46,1.0
Cancún,México,1804,1000.52,American Airlines,CUN,2023-08-31,2023-09-07,http://kayak.com/flights/MXP-CUN/2023-08-31/2023-09-07/,1000.52,1.0
Oslo,Noruega,335,134.96,Várias companhias aéreas,OSL,2023-08-11,2023-08-17,http://kayak.com/flights/MXP-OSL/2023-08-11/2023-08-17/,134.96,1.0
"Washington, D.C.",Estados Unidos,1784,936.3,American Airlines,WAS,2023-06-30,2023-07-07,http://kayak.com/flights/MXP-WAS/2023-06-30/2023-07-07/,936.3,1.0
Mumbai,Índia,1395,520.27,Várias companhias aéreas,BOM,2024-01-28,2024-02-02,http://kayak.com/flights/MXP-BOM/2024-01-28/2024-02-02/,520.27,1.0
Tóquio,Japão,2000,753.88,Scandinavian Airlines,TYO,2023-06-10,2023-06-17,http://kayak.com/flights/MXP-TYO/2023-06-10/2023-06-17/,753.88,1.0
Estocolmo,Suécia,510,193.59,LOT,STO,2023-12-30,2024-01-06,http://kayak.com/flights/MXP-STO/2023-12-30/2024-01-06/,193.59,1.0
Málaga,Espanha,160,55.85,Ryanair,AGP,2023-10-11,2023-10-17,http://kayak.com/flights/MXP-AGP/2023-10-11/2023-10-17/,55.85,1.0
Helsínquia,Finlândia,390,174.98,KLM,HEL,2024-02-08,2024-02-15,http://kayak.com/flights/MXP-HEL/2024-02-08/2024-02-15/,174.98,1.0
Vancouver,Canadá,1015,698.04,Várias companhias aéreas,YVR,2023-09-21,2023-09-28,http://kayak.com/flights/MXP-YVR/2023-09-21/2023-09-28/,698.04,1.0
Varsóvia,Polónia,540,215.0,SWISS,WAW,2023-07-03,2023-07-07,http://kayak.com/flights/MXP-WAW/2023-07-03/2023-07-07/,215.0,1.0
Porto,Portugal,160,61.43,easyJet,OPO,2023-11-04,2023-11-09,http://kayak.com/flights/MXP-OPO/2023-11-04/2023-11-09/,61.43,1.0
Kuala Lumpur,Malásia,1135,581.7,SAUDIA,KUL,2023-11-09,2023-11-15,http://kayak.com/flights/MXP-KUL/2023-11-09/2023-11-15/,581.7,1.0
Joanesburgo,África do Sul,930,619.86,Ethiopian Air,JNB,2023-06-03,2023-06-10,http://kayak.com/flights/MXP-JNB/2023-06-03/2023-06-10/,619.86,1.0
Melbourne,Austrália,1695,1209.93,Várias companhias aéreas,MEL,2023-08-31,2023-09-07,http://kayak.com/flights/MXP-MEL/2023-08-31/2023-09-07/,1209.93,1.0
Cairo,Egito,500,268.05,Várias companhias aéreas,CAI,2023-06-20,2023-06-25,http://kayak.com/flights/MXP-CAI/2023-06-20/2023-06-25/,268.05,1.0
Dusseldorf,Alemanha,100,133.1,Eurowings,DUS,2023-07-06,2023-07-10,http://kayak.com/flights/MXP-DUS/2023-07-06/2023-07-10/,133.1,1.0
Osaka,Japão,1360,1078.7,Várias companhias aéreas,KIX,2023-10-07,2023-10-13,http://kayak.com/flights/MXP-KIX/2023-10-07/2023-10-13/,1078.7,1.0
Lyon,França,1390,212.21,easyJet,LYS,2023-08-17,2023-08-24,http://kayak.com/flights/MXP-LYS/2023-08-17/2023-08-24/,212.21,1.0
Phoenix,Estados Unidos,1035,647.78,Várias companhias aéreas,PHX,2023-11-02,2023-11-08,http://kayak.com/flights/MXP-PHX/2023-11-02/2023-11-08/,647.78,1.0
Praga,República Checa,90,8.38,Wizz Air,PRG,2023-07-03,2023-07-08,http://kayak.com/flights/MXP-PRG/2023-07-03/2023-07-08/,8.38,1.0
Fort Lauderdale,Estados Unidos,1417,1160.6,Várias companhias aéreas,FLL,2023-08-07,2023-08-14,http://kayak.com/flights/MXP-FLL/2023-08-07/2023-08-14/,1160.6,1.0
Denpasar,Indonésia,1345,905.59,Singapore Airlines,DPS,2024-02-13,2024-02-17,http://kayak.com/flights/MXP-DPS/2024-02-13/2024-02-17/,905.59,1.0
Hamburgo,Alemanha,450,172.19,Várias companhias aéreas,HAM,2023-08-06,2023-08-11,http://kayak.com/flights/MXP-HAM/2023-08-06/2023-08-11/,172.19,1.0
Filadélfia,Estados Unidos,1923,756.67,United Airlines,PHL,2023-08-22,2023-08-27,http://kayak.com/flights/MXP-PHL/2023-08-22/2023-08-27/,756.67,1.0
Hong Kong,Hong Kong,1540,531.44,Air France,HKG,2024-02-29,2024-03-04,http://kayak.com/flights/MXP-HKG/2024-02-29/2024-03-04/,531.44,1.0
