City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,3570,579.35,LOT,ICN,2023-11-13,2023-11-19,http://kayak.com/flights/MAD-ICN/2023-11-13/2023-11-19/,579.35,1
Paris,França,130,57.85,Ryanair,PAR,2023-10-02,2023-10-08,http://kayak.com/flights/MAD-PAR/2023-10-02/2023-10-08/,57.85,1
Londres,Reino Unido,145,48.52,Ryanair,LON,2023-09-20,2023-09-26,http://kayak.com/flights/MAD-LON/2023-09-20/2023-09-26/,48.52,1
Nova Iorque,Estados Unidos,1495,286.41,PLAY,NYC,2023-11-06,2023-11-12,http://kayak.com/flights/MAD-NYC/2023-11-06/2023-11-12/,286.41,1
Los Angeles,Estados Unidos,2090,543.9,ITA Airways,LAX,2023-12-05,2023-12-10,http://kayak.com/flights/MAD-LAX/2023-12-05/2023-12-10/,543.9,1
Copenhaga,Dinamarca,200,74.64,Iberia Express,CPH,2024-03-14,2024-03-19,http://kayak.com/flights/MAD-CPH/2024-03-14/2024-03-19/,74.64,1
Barcelona,Espanha,90,27.06,Várias companhias aéreas,BCN,2023-11-07,2023-11-14,http://kayak.com/flights/MAD-BCN/2023-11-07/2023-11-14/,27.06,1
São Francisco,Estados Unidos,1855,469.26,Air Canada,SFO,2023-09-20,2023-09-26,http://kayak.com/flights/MAD-SFO/2023-09-20/2023-09-26/,469.26,1
Banguecoque,Tailândia,2145,662.38,Air China,BKK,2023-10-19,2023-10-26,http://kayak.com/flights/MAD-BKK/2023-10-19/2023-10-26/,662.38,1
Miami,Estados Unidos,1605,403.03,TAP AIR PORTUGAL,MIA,2024-01-23,2024-01-29,http://kayak.com/flights/MAD-MIA/2024-01-23/2024-01-29/,403.03,1
Viena,Áustria,565,96.1,Ryanair,VIE,2023-09-05,2023-09-11,http://kayak.com/flights/MAD-VIE/2023-09-05/2023-09-11/,96.1,1
Boston,Estados Unidos,1500,297.61,PLAY,BOS,2023-11-20,2023-11-26,http://kayak.com/flights/MAD-BOS/2023-11-20/2023-11-26/,297.61,1
Lisboa,Portugal,85,41.05,easyJet,LIS,2023-06-29,2023-07-05,http://kayak.com/flights/MAD-LIS/2023-06-29/2023-07-05/,41.05,1
Frankfurt,Alemanha,2005,103.56,Ryanair,FRA,2023-06-13,2023-06-20,http://kayak.com/flights/MAD-FRA/2023-06-13/2023-06-20/,103.56,1
Amesterdão,Holanda,165,115.69,Iberia,AMS,2023-11-29,2023-12-03,http://kayak.com/flights/MAD-AMS/2023-11-29/2023-12-03/,115.69,1
Istambul,Turquia,990,146.47,Aegean Airlines,IST,2024-03-01,2024-03-06,http://kayak.com/flights/MAD-IST/2024-03-01/2024-03-06/,146.47,1
