City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1985,970.24,Lufthansa,ICN,2024-01-26,2024-01-31,http://kayak.com/flights/OPO-ICN/2024-01-26/2024-01-31/,970.24,1.0
Paris,França,125,39.19,Ryanair,PAR,2023-10-07,2023-10-11,http://kayak.com/flights/OPO-PAR/2023-10-07/2023-10-11/,39.19,1.0
Los Angeles,Estados Unidos,2465,724.88,American Airlines,LAX,2023-08-24,2023-08-31,http://kayak.com/flights/OPO-LAX/2023-08-24/2023-08-31/,724.88,1.0
Nova Iorque,Estados Unidos,1030,410.49,Delta,NYC,2023-11-21,2023-11-28,http://kayak.com/flights/OPO-NYC/2023-11-21/2023-11-28/,410.49,1.0
Londres,Reino Unido,145,71.84,Ryanair,LON,2023-06-23,2023-06-27,http://kayak.com/flights/OPO-LON/2023-06-23/2023-06-27/,71.84,1.0
Copenhaga,Dinamarca,1520,109.16,Ryanair,CPH,2023-09-28,2023-10-03,http://kayak.com/flights/OPO-CPH/2023-09-28/2023-10-03/,109.16,1.0
São Francisco,Estados Unidos,1438,713.69,American Airlines,SFO,2023-06-05,2023-06-09,http://kayak.com/flights/OPO-SFO/2023-06-05/2023-06-09/,713.69,1.0
Madrid,Espanha,75,29.86,Várias companhias aéreas,MAD,2023-06-22,2023-06-29,http://kayak.com/flights/OPO-MAD/2023-06-22/2023-06-29/,29.86,1.0
Banguecoque,Tailândia,1580,862.02,Várias companhias aéreas,BKK,2023-06-05,2023-06-10,http://kayak.com/flights/OPO-BKK/2023-06-05/2023-06-10/,862.02,1.0
Barcelona,Espanha,115,55.05,Ryanair,BCN,2023-10-09,2023-10-15,http://kayak.com/flights/OPO-BCN/2023-10-09/2023-10-15/,55.05,1.0
Miami,Estados Unidos,765,389.03,Air Europa,MIA,2023-10-11,2023-10-18,http://kayak.com/flights/OPO-MIA/2023-10-11/2023-10-18/,389.03,1.0
Boston,Estados Unidos,960,871.35,Várias companhias aéreas,BOS,2023-07-02,2023-07-08,http://kayak.com/flights/OPO-BOS/2023-07-02/2023-07-08/,871.35,1.0
Frankfurt,Alemanha,160,94.23,Ryanair,FRA,2023-09-30,2023-10-07,http://kayak.com/flights/OPO-FRA/2023-09-30/2023-10-07/,94.23,1.0
Viena,Áustria,1240,97.96,Ryanair,VIE,2023-06-21,2023-06-28,http://kayak.com/flights/OPO-VIE/2023-06-21/2023-06-28/,97.96,1.0
Lisboa,Portugal,60,73.71,TAP AIR PORTUGAL,LIS,2023-09-18,2023-09-25,http://kayak.com/flights/OPO-LIS/2023-09-18/2023-09-25/,73.71,1.0
Amesterdão,Holanda,165,117.55,Transavia,AMS,2023-12-06,2023-12-13,http://kayak.com/flights/OPO-AMS/2023-12-06/2023-12-13/,117.55,1.0
Istambul,Turquia,1485,214.58,Várias companhias aéreas,IST,2023-11-22,2023-11-26,http://kayak.com/flights/OPO-IST/2023-11-22/2023-11-26/,214.58,1.0
Nova Deli,Índia,1130,737.01,Várias companhias aéreas,DEL,2023-11-30,2023-12-07,http://kayak.com/flights/OPO-DEL/2023-11-30/2023-12-07/,737.01,1.0
Dubai,Emirados Árabes Unidos,860,470.2,Várias companhias aéreas,DXB,2023-09-14,2023-09-20,http://kayak.com/flights/OPO-DXB/2023-09-14/2023-09-20/,470.2,1.0
Las Vegas,Estados Unidos,1315,698.76,Delta,LAS,2024-03-05,2024-03-12,http://kayak.com/flights/OPO-LAS/2024-03-05/2024-03-12/,698.76,1.0
Atlanta,Estados Unidos,2442,1015.95,Várias companhias aéreas,ATL,2023-06-28,2023-07-05,http://kayak.com/flights/OPO-ATL/2023-06-28/2023-07-05/,1015.95,1.0
Seattle,Estados Unidos,1105,724.88,Delta,SEA,2023-09-11,2023-09-15,http://kayak.com/flights/OPO-SEA/2023-09-11/2023-09-15/,724.88,1.0
Manila,Filipinas,1970,1256.65,Várias companhias aéreas,MNL,2023-09-05,2023-09-12,http://kayak.com/flights/OPO-MNL/2023-09-05/2023-09-12/,1256.65,1.0
Singapura,Singapura,1280,921.73,SWISS,SIN,2023-11-29,2023-12-05,http://kayak.com/flights/OPO-SIN/2023-11-29/2023-12-05/,921.73,1.0
Telavive,Israel,1280,207.11,Várias companhias aéreas,TLV,2023-11-22,2023-11-29,http://kayak.com/flights/OPO-TLV/2023-11-22/2023-11-29/,207.11,1.0
