City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1180,1137.46,Várias companhias aéreas,ICN,2023-04-20,2023-04-24,http://kayak.com/flights/NAP-ICN/2023-04-20/2023-04-24/,1137.46,1.0
Paris,França,145,86.42,Várias companhias aéreas,PAR,2023-09-08,2023-09-12,http://kayak.com/flights/NAP-PAR/2023-09-08/2023-09-12/,86.42,1.0
Nova Iorque,Estados Unidos,1385,410.47,SWISS,NYC,2023-09-06,2023-09-13,http://kayak.com/flights/NAP-NYC/2023-09-06/2023-09-13/,410.47,1.0
Los Angeles,Estados Unidos,1870,569.2,Várias companhias aéreas,LAX,2023-08-22,2023-08-29,http://kayak.com/flights/NAP-LAX/2023-08-22/2023-08-29/,569.2,1.0
Londres,Reino Unido,175,41.33,Wizz Air,LON,2023-11-11,2023-11-16,http://kayak.com/flights/NAP-LON/2023-11-11/2023-11-16/,41.33,1.0
Copenhaga,Dinamarca,450,97.69,Ryanair,CPH,2023-08-24,2023-08-29,http://kayak.com/flights/NAP-CPH/2023-08-24/2023-08-29/,97.69,1.0
Banguecoque,Tailândia,2185,848.17,KLM,BKK,2023-10-02,2023-10-07,http://kayak.com/flights/NAP-BKK/2023-10-02/2023-10-07/,848.17,1.0
Madrid,Espanha,165,97.69,Ryanair,MAD,2023-10-03,2023-10-09,http://kayak.com/flights/NAP-MAD/2023-10-03/2023-10-09/,97.69,1.0
Barcelona,Espanha,120,70.45,Várias companhias aéreas,BCN,2023-05-04,2023-05-09,http://kayak.com/flights/NAP-BCN/2023-05-04/2023-05-09/,70.45,1.0
Miami,Estados Unidos,1785,668.77,ITA Airways,MIA,2023-04-07,2023-04-13,http://kayak.com/flights/NAP-MIA/2023-04-07/2023-04-13/,668.77,1.0
São Francisco,Estados Unidos,1589,489.36,ITA Airways,SFO,2023-04-19,2023-04-26,http://kayak.com/flights/NAP-SFO/2023-04-19/2023-04-26/,489.36,1.0
Boston,Estados Unidos,970,576.72,ITA Airways,BOS,2023-04-09,2023-04-16,http://kayak.com/flights/NAP-BOS/2023-04-09/2023-04-16/,576.72,1.0
Lisboa,Portugal,1230,139.96,Várias companhias aéreas,LIS,2023-06-10,2023-06-17,http://kayak.com/flights/NAP-LIS/2023-06-10/2023-06-17/,139.96,1.0
Viena,Áustria,540,105.2,Várias companhias aéreas,VIE,2023-06-10,2023-06-17,http://kayak.com/flights/NAP-VIE/2023-06-10/2023-06-17/,105.2,1.0
Frankfurt,Alemanha,585,195.37,Ryanair,FRA,2023-03-17,2023-03-23,http://kayak.com/flights/NAP-FRA/2023-03-17/2023-03-23/,195.37,1.0
Amesterdão,Holanda,160,112.72,easyJet,AMS,2023-05-24,2023-05-30,http://kayak.com/flights/NAP-AMS/2023-05-24/2023-05-30/,112.72,1.0
