CityOrigin,City,Country,year_depart,month_depart,minPrice,meanPrice,medianPrice,timestamp
NAP,Bridgetown,Barbados,2023,4,1183.76,2007.5718181818183,2007.47,2023-03-20 02:41:00
NAP,Long Beach,Estados Unidos,2023,4,590.48,1063.572,1008.72,2023-03-20 02:41:00
NAP,Zurique,Suíça,2023,9,74.99,112.018,116.89,2023-03-20 02:41:00
NAP,Amã,Jordânia,2023,7,223.07,265.3075,258.25,2023-03-20 02:41:00
NAP,Tóquio,Japão,2024,1,833.23,1009.5799999999999,1028.3899999999999,2023-03-20 02:41:00
NAP,Shannon,Irlanda,2023,4,90.92,365.772,96.46,2023-03-20 02:41:00
NAP,Thera,Grécia,2023,7,38.43,98.59260869565217,91.44,2023-03-20 02:41:00
NAP,Málaga,Espanha,2023,9,82.48,105.35333333333334,104.11,2023-03-20 02:41:00
NAP,Zagreb,Croácia,2023,8,86.23,155.28971428571427,122.1,2023-03-20 02:41:00
NAP,Abu Dhabi,Emirados Árabes Unidos,2023,5,89.98,182.40724137931034,166.07,2023-03-20 02:41:00
NAP,Roma,Itália,2023,7,144.34,205.70913043478262,174.06,2023-03-20 02:41:00
NAP,Gdansk,Polónia,2023,5,100.29,168.278,181.78,2023-03-20 02:41:00
NAP,Chania,Grécia,2023,4,151.84,231.378,275.09,2023-03-20 02:41:00
NAP,Dakhla,Sara Ocidental,2023,4,209.01,364.365,363.96500000000003,2023-03-20 02:41:00
NAP,Gotemburgo,Suécia,2023,6,157.46,227.78,240.48,2023-03-20 02:41:00
NAP,Copenhaga,Dinamarca,2023,6,111.54,156.94263157894738,136.33,2023-03-20 02:41:00
NAP,Belgrado,Sérvia,2023,4,225.88,225.92,225.92,2023-03-20 02:41:00
NAP,Toronto,Canadá,2023,10,397.4,397.47,397.47,2023-03-20 02:41:00
NAP,Saint Peter,Jersey,2023,3,283.99,284.04,284.04,2023-03-20 02:41:00
NAP,Aberdeen,Reino Unido,2023,7,283.99,284.04,284.04,2023-03-20 02:41:00
NAP,Figari,França,2023,9,343.04,343.1,343.1,2023-03-20 02:41:00
NAP,Nantes,França,2023,4,114.35,256.2990697674419,211.87,2023-03-20 02:41:00
NAP,Heraclião,Grécia,2023,7,57.18,146.67558823529413,119.045,2023-03-20 02:41:00
NAP,West Palm Beach,Estados Unidos,2023,9,702.01,719.72,719.72,2023-03-20 02:41:00
NAP,Ontário,Estados Unidos,2023,12,585.79,1006.4507142857143,1223.22,2023-03-20 02:41:00
NAP,Sharm El Sheikh,Egito,2024,2,117.16,117.18,117.18,2023-03-20 02:41:00
NAP,St Louis,Estados Unidos,2023,4,704.82,704.94,704.94,2023-03-20 02:41:00
NAP,Parikia,Grécia,2023,9,353.35,353.41,353.41,2023-03-20 02:41:00
NAP,Jidá,Arábia Saudita,2023,4,237.13,672.8028333333333,470.90000000000003,2023-03-20 02:41:00
NAP,Dubai,Emirados Árabes Unidos,2023,5,357.1,465.5160714285715,500.97,2023-03-20 02:41:00
NAP,Urgench,Uzbequistão,2023,5,1135.96,1136.15,1136.15,2023-03-20 02:41:00
NAP,Malé,Maldivas,2023,6,478.94,800.9991666666666,877.5999999999999,2023-03-20 02:41:00
NAP,Enfidha,Tunísia,2023,3,599.85,599.95,599.95,2023-03-20 02:41:00
NAP,Riade,Arábia Saudita,2023,4,119.97,244.9690909090909,227.3,2023-03-20 02:41:00
NAP,Montreal,Canadá,2023,4,541.74,546.9330769230769,547.02,2023-03-20 02:41:00
NAP,Colombo,Sri Lanka,2023,8,1084.41,1084.59,1084.59,2023-03-20 02:41:00
NAP,Pagadian,Filipinas,2023,8,1639.27,1643.1291666666666,1644.06,2023-03-20 02:41:00
NAP,Flint,Estados Unidos,2023,4,971.94,972.1,972.1,2023-03-20 02:41:00
NAP,Lajes,Portugal,2023,7,364.6,364.66,364.66,2023-03-20 02:41:00
NAP,Tromsø,Noruega,2023,12,304.61,304.66,304.66,2023-03-20 02:41:00
NAP,Liverpool,Reino Unido,2023,4,121.85,231.0315,229.45,2023-03-20 02:41:00
NAP,Cancún,México,2023,12,1280.3,1280.51,1280.51,2023-03-20 02:41:00
NAP,Banguecoque,Tailândia,2023,6,671.08,773.6426086956521,729.7,2023-03-20 02:41:00
NAP,Norfolk,Estados Unidos,2023,4,610.16,610.26,610.26,2023-03-20 02:41:00
NAP,Boston,Estados Unidos,2024,1,549.24,577.4972727272727,583.76,2023-03-20 02:41:00
NAP,Barranquilla,Colômbia,2023,4,982.25,982.41,982.41,2023-03-20 02:41:00
NAP,Cincinnati,Estados Unidos,2023,4,736.69,738.2366666666667,736.81,2023-03-20 02:41:00
NAP,Addis Abeba,Etiópia,2023,9,675.77,675.88,675.88,2023-03-20 02:41:00
NAP,Sydney,Austrália,2023,6,1598.97,1599.23,1599.23,2023-03-20 02:41:00
