City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Maastricht,Holanda,1465,214.07,Várias companhias aéreas,MST,2023-07-02,2023-07-09,http://kayak.com/flights/MAD-MST/2023-07-02/2023-07-09/,214.07,1,2023,7,MAD,296.68,305.42285714285714,297.655,2023-06-03 02:52:16,True,-82.61000000000001,-27.844815963327495,Sunday,Sunday,7 days
Dalaman,Turquia,1255,348.09,Várias companhias aéreas,DLM,2023-08-15,2023-08-21,http://kayak.com/flights/MAD-DLM/2023-08-15/2023-08-21/,348.09,1,2023,8,MAD,393.52,556.1516049382716,545.6,2023-06-03 02:52:16,True,-45.43000000000001,-11.54452124415532,Tuesday,Monday,6 days
Joanesburgo,África do Sul,2050,572.39,KLM,JNB,2024-03-03,2024-03-10,http://kayak.com/flights/MAD-JNB/2024-03-03/2024-03-10/,572.39,1,2024,3,MAD,636.3,674.5425,686.915,2023-06-03 02:52:16,True,-63.90999999999997,-10.04400440044004,Sunday,Sunday,7 days
Antananarivo,Madagáscar,1080,911.17,Air France,TNR,2024-03-02,2024-03-09,http://kayak.com/flights/MAD-TNR/2024-03-02/2024-03-09/,911.17,1,2024,3,MAD,972.35,972.3620000000001,972.35,2023-06-03 02:52:16,True,-61.180000000000064,-6.291973054969925,Saturday,Saturday,7 days
Lajes,Portugal,410,122.86,Várias companhias aéreas,TER,2023-10-12,2023-10-17,http://kayak.com/flights/MAD-TER/2023-10-12/2023-10-17/,122.86,1,2023,10,MAD,127.82,147.382,134.63,2023-06-03 02:52:16,True,-4.959999999999994,-3.8804568925050806,Thursday,Tuesday,5 days
Jacarta,Indonésia,2295,636.61,Air China,JKT,2023-10-06,2023-10-11,http://kayak.com/flights/MAD-JKT/2023-10-06/2023-10-11/,636.61,1,2023,10,MAD,661.62,721.2048863636363,708.94,2023-06-03 02:52:16,True,-25.00999999999999,-3.7801154741392327,Friday,Wednesday,5 days
Coxen Hole,Honduras,1954,1155.95,American Airlines,RTB,2023-07-03,2023-07-10,http://kayak.com/flights/MAD-RTB/2023-07-03/2023-07-10/,1155.95,1,2023,7,MAD,1162.16,1356.5863636363636,1266.6,2023-06-03 02:52:16,True,-6.210000000000036,-0.5343498313485265,Monday,Monday,7 days
Luqa,Malta,175,77.25,Ryanair,MLA,2023-11-01,2023-11-08,http://kayak.com/flights/MAD-MLA/2023-11-01/2023-11-08/,77.25,1,2023,11,MAD,77.44,83.42,83.42,2023-06-03 02:52:16,True,-0.18999999999999773,-0.24535123966941855,Wednesday,Wednesday,7 days
Girona,Espanha,610,102.38,Ryanair,GRO,2023-07-04,2023-07-08,http://kayak.com/flights/MAD-GRO/2023-07-04/2023-07-08/,102.38,1,2023,7,MAD,102.63,214.20360655737704,220.86,2023-06-03 02:52:16,True,-0.25,-0.24359349118191564,Tuesday,Saturday,4 days
Arrecife,Espanha,165,78.18,Ryanair,ACE,2023-10-04,2023-10-11,http://kayak.com/flights/MAD-ACE/2023-10-04/2023-10-11/,78.18,1,2023,10,MAD,78.37,78.37,78.37,2023-06-03 02:52:16,True,-0.18999999999999773,-0.24243970907234622,Wednesday,Wednesday,7 days
Porto,Portugal,75,28.86,Air Europa,OPO,2023-07-30,2023-08-03,http://kayak.com/flights/MAD-OPO/2023-07-30/2023-08-03/,28.86,1,2023,7,MAD,28.93,34.39,32.66,2023-06-03 02:52:16,True,-0.07000000000000028,-0.24196335983408326,Sunday,Thursday,4 days
Perpinhã,França,1420,157.29,Ryanair,PGF,2023-10-12,2023-10-18,http://kayak.com/flights/MAD-PGF/2023-10-12/2023-10-18/,157.29,1,2023,10,MAD,157.67,157.67,157.67,2023-06-03 02:52:16,True,-0.37999999999999545,-0.24100970381175585,Thursday,Wednesday,6 days
Trondheim,Noruega,1375,182.42,Norwegian,TRD,2023-10-19,2023-10-25,http://kayak.com/flights/MAD-TRD/2023-10-19/2023-10-25/,182.42,1,2023,10,MAD,182.86,289.276,294.2,2023-06-03 02:52:16,True,-0.44000000000002615,-0.24062124029313472,Thursday,Wednesday,6 days
Shannon,Irlanda,1390,153.57,Várias companhias aéreas,SNN,2023-11-08,2023-11-12,http://kayak.com/flights/MAD-SNN/2023-11-08/2023-11-12/,153.57,1,2023,11,MAD,153.94,154.038,153.94,2023-06-03 02:52:16,True,-0.37000000000000455,-0.24035338443549728,Wednesday,Sunday,4 days
Riade,Arábia Saudita,3010,191.73,Várias companhias aéreas,RUH,2023-08-26,2023-09-02,http://kayak.com/flights/MAD-RUH/2023-08-26/2023-09-02/,191.73,1,2023,8,MAD,192.19,232.6977777777778,213.25,2023-06-03 02:52:16,True,-0.46000000000000796,-0.23934648004579218,Saturday,Saturday,7 days
Umeå,Suécia,2145,312.72,Várias companhias aéreas,UME,2023-08-21,2023-08-25,http://kayak.com/flights/MAD-UME/2023-08-21/2023-08-25/,312.72,1,2023,8,MAD,313.47,313.47,313.47,2023-06-03 02:52:16,True,-0.75,-0.23925734520049763,Monday,Friday,4 days
Rennes,França,535,233.61,KLM,RNS,2024-01-10,2024-01-16,http://kayak.com/flights/MAD-RNS/2024-01-10/2024-01-16/,233.61,1,2024,1,MAD,234.17,234.17,234.17,2023-06-03 02:52:16,True,-0.5599999999999739,-0.23914250330955028,Wednesday,Tuesday,6 days
Antuérpia,Bélgica,625,255.02,Várias companhias aéreas,ANR,2023-06-06,2023-06-12,http://kayak.com/flights/MAD-ANR/2023-06-06/2023-06-12/,255.02,1,2023,6,MAD,255.63,453.0642424242424,457.93,2023-06-03 02:52:16,True,-0.6099999999999852,-0.238626139342012,Tuesday,Monday,6 days
Hamilton,Canadá,1485,271.77,PLAY,YHM,2023-11-03,2023-11-09,http://kayak.com/flights/MAD-YHM/2023-11-03/2023-11-09/,271.77,1,2023,11,MAD,272.42,354.803661971831,285.51,2023-06-03 02:52:16,True,-0.6500000000000341,-0.23860215843184573,Friday,Thursday,6 days
Toronto,Canadá,1485,271.77,PLAY,YTO,2023-11-03,2023-11-09,http://kayak.com/flights/MAD-YTO/2023-11-03/2023-11-09/,271.77,1,2023,11,MAD,272.42,332.642,284.76,2023-06-03 02:52:16,True,-0.6500000000000341,-0.23860215843184573,Friday,Thursday,6 days
Ostersund,Suécia,1565,427.2,Várias companhias aéreas,OSD,2023-06-12,2023-06-16,http://kayak.com/flights/MAD-OSD/2023-06-12/2023-06-16/,427.2,1,2023,6,MAD,428.22,428.80285714285714,428.22,2023-06-03 02:52:16,True,-1.0200000000000387,-0.2381953201625423,Monday,Friday,4 days
Kajaani,Finlândia,1170,309.93,Finnair,KAJ,2024-02-05,2024-02-09,http://kayak.com/flights/MAD-KAJ/2024-02-05/2024-02-09/,309.93,1,2024,2,MAD,310.67,311.165,311.165,2023-06-03 02:52:16,True,-0.7400000000000091,-0.23819486915376736,Monday,Friday,4 days
