City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,3285,652.32,LOT,ICN,2023-10-21,2023-10-28,http://kayak.com/flights/MXP-ICN/2023-10-21/2023-10-28/,652.32,1.0
Paris,França,110,49.61,easyJet,PAR,2023-10-09,2023-10-13,http://kayak.com/flights/MXP-PAR/2023-10-09/2023-10-13/,49.61,1.0
Los Angeles,Estados Unidos,2005,431.45,Scandinavian Airlines,LAX,2023-10-18,2023-10-25,http://kayak.com/flights/MXP-LAX/2023-10-18/2023-10-25/,431.45,1.0
Nova Iorque,Estados Unidos,800,300.43,Scandinavian Airlines,NYC,2023-05-31,2023-06-07,http://kayak.com/flights/MXP-NYC/2023-05-31/2023-06-07/,300.43,1.0
Londres,Reino Unido,120,37.44,Ryanair,LON,2023-06-28,2023-07-05,http://kayak.com/flights/MXP-LON/2023-06-28/2023-07-05/,37.44,1.0
Copenhaga,Dinamarca,125,68.32,easyJet,CPH,2023-09-07,2023-09-12,http://kayak.com/flights/MXP-CPH/2023-09-07/2023-09-12/,68.32,1.0
São Francisco,Estados Unidos,955,417.41,Scandinavian Airlines,SFO,2023-11-23,2023-11-30,http://kayak.com/flights/MXP-SFO/2023-11-23/2023-11-30/,417.41,1.0
Madrid,Espanha,140,53.35,Ryanair,MAD,2023-09-27,2023-10-01,http://kayak.com/flights/MXP-MAD/2023-09-27/2023-10-01/,53.35,1.0
Banguecoque,Tailândia,2045,511.0,Gulf Air,BKK,2023-06-06,2023-06-13,http://kayak.com/flights/MXP-BKK/2023-06-06/2023-06-13/,511.0,1.0
Barcelona,Espanha,105,36.5,Ryanair,BCN,2023-10-02,2023-10-08,http://kayak.com/flights/MXP-BCN/2023-10-02/2023-10-08/,36.5,1.0
Miami,Estados Unidos,1825,378.1,Scandinavian Airlines,MIA,2023-11-08,2023-11-14,http://kayak.com/flights/MXP-MIA/2023-11-08/2023-11-14/,378.1,1.0
Boston,Estados Unidos,1500,454.85,Scandinavian Airlines,BOS,2023-10-27,2023-11-03,http://kayak.com/flights/MXP-BOS/2023-10-27/2023-11-03/,454.85,1.0
Viena,Áustria,90,29.02,Ryanair,VIE,2023-06-21,2023-06-28,http://kayak.com/flights/MXP-VIE/2023-06-21/2023-06-28/,29.02,1.0
Frankfurt,Alemanha,505,109.5,Ryanair,FRA,2023-06-28,2023-07-02,http://kayak.com/flights/MXP-FRA/2023-06-28/2023-07-02/,109.5,1.0
Lisboa,Portugal,175,53.35,easyJet,LIS,2023-11-02,2023-11-06,http://kayak.com/flights/MXP-LIS/2023-11-02/2023-11-06/,53.35,1.0
Amesterdão,Holanda,115,90.79,easyJet,AMS,2023-10-23,2023-10-27,http://kayak.com/flights/MXP-AMS/2023-10-23/2023-10-27/,90.79,1.0
Nova Deli,Índia,2130,410.86,Várias companhias aéreas,DEL,2023-06-04,2023-06-10,http://kayak.com/flights/MXP-DEL/2023-06-04/2023-06-10/,410.86,1.0
Istambul,Turquia,1015,160.04,Air Serbia,IST,2024-01-02,2024-01-06,http://kayak.com/flights/MXP-IST/2024-01-02/2024-01-06/,160.04,1.0
Dubai,Emirados Árabes Unidos,980,178.76,Várias companhias aéreas,DXB,2023-06-07,2023-06-11,http://kayak.com/flights/MXP-DXB/2023-06-07/2023-06-11/,178.76,1.0
Las Vegas,Estados Unidos,1585,671.97,Air Canada,LAS,2023-09-22,2023-09-27,http://kayak.com/flights/MXP-LAS/2023-09-22/2023-09-27/,671.97,1.0
Atlanta,Estados Unidos,1100,522.23,British Airways,ATL,2023-10-27,2023-11-03,http://kayak.com/flights/MXP-ATL/2023-10-27/2023-11-03/,522.23,1.0
Manila,Filipinas,1240,726.26,Kuwait Airways,MNL,2023-11-21,2023-11-28,http://kayak.com/flights/MXP-MNL/2023-11-21/2023-11-28/,726.26,1.0
Seattle,Estados Unidos,1965,946.19,United Airlines,SEA,2023-07-04,2023-07-10,http://kayak.com/flights/MXP-SEA/2023-07-04/2023-07-10/,946.19,1.0
Singapura,Singapura,1130,624.24,Etihad Airways,SIN,2023-11-06,2023-11-13,http://kayak.com/flights/MXP-SIN/2023-11-06/2023-11-13/,624.24,1.0
Dallas,Estados Unidos,1885,838.56,Iberia,DFW,2023-06-15,2023-06-20,http://kayak.com/flights/MXP-DFW/2023-06-15/2023-06-20/,838.56,1.0
Telavive,Israel,260,96.4,Wizz Air Malta,TLV,2023-06-03,2023-06-09,http://kayak.com/flights/MXP-TLV/2023-06-03/2023-06-09/,96.4,1.0
Newark,Estados Unidos,1665,322.89,TAP AIR PORTUGAL,EWR,2023-11-01,2023-11-08,http://kayak.com/flights/MXP-EWR/2023-11-01/2023-11-08/,322.89,1.0
Berlim,Alemanha,105,42.12,Ryanair,BER,2023-06-22,2023-06-28,http://kayak.com/flights/MXP-BER/2023-06-22/2023-06-28/,42.12,1.0
Bogotá,Colômbia,2765,762.76,Air Canada,BOG,2024-01-18,2024-01-25,http://kayak.com/flights/MXP-BOG/2024-01-18/2024-01-25/,762.76,1.0
Roma,Itália,765,100.15,Várias companhias aéreas,ROM,2023-06-30,2023-07-05,http://kayak.com/flights/MXP-ROM/2023-06-30/2023-07-05/,100.15,1.0
Atenas,Grécia,165,49.61,Wizz Air Malta,ATH,2023-10-20,2023-10-25,http://kayak.com/flights/MXP-ATH/2023-10-20/2023-10-25/,49.61,1.0
Sydney,Austrália,2130,1377.64,Air France,SYD,2023-09-19,2023-09-26,http://kayak.com/flights/MXP-SYD/2023-09-19/2023-09-26/,1377.64,1.0
Munique,Alemanha,70,159.11,Lufthansa,MUC,2023-06-27,2023-07-04,http://kayak.com/flights/MXP-MUC/2023-06-27/2023-07-04/,159.11,1.0
Denver,Estados Unidos,2000,1105.29,Várias companhias aéreas,DEN,2023-06-30,2023-07-07,http://kayak.com/flights/MXP-DEN/2023-06-30/2023-07-07/,1105.29,1.0
Cidade do México,México,1950,923.73,Iberia,MEX,2023-06-08,2023-06-15,http://kayak.com/flights/MXP-MEX/2023-06-08/2023-06-15/,923.73,1.0
