City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2150,945.9,Várias companhias aéreas,ICN,2023-02-26,2023-03-05,http://kayak.com/flights/LIS-ICN/2023-02-26/2023-03-05/,945.9,1.0
Paris,França,155,44.96,Ryanair,PAR,2023-04-04,2023-04-08,http://kayak.com/flights/LIS-PAR/2023-04-04/2023-04-08/,44.96,1.0
Nova Iorque,Estados Unidos,1095,405.52,Finnair,NYC,2023-03-07,2023-03-14,http://kayak.com/flights/LIS-NYC/2023-03-07/2023-03-14/,405.52,1.0
Londres,Reino Unido,170,30.28,Wizz Air UK,LON,2023-03-01,2023-03-08,http://kayak.com/flights/LIS-LON/2023-03-01/2023-03-08/,30.28,1.0
Los Angeles,Estados Unidos,3407,633.96,Várias companhias aéreas,LAX,2023-02-21,2023-02-26,http://kayak.com/flights/LIS-LAX/2023-02-21/2023-02-26/,633.96,1.0
Copenhaga,Dinamarca,730,80.74,Várias companhias aéreas,CPH,2023-03-07,2023-03-14,http://kayak.com/flights/LIS-CPH/2023-03-07/2023-03-14/,80.74,1.0
Banguecoque,Tailândia,1670,1088.1,Emirates,BKK,2023-02-26,2023-03-04,http://kayak.com/flights/LIS-BKK/2023-02-26/2023-03-04/,1088.1,1.0
Madrid,Espanha,85,18.35,Ryanair,MAD,2023-03-16,2023-03-20,http://kayak.com/flights/LIS-MAD/2023-03-16/2023-03-20/,18.35,1.0
Miami,Estados Unidos,765,382.58,Air Europa,MIA,2023-05-16,2023-05-23,http://kayak.com/flights/LIS-MIA/2023-05-16/2023-05-23/,382.58,1.0
Barcelona,Espanha,125,42.21,Ryanair,BCN,2023-03-23,2023-03-29,http://kayak.com/flights/LIS-BCN/2023-03-23/2023-03-29/,42.21,1.0
São Francisco,Estados Unidos,1729,790.85,Várias companhias aéreas,SFO,2023-06-22,2023-06-29,http://kayak.com/flights/LIS-SFO/2023-06-22/2023-06-29/,790.85,1.0
Frankfurt,Alemanha,960,93.58,Ryanair,FRA,2023-02-02,2023-02-08,http://kayak.com/flights/LIS-FRA/2023-02-02/2023-02-08/,93.58,1.0
Boston,Estados Unidos,1100,453.23,Várias companhias aéreas,BOS,2023-03-02,2023-03-08,http://kayak.com/flights/LIS-BOS/2023-03-02/2023-03-08/,453.23,1.0
Viena,Áustria,855,75.24,Ryanair,VIE,2023-03-24,2023-03-28,http://kayak.com/flights/LIS-VIE/2023-03-24/2023-03-28/,75.24,1.0
Amesterdão,Holanda,185,111.02,easyJet,AMS,2023-05-17,2023-05-21,http://kayak.com/flights/LIS-AMS/2023-05-17/2023-05-21/,111.02,1.0
Manila,Filipinas,1615,919.29,Várias companhias aéreas,MNL,2023-08-02,2023-08-09,http://kayak.com/flights/LIS-MNL/2023-08-02/2023-08-09/,919.29,1.0
