City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1840,921.86,Lufthansa,ICN,2023-10-26,2023-11-02,http://kayak.com/flights/NAP-ICN/2023-10-26/2023-11-02/,921.86,1.0
Paris,França,505,58.89,Ryanair,PAR,2023-03-21,2023-03-28,http://kayak.com/flights/NAP-PAR/2023-03-21/2023-03-28/,58.89,1.0
Nova Iorque,Estados Unidos,1750,312.81,British Airways,NYC,2023-05-03,2023-05-07,http://kayak.com/flights/NAP-NYC/2023-05-03/2023-05-07/,312.81,1.0
Londres,Reino Unido,175,40.49,Wizz Air,LON,2023-02-27,2023-03-04,http://kayak.com/flights/NAP-LON/2023-02-27/2023-03-04/,40.49,1.0
Los Angeles,Estados Unidos,1055,459.09,Brussels Airlines,LAX,2023-03-04,2023-03-08,http://kayak.com/flights/NAP-LAX/2023-03-04/2023-03-08/,459.09,1.0
Copenhaga,Dinamarca,675,148.13,Várias companhias aéreas,CPH,2023-03-30,2023-04-03,http://kayak.com/flights/NAP-CPH/2023-03-30/2023-04-03/,148.13,1.0
Banguecoque,Tailândia,2065,585.13,Várias companhias aéreas,BKK,2023-03-13,2023-03-19,http://kayak.com/flights/NAP-BKK/2023-03-13/2023-03-19/,585.13,1.0
Madrid,Espanha,590,64.41,Ryanair,MAD,2023-02-01,2023-02-07,http://kayak.com/flights/NAP-MAD/2023-02-01/2023-02-07/,64.41,1.0
Miami,Estados Unidos,1550,379.05,British Airways,MIA,2023-02-27,2023-03-06,http://kayak.com/flights/NAP-MIA/2023-02-27/2023-03-06/,379.05,1.0
Barcelona,Espanha,120,56.13,Várias companhias aéreas,BCN,2023-02-22,2023-03-01,http://kayak.com/flights/NAP-BCN/2023-02-22/2023-03-01/,56.13,1.0
São Francisco,Estados Unidos,2069,538.21,British Airways,SFO,2023-02-03,2023-02-10,http://kayak.com/flights/NAP-SFO/2023-02-03/2023-02-10/,538.21,1.0
Frankfurt,Alemanha,980,70.85,Várias companhias aéreas,FRA,2023-03-19,2023-03-23,http://kayak.com/flights/NAP-FRA/2023-03-19/2023-03-23/,70.85,1.0
Lisboa,Portugal,790,87.41,Várias companhias aéreas,LIS,2023-02-07,2023-02-14,http://kayak.com/flights/NAP-LIS/2023-02-07/2023-02-14/,87.41,1.0
Boston,Estados Unidos,2981,482.09,British Airways,BOS,2023-02-27,2023-03-06,http://kayak.com/flights/NAP-BOS/2023-02-27/2023-03-06/,482.09,1.0
