City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1405,749.14,Qatar Airways,ICN,2023-11-25,2023-12-01,http://kayak.com/flights/MXP-ICN/2023-11-25/2023-12-01/,749.14,1.0
Paris,França,110,52.12,easyJet,PAR,2023-10-15,2023-10-19,http://kayak.com/flights/MXP-PAR/2023-10-15/2023-10-19/,52.12,1.0
Londres,Reino Unido,120,34.44,Wizz Air Malta,LON,2023-06-28,2023-07-05,http://kayak.com/flights/MXP-LON/2023-06-28/2023-07-05/,34.44,1.0
Nova Iorque,Estados Unidos,1915,300.59,Scandinavian Airlines,NYC,2023-10-03,2023-10-10,http://kayak.com/flights/MXP-NYC/2023-10-03/2023-10-10/,300.59,1.0
Los Angeles,Estados Unidos,1885,407.61,Scandinavian Airlines,LAX,2024-03-01,2024-03-07,http://kayak.com/flights/MXP-LAX/2024-03-01/2024-03-07/,407.61,1.0
Copenhaga,Dinamarca,130,75.38,easyJet,CPH,2023-10-01,2023-10-08,http://kayak.com/flights/MXP-CPH/2023-10-01/2023-10-08/,75.38,1.0
Madrid,Espanha,120,50.26,Wizz Air Malta,MAD,2023-10-02,2023-10-06,http://kayak.com/flights/MXP-MAD/2023-10-02/2023-10-06/,50.26,1.0
São Francisco,Estados Unidos,1890,407.61,Scandinavian Airlines,SFO,2023-10-17,2023-10-24,http://kayak.com/flights/MXP-SFO/2023-10-17/2023-10-24/,407.61,1.0
Banguecoque,Tailândia,2040,619.78,Gulf Air,BKK,2023-11-06,2023-11-13,http://kayak.com/flights/MXP-BKK/2023-11-06/2023-11-13/,619.78,1.0
Barcelona,Espanha,105,29.78,Ryanair,BCN,2023-09-14,2023-09-21,http://kayak.com/flights/MXP-BCN/2023-09-14/2023-09-21/,29.78,1.0
Miami,Estados Unidos,1815,310.83,Scandinavian Airlines,MIA,2024-01-23,2024-01-28,http://kayak.com/flights/MXP-MIA/2024-01-23/2024-01-28/,310.83,1.0
Boston,Estados Unidos,805,718.43,Várias companhias aéreas,BOS,2023-07-06,2023-07-13,http://kayak.com/flights/MXP-BOS/2023-07-06/2023-07-13/,718.43,1.0
Viena,Áustria,90,41.88,Ryanair,VIE,2023-07-10,2023-07-14,http://kayak.com/flights/MXP-VIE/2023-07-10/2023-07-14/,41.88,1.0
Frankfurt,Alemanha,1610,205.67,Várias companhias aéreas,FRA,2023-07-22,2023-07-26,http://kayak.com/flights/MXP-FRA/2023-07-22/2023-07-26/,205.67,1.0
Lisboa,Portugal,175,53.05,easyJet,LIS,2023-11-05,2023-11-09,http://kayak.com/flights/MXP-LIS/2023-11-05/2023-11-09/,53.05,1.0
Schiphol,Holanda,115,84.69,easyJet,AMS,2023-09-07,2023-09-12,http://kayak.com/flights/MXP-AMS/2023-09-07/2023-09-12/,84.69,1.0
Istambul,Turquia,1410,140.53,Várias companhias aéreas,IST,2024-01-15,2024-01-21,http://kayak.com/flights/MXP-IST/2024-01-15/2024-01-21/,140.53,1.0
