City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2655,841.28,KLM,ICN,2023-11-07,2023-11-11,http://kayak.com/flights/OPO-ICN/2023-11-07/2023-11-11/,841.28,1.0
Paris,França,140,51.21,Vueling,PAR,2023-10-13,2023-10-17,http://kayak.com/flights/OPO-PAR/2023-10-13/2023-10-17/,51.21,1.0
Londres,Reino Unido,380,72.24,Ryanair,LON,2023-05-20,2023-05-24,http://kayak.com/flights/OPO-LON/2023-05-20/2023-05-24/,72.24,1.0
Nova Iorque,Estados Unidos,730,408.76,Air Europa,NYC,2023-10-03,2023-10-08,http://kayak.com/flights/OPO-NYC/2023-10-03/2023-10-08/,408.76,1.0
Los Angeles,Estados Unidos,1192,697.72,Várias companhias aéreas,LAX,2023-05-04,2023-05-11,http://kayak.com/flights/OPO-LAX/2023-05-04/2023-05-11/,697.72,1.0
Copenhaga,Dinamarca,960,122.54,Ryanair,CPH,2023-05-31,2023-06-07,http://kayak.com/flights/OPO-CPH/2023-05-31/2023-06-07/,122.54,1.0
Barcelona,Espanha,115,33.84,Ryanair,BCN,2023-05-03,2023-05-09,http://kayak.com/flights/OPO-BCN/2023-05-03/2023-05-09/,33.84,1.0
Madrid,Espanha,75,26.52,Ryanair,MAD,2023-05-25,2023-05-30,http://kayak.com/flights/OPO-MAD/2023-05-25/2023-05-30/,26.52,1.0
São Francisco,Estados Unidos,1855,639.19,British Airways,SFO,2023-04-12,2023-04-17,http://kayak.com/flights/OPO-SFO/2023-04-12/2023-04-17/,639.19,1.0
Banguecoque,Tailândia,1530,826.65,Várias companhias aéreas,BKK,2023-05-31,2023-06-06,http://kayak.com/flights/OPO-BKK/2023-05-31/2023-06-06/,826.65,1.0
Miami,Estados Unidos,1330,380.41,Várias companhias aéreas,MIA,2023-11-17,2023-11-24,http://kayak.com/flights/OPO-MIA/2023-11-17/2023-11-24/,380.41,1.0
Boston,Estados Unidos,770,500.2,Várias companhias aéreas,BOS,2023-11-15,2023-11-20,http://kayak.com/flights/OPO-BOS/2023-11-15/2023-11-20/,500.2,1.0
Lisboa,Portugal,60,74.07,TAP AIR PORTUGAL,LIS,2023-07-29,2023-08-05,http://kayak.com/flights/OPO-LIS/2023-07-29/2023-08-05/,74.07,1.0
Viena,Áustria,500,98.76,Ryanair,VIE,2023-05-25,2023-05-31,http://kayak.com/flights/OPO-VIE/2023-05-25/2023-05-31/,98.76,1.0
Frankfurt,Alemanha,435,133.51,Ryanair,FRA,2023-04-27,2023-05-03,http://kayak.com/flights/OPO-FRA/2023-04-27/2023-05-03/,133.51,1.0
Amesterdão,Holanda,1500,117.05,Ryanair,AMS,2023-05-18,2023-05-23,http://kayak.com/flights/OPO-AMS/2023-05-18/2023-05-23/,117.05,1.0
Berlim,Alemanha,690,135.34,Ryanair,BER,2023-10-11,2023-10-15,http://kayak.com/flights/OPO-BER/2023-10-11/2023-10-15/,135.34,1.0
Roma,Itália,190,68.59,Wizz Air Malta,ROM,2023-11-25,2023-11-30,http://kayak.com/flights/OPO-ROM/2023-11-25/2023-11-30/,68.59,1.0
Las Vegas,Estados Unidos,3475,807.45,SWISS,LAS,2023-08-23,2023-08-28,http://kayak.com/flights/OPO-LAS/2023-08-23/2023-08-28/,807.45,1.0
Istambul,Turquia,1160,222.21,Várias companhias aéreas,IST,2023-05-04,2023-05-10,http://kayak.com/flights/OPO-IST/2023-05-04/2023-05-10/,222.21,1.0
Manila,Filipinas,1530,1465.84,Turkish Airlines,MNL,2023-08-02,2023-08-09,http://kayak.com/flights/OPO-MNL/2023-08-02/2023-08-09/,1465.84,1.0
Atlanta,Estados Unidos,1730,1060.74,Air France,ATL,2023-08-09,2023-08-14,http://kayak.com/flights/OPO-ATL/2023-08-09/2023-08-14/,1060.74,1.0
Newark,Estados Unidos,1400,428.87,Delta,EWR,2023-05-04,2023-05-08,http://kayak.com/flights/OPO-EWR/2023-05-04/2023-05-08/,428.87,1.0
