City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1820,899.38,Várias companhias aéreas,ICN,2023-10-23,2023-10-29,http://kayak.com/flights/NAP-ICN/2023-10-23/2023-10-29/,899.38,1
Paris,França,150,54.26,Ryanair,PAR,2023-03-27,2023-03-31,http://kayak.com/flights/NAP-PAR/2023-03-27/2023-03-31/,54.26,1
Londres,Reino Unido,175,33.11,Ryanair,LON,2023-03-01,2023-03-06,http://kayak.com/flights/NAP-LON/2023-03-01/2023-03-06/,33.11,1
Nova Iorque,Estados Unidos,1995,321.87,ITA Airways,NYC,2023-03-01,2023-03-08,http://kayak.com/flights/NAP-NYC/2023-03-01/2023-03-08/,321.87,1
Los Angeles,Estados Unidos,1287,478.2,Delta,LAX,2023-02-03,2023-02-10,http://kayak.com/flights/NAP-LAX/2023-02-03/2023-02-10/,478.2,1
Copenhaga,Dinamarca,775,129.67,Ryanair,CPH,2023-02-02,2023-02-06,http://kayak.com/flights/NAP-CPH/2023-02-02/2023-02-06/,129.67,1
Madrid,Espanha,165,57.94,Ryanair,MAD,2023-06-21,2023-06-27,http://kayak.com/flights/NAP-MAD/2023-06-21/2023-06-27/,57.94,1
Barcelona,Espanha,120,55.18,Várias companhias aéreas,BCN,2023-09-11,2023-09-17,http://kayak.com/flights/NAP-BCN/2023-09-11/2023-09-17/,55.18,1
Miami,Estados Unidos,1840,377.05,Várias companhias aéreas,MIA,2023-02-22,2023-03-01,http://kayak.com/flights/NAP-MIA/2023-02-22/2023-03-01/,377.05,1
Banguecoque,Tailândia,1090,645.57,Turkish Airlines,BKK,2023-02-05,2023-02-09,http://kayak.com/flights/NAP-BKK/2023-02-05/2023-02-09/,645.57,1
Frankfurt,Alemanha,980,79.09,Várias companhias aéreas,FRA,2023-03-19,2023-03-23,http://kayak.com/flights/NAP-FRA/2023-03-19/2023-03-23/,79.09,1
Lisboa,Portugal,1465,77.25,Várias companhias aéreas,LIS,2023-02-28,2023-03-04,http://kayak.com/flights/NAP-LIS/2023-02-28/2023-03-04/,77.25,1
Viena,Áustria,105,52.42,Várias companhias aéreas,VIE,2023-02-06,2023-02-11,http://kayak.com/flights/NAP-VIE/2023-02-06/2023-02-11/,52.42,1
Amesterdão,Holanda,160,98.4,easyJet,AMS,2023-08-15,2023-08-22,http://kayak.com/flights/NAP-AMS/2023-08-15/2023-08-22/,98.4,1
São Francisco,Estados Unidos,1484,517.75,British Airways,SFO,2023-05-27,2023-06-03,http://kayak.com/flights/NAP-SFO/2023-05-27/2023-06-03/,517.75,1
Roma,Itália,1305,91.05,Várias companhias aéreas,ROM,2023-03-21,2023-03-26,http://kayak.com/flights/NAP-ROM/2023-03-21/2023-03-26/,91.05,1
Boston,Estados Unidos,1455,559.13,Várias companhias aéreas,BOS,2023-02-26,2023-03-05,http://kayak.com/flights/NAP-BOS/2023-02-26/2023-03-05/,559.13,1
Berlim,Alemanha,555,92.89,Ryanair,BER,2023-02-28,2023-03-06,http://kayak.com/flights/NAP-BER/2023-02-28/2023-03-06/,92.89,1
Istambul,Turquia,1070,162.78,Várias companhias aéreas,IST,2023-03-23,2023-03-27,http://kayak.com/flights/NAP-IST/2023-03-23/2023-03-27/,162.78,1
Munique,Alemanha,435,162.78,Várias companhias aéreas,MUC,2023-02-15,2023-02-20,http://kayak.com/flights/NAP-MUC/2023-02-15/2023-02-20/,162.78,1
Milão,Itália,90,26.67,Ryanair,MIL,2023-02-23,2023-02-27,http://kayak.com/flights/NAP-MIL/2023-02-23/2023-02-27/,26.67,1
Dubai,Emirados Árabes Unidos,1670,333.82,Várias companhias aéreas,DXB,2023-01-29,2023-02-02,http://kayak.com/flights/NAP-DXB/2023-01-29/2023-02-02/,333.82,1
Atenas,Grécia,105,79.09,easyJet,ATH,2023-06-15,2023-06-22,http://kayak.com/flights/NAP-ATH/2023-06-15/2023-06-22/,79.09,1
Telavive,Israel,210,38.63,Ryanair,TLV,2023-02-01,2023-02-08,http://kayak.com/flights/NAP-TLV/2023-02-01/2023-02-08/,38.63,1
Zurique,Suíça,220,161.86,ITA Airways,ZRH,2023-08-12,2023-08-19,http://kayak.com/flights/NAP-ZRH/2023-08-12/2023-08-19/,161.86,1
Varsóvia,Polónia,140,97.48,Ryanair,WAW,2023-02-03,2023-02-10,http://kayak.com/flights/NAP-WAW/2023-02-03/2023-02-10/,97.48,1
Newark,Estados Unidos,1740,329.23,SWISS,EWR,2023-03-20,2023-03-26,http://kayak.com/flights/NAP-EWR/2023-03-20/2023-03-26/,329.23,1
Dublin,Irlanda,820,66.22,Ryanair,DUB,2023-03-02,2023-03-06,http://kayak.com/flights/NAP-DUB/2023-03-02/2023-03-06/,66.22,1
