City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct
Luang Prabang,Laos,2500,1804.62,Várias companhias aéreas,LPQ,2023-03-17,2023-03-24,http://kayak.com/flights/MAD-LPQ/2023-03-17/2023-03-24/,1804.62,1.0,2023,3,MAD,2528.55,2528.55,2528.55,2023-03-17 12:08:29,True,-723.9300000000003,-28.630242629174834
Aktau,Cazaquistão,2140,775.03,Várias companhias aéreas,SCO,2023-03-17,2023-03-24,http://kayak.com/flights/MAD-SCO/2023-03-17/2023-03-24/,775.03,1.0,2023,3,MAD,910.51,910.51,910.51,2023-03-17 12:08:29,True,-135.48000000000002,-14.879572986567968
