CityOrigin,City,Country,year_depart,month_depart,minPrice,meanPrice,medianPrice,timestamp
MAD,Tantan,Marrocos,2023,5,592.31,903.493,903.665,2023-05-04 02:33:51
MAD,Bacau,Roménia,2023,6,176.61,283.548125,243.35,2023-05-04 02:33:51
MAD,Al Hoceima,Marrocos,2023,7,336.0,542.8000000000001,436.73,2023-05-04 02:33:51
MAD,Pau,França,2023,10,244.53,292.15,292.19,2023-05-04 02:33:51
MAD,Natal,Brasil,2023,10,799.7,988.5778125,1008.28,2023-05-04 02:33:51
MAD,New Plymouth,Nova Zelândia,2023,9,1841.21,1990.66,1990.66,2023-05-04 02:33:51
MAD,Nelspruit,África do Sul,2023,8,1341.29,1401.388888888889,1397.65,2023-05-04 02:33:51
MAD,Rabate,Marrocos,2023,6,27.17,50.529545454545456,28.21,2023-05-04 02:33:51
MAD,Roanoke,Estados Unidos,2023,8,988.99,1024.8722222222223,1022.12,2023-05-04 02:33:51
MAD,Filadélfia,Estados Unidos,2023,10,452.83,490.85454545454553,484.65,2023-05-04 02:33:51
MAD,Bishkek,Quirguizistão,2023,6,412.99,500.75,499.01,2023-05-04 02:33:51
MAD,Arrecife,Espanha,2023,5,31.7,36.06060606060606,33.67,2023-05-04 02:33:51
MAD,Shannon,Irlanda,2023,5,84.23,128.88472727272728,126.77,2023-05-04 02:33:51
MAD,Poznań,Polónia,2023,6,96.0,148.35522727272726,131.03500000000003,2023-05-04 02:33:51
MAD,Funchal,Portugal,2024,3,96.0,102.43818181818182,104.23,2023-05-04 02:33:51
MAD,Bratislava,Eslováquia,2023,9,124.08,207.26,209.615,2023-05-04 02:33:51
MAD,Londres,Reino Unido,2024,1,55.25,55.53,55.53,2023-05-04 02:33:51
MAD,Kukës,Albânia,2023,10,217.36,218.46,218.46,2023-05-04 02:33:51
MAD,Karlsruhe,Alemanha,2023,6,108.68,157.84243902439025,152.28,2023-05-04 02:33:51
MAD,Badajoz,Espanha,2023,6,106.87,109.27384615384615,109.38,2023-05-04 02:33:51
MAD,Lodz,Polónia,2023,8,213.74,214.82,214.82,2023-05-04 02:33:51
MAD,Santo Domingo,República Dominicana,2023,10,500.83,511.08,506.825,2023-05-04 02:33:51
MAD,Varna,Bulgária,2023,10,223.7,243.28875,254.22,2023-05-04 02:33:51
MAD,Vila do Porto,Portugal,2023,9,223.7,342.73625,312.64,2023-05-04 02:33:51
MAD,Tours,França,2023,7,170.27,231.88333333333335,220.815,2023-05-04 02:33:51
MAD,Tuzla,Bósnia-Herzegóvina,2023,5,148.53,149.28,149.28,2023-05-04 02:33:51
MAD,Manama,Bahrain,2023,7,582.34,585.28,585.28,2023-05-04 02:33:51
MAD,Oakland,Estados Unidos,2024,2,507.17,510.9942857142857,511.14,2023-05-04 02:33:51
MAD,Bremen,Alemanha,2023,11,190.19,199.925,199.925,2023-05-04 02:33:51
MAD,Lille,França,2023,6,95.1,146.9628,170.52,2023-05-04 02:33:51
MAD,Figari,França,2023,6,126.8,235.2253153153153,204.35,2023-05-04 02:33:51
MAD,Agadir,Marrocos,2023,6,31.7,63.160714285714285,47.36,2023-05-04 02:33:51
