City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Paris,França,130,46.06,Ryanair,PAR,2023-05-18,2023-05-23,http://kayak.com/flights/OPO-PAR/2023-05-18/2023-05-23/,46.06,1.0
Nova Iorque,Estados Unidos,935,402.29,Várias companhias aéreas,NYC,2023-09-21,2023-09-28,http://kayak.com/flights/OPO-NYC/2023-09-21/2023-09-28/,402.29,1.0
Los Angeles,Estados Unidos,2555,978.45,Várias companhias aéreas,LAX,2023-03-31,2023-04-07,http://kayak.com/flights/OPO-LAX/2023-03-31/2023-04-07/,978.45,1.0
Londres,Reino Unido,145,69.56,Várias companhias aéreas,LON,2023-03-17,2023-03-21,http://kayak.com/flights/OPO-LON/2023-03-17/2023-03-21/,69.56,1.0
Copenhaga,Dinamarca,210,71.44,Ryanair,CPH,2023-03-24,2023-03-29,http://kayak.com/flights/OPO-CPH/2023-03-24/2023-03-29/,71.44,1.0
Banguecoque,Tailândia,1140,845.92,KLM,BKK,2023-10-18,2023-10-25,http://kayak.com/flights/OPO-BKK/2023-10-18/2023-10-25/,845.92,1.0
Madrid,Espanha,75,34.78,Ryanair,MAD,2023-05-25,2023-05-29,http://kayak.com/flights/OPO-MAD/2023-05-25/2023-05-29/,34.78,1.0
Miami,Estados Unidos,1319,424.84,Várias companhias aéreas,MIA,2023-04-20,2023-04-25,http://kayak.com/flights/OPO-MIA/2023-04-20/2023-04-25/,424.84,1.0
São Francisco,Estados Unidos,1095,598.73,Lufthansa,SFO,2023-03-29,2023-04-05,http://kayak.com/flights/OPO-SFO/2023-03-29/2023-04-05/,598.73,1.0
Barcelona,Espanha,1520,75.2,Várias companhias aéreas,BCN,2023-03-13,2023-03-20,http://kayak.com/flights/OPO-BCN/2023-03-13/2023-03-20/,75.2,1.0
Boston,Estados Unidos,2205,736.89,Várias companhias aéreas,BOS,2023-03-31,2023-04-07,http://kayak.com/flights/OPO-BOS/2023-03-31/2023-04-07/,736.89,1.0
Lisboa,Portugal,60,82.72,TAP AIR PORTUGAL,LIS,2023-03-31,2023-04-07,http://kayak.com/flights/OPO-LIS/2023-03-31/2023-04-07/,82.72,1.0
Viena,Áustria,1245,145.69,Ryanair,VIE,2023-03-31,2023-04-04,http://kayak.com/flights/OPO-VIE/2023-03-31/2023-04-04/,145.69,1.0
Amesterdão,Holanda,165,196.45,Transavia,AMS,2023-10-16,2023-10-20,http://kayak.com/flights/OPO-AMS/2023-10-16/2023-10-20/,196.45,1.0
Las Vegas,Estados Unidos,1264,3035.91,American Airlines,LAS,2023-05-02,2023-05-07,http://kayak.com/flights/OPO-LAS/2023-05-02/2023-05-07/,3035.91,1.0
Roma,Itália,190,54.52,Wizz Air,ROM,2023-05-08,2023-05-12,http://kayak.com/flights/OPO-ROM/2023-05-08/2023-05-12/,54.52,1.0
Newark,Estados Unidos,1010,408.87,British Airways,EWR,2023-09-21,2023-09-28,http://kayak.com/flights/OPO-EWR/2023-09-21/2023-09-28/,408.87,1.0
Nova Deli,Índia,845,922.06,Turkish Airlines,DEL,2023-03-30,2023-04-06,http://kayak.com/flights/OPO-DEL/2023-03-30/2023-04-06/,922.06,1.0
Manila,Filipinas,1560,990.67,Turkish Airlines,MNL,2023-09-21,2023-09-27,http://kayak.com/flights/OPO-MNL/2023-09-21/2023-09-27/,990.67,1.0
Dubai,Emirados Árabes Unidos,1015,592.15,Turkish Airlines,DXB,2023-08-11,2023-08-18,http://kayak.com/flights/OPO-DXB/2023-08-11/2023-08-18/,592.15,1.0
Munique,Alemanha,1530,134.41,TAP AIR PORTUGAL,MUC,2023-04-20,2023-04-24,http://kayak.com/flights/OPO-MUC/2023-04-20/2023-04-24/,134.41,1.0
Bogotá,Colômbia,2045,591.21,KLM,BOG,2023-05-13,2023-05-20,http://kayak.com/flights/OPO-BOG/2023-05-13/2023-05-20/,591.21,1.0
Dallas,Estados Unidos,1120,1095.0,Iberia,DFW,2023-07-28,2023-08-04,http://kayak.com/flights/OPO-DFW/2023-07-28/2023-08-04/,1095.0,1.0
Berlim,Alemanha,930,150.39,Ryanair,BER,2023-05-25,2023-05-30,http://kayak.com/flights/OPO-BER/2023-05-25/2023-05-30/,150.39,1.0
Denver,Estados Unidos,1285,985.97,Lufthansa,DEN,2023-03-02,2023-03-06,http://kayak.com/flights/OPO-DEN/2023-03-02/2023-03-06/,985.97,1.0
Singapura,Singapura,1240,989.73,Iberia,SIN,2023-04-25,2023-05-02,http://kayak.com/flights/OPO-SIN/2023-04-25/2023-05-02/,989.73,1.0
Cancún,México,815,574.29,TAP AIR PORTUGAL,CUN,2023-05-11,2023-05-15,http://kayak.com/flights/OPO-CUN/2023-05-11/2023-05-15/,574.29,1.0
Atenas,Grécia,990,153.21,Várias companhias aéreas,ATH,2023-03-22,2023-03-27,http://kayak.com/flights/OPO-ATH/2023-03-22/2023-03-27/,153.21,1.0
Cidade do México,México,1385,803.63,Iberia,MEX,2023-05-07,2023-05-12,http://kayak.com/flights/OPO-MEX/2023-05-07/2023-05-12/,803.63,1.0
Chicago,Estados Unidos,1430,652.3,Várias companhias aéreas,ORD,2023-09-03,2023-09-10,http://kayak.com/flights/OPO-ORD/2023-09-03/2023-09-10/,652.3,1.0
Zurique,Suíça,160,111.85,easyJet,ZRH,2023-03-18,2023-03-23,http://kayak.com/flights/OPO-ZRH/2023-03-18/2023-03-23/,111.85,1.0
Orlando,Estados Unidos,1645,640.08,Várias companhias aéreas,MCO,2023-06-04,2023-06-11,http://kayak.com/flights/OPO-MCO/2023-06-04/2023-06-11/,640.08,1.0
Sydney,Austrália,3095,1189.93,Iberia,SYD,2023-04-19,2023-04-24,http://kayak.com/flights/OPO-SYD/2023-04-19/2023-04-24/,1189.93,1.0
Telavive,Israel,840,152.27,Várias companhias aéreas,TLV,2023-03-22,2023-03-29,http://kayak.com/flights/OPO-TLV/2023-03-22/2023-03-29/,152.27,1.0
Fort Lauderdale,Estados Unidos,3324,482.18,Várias companhias aéreas,FLL,2023-04-20,2023-04-25,http://kayak.com/flights/OPO-FLL/2023-04-20/2023-04-25/,482.18,1.0
Milão,Itália,165,65.8,Ryanair,MIL,2023-06-30,2023-07-05,http://kayak.com/flights/OPO-MIL/2023-06-30/2023-07-05/,65.8,1.0
Dublin,Irlanda,980,272.58,SWISS,DUB,2023-03-02,2023-03-06,http://kayak.com/flights/OPO-DUB/2023-03-02/2023-03-06/,272.58,1.0
