City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct
Espargos,Cabo Verde,1205,496.8,TAP AIR PORTUGAL,SID,2023-11-01,2023-11-07,http://kayak.com/flights/OPO-SID/2023-11-01/2023-11-07/,496.8,1,2023,11,OPO,499.18,527.86625,536.73,2023-03-22 02:31:35,True,-2.3799999999999955,-0.47678192235265743
Toulon,França,1510,265.15,Várias companhias aéreas,TLN,2023-04-18,2023-04-25,http://kayak.com/flights/OPO-TLN/2023-04-18/2023-04-25/,265.15,1,2023,4,OPO,266.42,266.42,266.42,2023-03-22 02:31:35,True,-1.2700000000000387,-0.4766909391186992
Zadar,Croácia,815,93.97,Várias companhias aéreas,ZAD,2023-05-17,2023-05-24,http://kayak.com/flights/OPO-ZAD/2023-05-17/2023-05-24/,93.97,1,2023,5,OPO,94.42,137.1604081632653,124.37,2023-03-22 02:31:35,True,-0.45000000000000284,-0.4765939419614519
Turku,Finlândia,1765,378.65,Várias companhias aéreas,TKU,2023-04-23,2023-04-30,http://kayak.com/flights/OPO-TKU/2023-04-23/2023-04-30/,378.65,1,2023,4,OPO,380.46,380.46,380.46,2023-03-22 02:31:35,True,-1.8100000000000023,-0.4757398938127536
Liubliana,Eslovénia,1495,184.21,Várias companhias aéreas,LJU,2023-05-12,2023-05-16,http://kayak.com/flights/OPO-LJU/2023-05-12/2023-05-16/,184.21,1,2023,5,OPO,185.09,245.4925,247.115,2023-03-22 02:31:35,True,-0.8799999999999955,-0.4754443784105005
Valência,Espanha,95,41.87,Ryanair,VLC,2023-04-28,2023-05-02,http://kayak.com/flights/OPO-VLC/2023-04-28/2023-05-02/,41.87,1,2023,4,OPO,42.07,75.30041666666666,73.415,2023-03-22 02:31:35,True,-0.20000000000000284,-0.4753981459472376
Barcelona,Espanha,115,16.75,Vueling,BCN,2023-04-13,2023-04-19,http://kayak.com/flights/OPO-BCN/2023-04-13/2023-04-19/,16.75,1,2023,4,OPO,16.83,55.897000000000006,52.905,2023-03-22 02:31:35,True,-0.0799999999999983,-0.4753416518122299
Castellón de la Plana,Espanha,100,34.43,Ryanair,CDT,2023-05-30,2023-06-03,http://kayak.com/flights/OPO-CDT/2023-05-30/2023-06-03/,34.43,1,2023,5,OPO,34.59,55.908461538461545,43.08,2023-03-22 02:31:35,True,-0.1600000000000037,-0.46256143394045585
Ottawa,Canadá,1065,875.44,Várias companhias aéreas,YOW,2023-03-23,2023-03-30,http://kayak.com/flights/OPO-YOW/2023-03-23/2023-03-30/,875.44,1,2023,3,OPO,878.74,1108.53125,1182.85,2023-03-22 02:31:35,True,-3.2999999999999545,-0.3755377017092604
Fes,Marrocos,645,79.08,Ryanair,FEZ,2023-05-03,2023-05-09,http://kayak.com/flights/OPO-FEZ/2023-05-03/2023-05-09/,79.08,1,2023,5,OPO,79.3,131.23857142857142,152.17,2023-03-22 02:31:35,True,-0.21999999999999886,-0.2774274905422432
Gotemburgo,Suécia,2030,112.57,Várias companhias aéreas,GOT,2023-04-20,2023-04-25,http://kayak.com/flights/OPO-GOT/2023-04-20/2023-04-25/,112.57,1,2023,4,OPO,112.88,209.07804878048782,181.03,2023-03-22 02:31:35,True,-0.3100000000000023,-0.2746279234585421
Corvo Island,Portugal,1925,167.46,Várias companhias aéreas,CVU,2023-05-08,2023-05-15,http://kayak.com/flights/OPO-CVU/2023-05-08/2023-05-15/,167.46,1,2023,5,OPO,167.92,205.27809523809523,237.39,2023-03-22 02:31:35,True,-0.45999999999997954,-0.27393997141494736
Poitiers,França,1335,219.56,Ryanair,PIS,2023-07-03,2023-07-10,http://kayak.com/flights/OPO-PIS/2023-07-03/2023-07-10/,219.56,1,2023,7,OPO,220.16,220.73749999999998,220.91,2023-03-22 02:31:35,True,-0.5999999999999943,-0.2725290697674393
Biarritz,França,540,172.11,Várias companhias aéreas,BIQ,2023-06-01,2023-06-08,http://kayak.com/flights/OPO-BIQ/2023-06-01/2023-06-08/,172.11,1,2023,6,OPO,172.58,508.90999999999997,630.77,2023-03-22 02:31:35,True,-0.46999999999999886,-0.2723374666821177
Escíato,Grécia,1310,344.22,Várias companhias aéreas,JSI,2023-07-02,2023-07-08,http://kayak.com/flights/OPO-JSI/2023-07-02/2023-07-08/,344.22,1,2023,7,OPO,345.16,345.63,345.16,2023-03-22 02:31:35,True,-0.9399999999999977,-0.2723374666821177
Lamezia Terme,Itália,705,198.16,Várias companhias aéreas,SUF,2023-04-18,2023-04-25,http://kayak.com/flights/OPO-SUF/2023-04-18/2023-04-25/,198.16,1,2023,4,OPO,198.7,217.81758620689655,227.15,2023-03-22 02:31:35,True,-0.539999999999992,-0.27176648213386617
Berlim,Alemanha,205,132.11,easyJet,BER,2023-10-09,2023-10-16,http://kayak.com/flights/OPO-BER/2023-10-09/2023-10-16/,132.11,1,2023,10,OPO,132.47,132.61,132.61,2023-03-22 02:31:35,True,-0.3599999999999852,-0.27175964369290045
Nice,França,895,69.78,Várias companhias aéreas,NCE,2023-04-20,2023-04-25,http://kayak.com/flights/OPO-NCE/2023-04-20/2023-04-25/,69.78,1,2023,4,OPO,69.97,114.3425925925926,119.16,2023-03-22 02:31:35,True,-0.18999999999999773,-0.2715449478347831
Béziers,França,2070,143.27,Ryanair,BZR,2023-09-19,2023-09-26,http://kayak.com/flights/OPO-BZR/2023-09-19/2023-09-26/,143.27,1,2023,9,OPO,143.66,143.735,143.66,2023-03-22 02:31:35,True,-0.38999999999998636,-0.27147431435332475
Narvik,Noruega,1475,576.8,Várias companhias aéreas,EVE,2023-07-10,2023-07-15,http://kayak.com/flights/OPO-EVE/2023-07-10/2023-07-15/,576.8,1,2023,7,OPO,578.37,580.152,581.11,2023-03-22 02:31:35,True,-1.57000000000005,-0.2714525303871311
Graz,Áustria,655,216.77,Lufthansa,GRZ,2023-12-29,2024-01-03,http://kayak.com/flights/OPO-GRZ/2023-12-29/2024-01-03/,216.77,1,2023,12,OPO,217.36,217.656,217.36,2023-03-22 02:31:35,True,-0.5900000000000034,-0.27143908722856247
Sylt,Alemanha,770,220.49,SWISS,GWT,2023-09-05,2023-09-12,http://kayak.com/flights/OPO-GWT/2023-09-05/2023-09-12/,220.49,1,2023,9,OPO,221.09,221.32,221.32,2023-03-22 02:31:35,True,-0.5999999999999943,-0.2713826948301571
Mumbai,Índia,2345,753.56,Várias companhias aéreas,BOM,2023-04-29,2023-05-06,http://kayak.com/flights/OPO-BOM/2023-04-29/2023-05-06/,753.56,1,2023,4,OPO,755.61,803.3340000000001,800.51,2023-03-22 02:31:35,True,-2.050000000000068,-0.27130397956618735
Brno,República Checa,910,231.65,Ryanair,BRQ,2023-08-14,2023-08-21,http://kayak.com/flights/OPO-BRQ/2023-08-14/2023-08-21/,231.65,1,2023,8,OPO,232.28,232.525,232.525,2023-03-22 02:31:35,True,-0.6299999999999955,-0.271224384363697
Parikia,Grécia,1115,489.35,Várias companhias aéreas,PAS,2023-04-23,2023-04-29,http://kayak.com/flights/OPO-PAS/2023-04-23/2023-04-29/,489.35,1,2023,4,OPO,490.68,669.2013333333333,493.0,2023-03-22 02:31:35,True,-1.329999999999984,-0.27105241705388117
San José del Cabo,México,1931,842.87,Várias companhias aéreas,SJD,2023-04-18,2023-04-25,http://kayak.com/flights/OPO-SJD/2023-04-18/2023-04-25/,842.87,1,2023,4,OPO,845.16,893.6827777777777,928.64,2023-03-22 02:31:35,True,-2.2899999999999636,-0.2709546121444417
Lihue,Estados Unidos,2330,953.58,KLM,LIH,2023-04-18,2023-04-25,http://kayak.com/flights/OPO-LIH/2023-04-18/2023-04-25/,953.58,1,2023,4,OPO,956.17,959.117,960.7,2023-03-22 02:31:35,True,-2.589999999999918,-0.27087233441751135
Chetumal,México,2820,780.54,Iberia,CTM,2023-06-08,2023-06-13,http://kayak.com/flights/OPO-CTM/2023-06-08/2023-06-13/,780.54,1,2023,6,OPO,782.66,783.0675,782.66,2023-03-22 02:31:35,True,-2.1200000000000045,-0.27087113178136163
Lubango,Angola,1610,1068.01,Várias companhias aéreas,SDD,2023-07-05,2023-07-10,http://kayak.com/flights/OPO-SDD/2023-07-05/2023-07-10/,1068.01,1,2023,7,OPO,1070.91,1073.4014285714286,1073.14,2023-03-22 02:31:35,True,-2.900000000000091,-0.2707977327693355
Santa Barbara,Estados Unidos,2559,1071.73,American Airlines,SBA,2023-04-23,2023-04-30,http://kayak.com/flights/OPO-SBA/2023-04-23/2023-04-30/,1071.73,1,2023,4,OPO,1074.64,1077.1414285714286,1076.88,2023-03-22 02:31:35,True,-2.910000000000082,-0.2707883570311994
Cidade do Kansas,Estados Unidos,1309,721.93,KLM,MCI,2023-04-11,2023-04-17,http://kayak.com/flights/OPO-MCI/2023-04-11/2023-04-17/,721.93,1,2023,4,OPO,723.89,726.123,727.32,2023-03-22 02:31:35,True,-1.9600000000000364,-0.27075936951747315
Kos,Grécia,1200,633.55,Várias companhias aéreas,KGS,2023-04-01,2023-04-08,http://kayak.com/flights/OPO-KGS/2023-04-01/2023-04-08/,633.55,1,2023,4,OPO,635.27,635.7133333333333,635.27,2023-03-22 02:31:35,True,-1.7200000000000273,-0.2707510192516611
Chania,Grécia,2085,184.21,Várias companhias aéreas,CHQ,2023-09-18,2023-09-25,http://kayak.com/flights/OPO-CHQ/2023-09-18/2023-09-25/,184.21,1,2023,9,OPO,184.71,365.15411764705885,273.44,2023-03-22 02:31:35,True,-0.5,-0.2706946023496291
Ocrida,Macedónia do Norte,1460,280.03,Várias companhias aéreas,OHD,2023-03-24,2023-03-28,http://kayak.com/flights/OPO-OHD/2023-03-24/2023-03-28/,280.03,1,2023,3,OPO,280.79,281.44428571428574,281.38,2023-03-22 02:31:35,True,-0.7600000000000477,-0.27066490971902407
Adana,Turquia,815,375.85,Várias companhias aéreas,ADA,2023-05-16,2023-05-23,http://kayak.com/flights/OPO-ADA/2023-05-16/2023-05-23/,375.85,1,2023,5,OPO,376.87,377.0675,376.87,2023-03-22 02:31:35,True,-1.0199999999999818,-0.2706503568869854
Houston,Estados Unidos,1610,667.04,Várias companhias aéreas,IAH,2023-10-24,2023-10-29,http://kayak.com/flights/OPO-IAH/2023-10-24/2023-10-29/,667.04,1,2023,10,OPO,668.85,670.914,672.02,2023-03-22 02:31:35,True,-1.8100000000000591,-0.27061374000150396
Kobe,Japão,1540,1739.7,ANA,UKB,2023-05-22,2023-05-28,http://kayak.com/flights/OPO-UKB/2023-05-22/2023-05-28/,1739.7,1,2023,5,OPO,1744.42,1745.6333333333332,1744.42,2023-03-22 02:31:35,True,-4.720000000000027,-0.2705770399330452
Bremen,Alemanha,180,99.55,Ryanair,BRE,2023-04-19,2023-04-26,http://kayak.com/flights/OPO-BRE/2023-04-19/2023-04-26/,99.55,1,2023,4,OPO,99.82,207.15204081632655,209.54,2023-03-22 02:31:35,True,-0.269999999999996,-0.2704868763774755
Koh Samui,Tailândia,1725,910.79,Várias companhias aéreas,USM,2023-06-12,2023-06-19,http://kayak.com/flights/OPO-USM/2023-06-12/2023-06-19/,910.79,1,2023,6,OPO,913.26,915.6575,916.37,2023-03-22 02:31:35,True,-2.4700000000000273,-0.2704596719444657
Windhoek,Namíbia,2265,719.14,SWISS,WDH,2023-04-12,2023-04-18,http://kayak.com/flights/OPO-WDH/2023-04-12/2023-04-18/,719.14,1,2023,4,OPO,721.09,1106.8183999999999,952.35,2023-03-22 02:31:35,True,-1.9500000000000455,-0.27042394153296334
Victoria,Seicheles,2295,1143.37,Várias companhias aéreas,SEZ,2023-04-30,2023-05-07,http://kayak.com/flights/OPO-SEZ/2023-04-30/2023-05-07/,1143.37,1,2023,4,OPO,1146.47,1269.6075862068967,1256.84,2023-03-22 02:31:35,True,-3.1000000000001364,-0.2703952131324968
Balikpapan,Indonésia,2145,1884.83,Várias companhias aéreas,BPN,2023-07-15,2023-07-22,http://kayak.com/flights/OPO-BPN/2023-07-15/2023-07-22/,1884.83,1,2023,7,OPO,1889.94,1894.3400000000001,1893.89,2023-03-22 02:31:35,True,-5.110000000000127,-0.27037895382922883
Asahikawa,Japão,2500,2526.75,Várias companhias aéreas,AKJ,2023-03-26,2023-04-02,http://kayak.com/flights/OPO-AKJ/2023-03-26/2023-04-02/,2526.75,1,2023,3,OPO,2533.6,2541.411,2545.6,2023-03-22 02:31:35,True,-6.849999999999909,-0.2703662772339718
Tuzla,Bósnia-Herzegóvina,1045,210.26,Várias companhias aéreas,TZL,2023-05-10,2023-05-17,http://kayak.com/flights/OPO-TZL/2023-05-10/2023-05-17/,210.26,1,2023,5,OPO,210.83,211.48000000000002,211.83,2023-03-22 02:31:35,True,-0.5700000000000216,-0.2703600056917998
Montpellier,França,2385,210.26,Várias companhias aéreas,MPL,2023-07-24,2023-07-31,http://kayak.com/flights/OPO-MPL/2023-07-24/2023-07-31/,210.26,1,2023,7,OPO,210.83,275.2366666666667,235.96,2023-03-22 02:31:35,True,-0.5700000000000216,-0.2703600056917998
Brisbane,Austrália,2625,2121.13,Várias companhias aéreas,BNE,2023-04-16,2023-04-23,http://kayak.com/flights/OPO-BNE/2023-04-16/2023-04-23/,2121.13,1,2023,4,OPO,2126.88,2133.441,2136.96,2023-03-22 02:31:35,True,-5.75,-0.2703490558940796
Metz,França,1990,745.19,Várias companhias aéreas,ETZ,2023-07-18,2023-07-23,http://kayak.com/flights/OPO-ETZ/2023-07-18/2023-07-23/,745.19,1,2023,7,OPO,747.21,747.99,747.99,2023-03-22 02:31:35,True,-2.019999999999982,-0.2703389943924709
Chiclayo,Perú,1155,1387.11,Iberia,CIX,2023-04-01,2023-04-08,http://kayak.com/flights/OPO-CIX/2023-04-01/2023-04-08/,1387.11,1,2023,4,OPO,1390.87,1392.3249999999998,1392.3249999999998,2023-03-22 02:31:35,True,-3.759999999999991,-0.27033439501894435
Xangai,China,2630,966.61,Várias companhias aéreas,SHA,2023-05-10,2023-05-16,http://kayak.com/flights/OPO-SHA/2023-05-10/2023-05-16/,966.61,1,2023,5,OPO,969.23,971.0966666666667,970.24,2023-03-22 02:31:35,True,-2.6200000000000045,-0.270317674855298
Saint John's,Antígua e Barbuda,2799,1416.88,Várias companhias aéreas,ANU,2023-04-20,2023-04-27,http://kayak.com/flights/OPO-ANU/2023-04-20/2023-04-27/,1416.88,1,2023,4,OPO,1420.72,1422.205,1422.205,2023-03-22 02:31:35,True,-3.839999999999918,-0.270285489047801
Rio Verde,Brasil,1890,1092.2,Azul,RVD,2023-08-21,2023-08-28,http://kayak.com/flights/OPO-RVD/2023-08-21/2023-08-28/,1092.2,1,2023,8,OPO,1095.16,1095.7325,1095.16,2023-03-22 02:31:35,True,-2.9600000000000364,-0.27028014171445597
