City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1990,1183.0,Lufthansa,ICN,2023-06-18,2023-06-25,http://kayak.com/flights/NAP-ICN/2023-06-18/2023-06-25/,1183.0,1.0
Paris,França,655,85.51,Ryanair,PAR,2023-03-22,2023-03-29,http://kayak.com/flights/NAP-PAR/2023-03-22/2023-03-29/,85.51,1.0
Nova Iorque,Estados Unidos,1213,398.41,KLM,NYC,2023-04-06,2023-04-13,http://kayak.com/flights/NAP-NYC/2023-04-06/2023-04-13/,398.41,1.0
Londres,Reino Unido,320,84.57,Várias companhias aéreas,LON,2023-09-20,2023-09-24,http://kayak.com/flights/NAP-LON/2023-09-20/2023-09-24/,84.57,1.0
Los Angeles,Estados Unidos,1407,515.86,Delta,LAX,2023-04-18,2023-04-25,http://kayak.com/flights/NAP-LAX/2023-04-18/2023-04-25/,515.86,1.0
Copenhaga,Dinamarca,1570,154.1,Várias companhias aéreas,CPH,2023-04-21,2023-04-25,http://kayak.com/flights/NAP-CPH/2023-04-21/2023-04-25/,154.1,1.0
Madrid,Espanha,165,114.64,Ryanair,MAD,2023-06-14,2023-06-20,http://kayak.com/flights/NAP-MAD/2023-06-14/2023-06-20/,114.64,1.0
Barcelona,Espanha,130,61.08,Ryanair,BCN,2023-09-21,2023-09-28,http://kayak.com/flights/NAP-BCN/2023-09-21/2023-09-28/,61.08,1.0
Banguecoque,Tailândia,2270,1616.17,Várias companhias aéreas,BKK,2023-08-14,2023-08-20,http://kayak.com/flights/NAP-BKK/2023-08-14/2023-08-20/,1616.17,1.0
Miami,Estados Unidos,1176,569.42,Finnair,MIA,2023-08-31,2023-09-07,http://kayak.com/flights/NAP-MIA/2023-08-31/2023-09-07/,569.42,1.0
São Francisco,Estados Unidos,1508,593.85,Delta,SFO,2023-04-13,2023-04-20,http://kayak.com/flights/NAP-SFO/2023-04-13/2023-04-20/,593.85,1.0
Lisboa,Portugal,1040,150.35,Várias companhias aéreas,LIS,2023-03-20,2023-03-24,http://kayak.com/flights/NAP-LIS/2023-03-20/2023-03-24/,150.35,1.0
Boston,Estados Unidos,1730,824.06,British Airways,BOS,2023-12-23,2023-12-30,http://kayak.com/flights/NAP-BOS/2023-12-23/2023-12-30/,824.06,1.0
