City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Escíato,Grécia,750,262.27,Várias companhias aéreas,JSI,2023-06-15,2023-06-21,http://kayak.com/flights/LIS-JSI/2023-06-15/2023-06-21/,262.27,1.0,2023,6,LIS,519.95,523.3616666666667,523.49,2023-03-29 02:41:53,True,-257.68000000000006,-49.558611404942795,Thursday,Wednesday,6 days
Podgorica,Montenegro,925,218.87,Várias companhias aéreas,TGD,2023-09-06,2023-09-13,http://kayak.com/flights/LIS-TGD/2023-09-06/2023-09-13/,218.87,1.0,2023,9,LIS,255.64,275.2327272727273,256.17,2023-03-29 02:41:53,True,-36.76999999999998,-14.383508058206848,Wednesday,Wednesday,7 days
Phuket,Tailândia,1410,873.6,Emirates,HKT,2024-01-15,2024-01-22,http://kayak.com/flights/LIS-HKT/2024-01-15/2024-01-22/,873.6,1.0,2024,1,LIS,1010.01,1010.01,1010.01,2023-03-29 02:41:53,True,-136.40999999999997,-13.505806873199273,Monday,Monday,7 days
Bergen,Noruega,640,177.31,KLM,BGO,2023-11-14,2023-11-18,http://kayak.com/flights/LIS-BGO/2023-11-14/2023-11-18/,177.31,1.0,2023,11,LIS,193.08,216.6125,216.49,2023-03-29 02:41:53,True,-15.77000000000001,-8.167598922726334,Tuesday,Saturday,4 days
Craiova,Roménia,1075,206.86,Várias companhias aéreas,CRA,2023-05-31,2023-06-04,http://kayak.com/flights/LIS-CRA/2023-05-31/2023-06-04/,206.86,1.0,2023,5,LIS,224.85,224.85,224.85,2023-03-29 02:41:53,True,-17.98999999999998,-8.000889481876799,Wednesday,Sunday,4 days
Éilat,Israel,1365,606.72,Várias companhias aéreas,ETM,2023-05-18,2023-05-23,http://kayak.com/flights/LIS-ETM/2023-05-18/2023-05-23/,606.72,1.0,2023,5,LIS,644.31,645.9385714285714,647.16,2023-03-29 02:41:53,True,-37.58999999999992,-5.834148158495122,Thursday,Tuesday,5 days
Florença,Itália,1425,148.68,Várias companhias aéreas,FLR,2023-05-11,2023-05-15,http://kayak.com/flights/LIS-FLR/2023-05-11/2023-05-15/,148.68,1.0,2023,5,LIS,155.45,191.07588235294116,183.035,2023-03-29 02:41:53,True,-6.769999999999982,-4.355098102283681,Thursday,Monday,4 days
Raleigh,Estados Unidos,1987,691.68,United Airlines,RDU,2023-06-13,2023-06-20,http://kayak.com/flights/LIS-RDU/2023-06-13/2023-06-20/,691.68,1.0,2023,6,LIS,720.25,837.0600000000001,912.65,2023-03-29 02:41:53,True,-28.57000000000005,-3.966678236723367,Tuesday,Tuesday,7 days
Fortaleza,Brasil,2925,570.7,LATAM Airlines,FOR,2023-11-23,2023-11-29,http://kayak.com/flights/LIS-FOR/2023-11-23/2023-11-29/,570.7,1.0,2023,11,LIS,590.68,646.067619047619,633.49,2023-03-29 02:41:53,True,-19.979999999999905,-3.3825421548046157,Thursday,Wednesday,6 days
Bucareste,Roménia,995,148.68,Várias companhias aéreas,BUH,2023-11-14,2023-11-18,http://kayak.com/flights/LIS-BUH/2023-11-14/2023-11-18/,148.68,1.0,2023,11,LIS,153.7,153.7,153.7,2023-03-29 02:41:53,True,-5.019999999999982,-3.2661027976577635,Tuesday,Saturday,4 days
San José,Costa Rica,2455,749.85,Várias companhias aéreas,SJO,2023-09-22,2023-09-28,http://kayak.com/flights/LIS-SJO/2023-09-22/2023-09-28/,749.85,1.0,2023,9,LIS,773.4,818.9685714285714,837.14,2023-03-29 02:41:53,True,-23.549999999999955,-3.044996121024044,Friday,Thursday,6 days
