City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1095,725.13,Lufthansa,ICN,2024-04-11,2024-04-18,http://kayak.com/flights/LIS-ICN/2024-04-11/2024-04-18/,725.13,1
Paris,França,155,56.71,Ryanair,PAR,2023-09-14,2023-09-19,http://kayak.com/flights/LIS-PAR/2023-09-14/2023-09-19/,56.71,1
Londres,Reino Unido,170,63.22,Wizz Air UK,LON,2023-12-01,2023-12-05,http://kayak.com/flights/LIS-LON/2023-12-01/2023-12-05/,63.22,1
Nova Iorque,Estados Unidos,1092,407.19,Várias companhias aéreas,NYC,2024-05-01,2024-05-05,http://kayak.com/flights/LIS-NYC/2024-05-01/2024-05-05/,407.19,1
Los Angeles,Estados Unidos,1195,716.77,Delta,LAX,2023-09-09,2023-09-16,http://kayak.com/flights/LIS-LAX/2023-09-09/2023-09-16/,716.77,1
Copenhaga,Dinamarca,2840,206.39,Várias companhias aéreas,CPH,2023-07-27,2023-08-03,http://kayak.com/flights/LIS-CPH/2023-07-27/2023-08-03/,206.39,1
Madrid,Espanha,85,50.21,easyJet,MAD,2023-06-28,2023-07-05,http://kayak.com/flights/LIS-MAD/2023-06-28/2023-07-05/,50.21,1
Barcelona,Espanha,125,49.28,easyJet,BCN,2024-03-10,2024-03-14,http://kayak.com/flights/LIS-BCN/2024-03-10/2024-03-14/,49.28,1
Miami,Estados Unidos,1930,224.98,Várias companhias aéreas,MIA,2023-12-11,2023-12-18,http://kayak.com/flights/LIS-MIA/2023-12-11/2023-12-18/,224.98,1
Viena,Áustria,460,136.66,Ryanair,VIE,2023-12-14,2023-12-18,http://kayak.com/flights/LIS-VIE/2023-12-14/2023-12-18/,136.66,1
Frankfurt,Alemanha,855,223.12,Várias companhias aéreas,FRA,2023-06-26,2023-06-30,http://kayak.com/flights/LIS-FRA/2023-06-26/2023-06-30/,223.12,1
