City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2395,604.3,LOT,ICN,2023-06-18,2023-06-23,http://kayak.com/flights/MXP-ICN/2023-06-18/2023-06-23/,604.3,1.0
Paris,França,90,44.29,easyJet,PAR,2023-06-03,2023-06-08,http://kayak.com/flights/MXP-PAR/2023-06-03/2023-06-08/,44.29,1.0
Londres,Reino Unido,120,51.67,Wizz Air,LON,2023-06-11,2023-06-18,http://kayak.com/flights/MXP-LON/2023-06-11/2023-06-18/,51.67,1.0
Nova Iorque,Estados Unidos,940,340.44,British Airways,NYC,2023-06-13,2023-06-19,http://kayak.com/flights/MXP-NYC/2023-06-13/2023-06-19/,340.44,1.0
Los Angeles,Estados Unidos,1135,762.99,American Airlines,LAX,2023-06-10,2023-06-17,http://kayak.com/flights/MXP-LAX/2023-06-10/2023-06-17/,762.99,1.0
Copenhaga,Dinamarca,130,72.89,easyJet,CPH,2023-06-16,2023-06-20,http://kayak.com/flights/MXP-CPH/2023-06-16/2023-06-20/,72.89,1.0
Banguecoque,Tailândia,1685,603.38,Oman Air,BKK,2023-06-19,2023-06-25,http://kayak.com/flights/MXP-BKK/2023-06-19/2023-06-25/,603.38,1.0
Madrid,Espanha,300,101.49,Várias companhias aéreas,MAD,2023-06-20,2023-06-27,http://kayak.com/flights/MXP-MAD/2023-06-20/2023-06-27/,101.49,1.0
Miami,Estados Unidos,1425,581.24,British Airways,MIA,2023-06-04,2023-06-10,http://kayak.com/flights/MXP-MIA/2023-06-04/2023-06-10/,581.24,1.0
Barcelona,Espanha,105,53.52,Ryanair,BCN,2023-06-14,2023-06-21,http://kayak.com/flights/MXP-BCN/2023-06-14/2023-06-21/,53.52,1.0
Frankfurt,Alemanha,700,161.46,Várias companhias aéreas,FRA,2023-06-22,2023-06-28,http://kayak.com/flights/MXP-FRA/2023-06-22/2023-06-28/,161.46,1.0
São Francisco,Estados Unidos,860,592.31,Lufthansa,SFO,2023-06-04,2023-06-11,http://kayak.com/flights/MXP-SFO/2023-06-04/2023-06-11/,592.31,1.0
Lisboa,Portugal,175,53.52,easyJet,LIS,2023-06-18,2023-06-24,http://kayak.com/flights/MXP-LIS/2023-06-18/2023-06-24/,53.52,1.0
Viena,Áustria,85,165.15,Austrian Airlines,VIE,2023-06-01,2023-06-08,http://kayak.com/flights/MXP-VIE/2023-06-01/2023-06-08/,165.15,1.0
Boston,Estados Unidos,1970,502.82,Turkish Airlines,BOS,2023-06-19,2023-06-25,http://kayak.com/flights/MXP-BOS/2023-06-19/2023-06-25/,502.82,1.0
Amesterdão,Holanda,115,84.88,easyJet,AMS,2023-06-21,2023-06-27,http://kayak.com/flights/MXP-AMS/2023-06-21/2023-06-27/,84.88,1.0
Nova Deli,Índia,1795,532.34,Etihad Airways,DEL,2023-06-08,2023-06-15,http://kayak.com/flights/MXP-DEL/2023-06-08/2023-06-15/,532.34,1.0
Dubai,Emirados Árabes Unidos,570,354.28,Lufthansa,DXB,2023-06-07,2023-06-14,http://kayak.com/flights/MXP-DXB/2023-06-07/2023-06-14/,354.28,1.0
Roma,Itália,405,510.2,Várias companhias aéreas,ROM,2023-06-03,2023-06-10,http://kayak.com/flights/MXP-ROM/2023-06-03/2023-06-10/,510.2,1.0
Munique,Alemanha,420,160.54,Várias companhias aéreas,MUC,2023-06-01,2023-06-06,http://kayak.com/flights/MXP-MUC/2023-06-01/2023-06-06/,160.54,1.0
Cancún,México,1705,625.52,TAP AIR PORTUGAL,CUN,2023-06-02,2023-06-09,http://kayak.com/flights/MXP-CUN/2023-06-02/2023-06-09/,625.52,1.0
Singapura,Singapura,910,526.8,Turkish Airlines,SIN,2023-06-05,2023-06-11,http://kayak.com/flights/MXP-SIN/2023-06-05/2023-06-11/,526.8,1.0
Berlim,Alemanha,105,50.75,Ryanair,BER,2023-06-14,2023-06-18,http://kayak.com/flights/MXP-BER/2023-06-14/2023-06-18/,50.75,1.0
Istambul,Turquia,805,213.12,Várias companhias aéreas,IST,2023-06-12,2023-06-17,http://kayak.com/flights/MXP-IST/2023-06-12/2023-06-17/,213.12,1.0
Sydney,Austrália,2400,1249.19,American Airlines,SYD,2023-06-19,2023-06-26,http://kayak.com/flights/MXP-SYD/2023-06-19/2023-06-26/,1249.19,1.0
Newark,Estados Unidos,870,368.12,American Airlines,EWR,2023-06-14,2023-06-21,http://kayak.com/flights/MXP-EWR/2023-06-14/2023-06-21/,368.12,1.0
Atenas,Grécia,160,90.42,easyJet,ATH,2023-06-07,2023-06-11,http://kayak.com/flights/MXP-ATH/2023-06-07/2023-06-11/,90.42,1.0
Telavive,Israel,250,161.46,easyJet,TLV,2023-06-01,2023-06-06,http://kayak.com/flights/MXP-TLV/2023-06-01/2023-06-06/,161.46,1.0
Denver,Estados Unidos,1205,686.41,American Airlines,DEN,2023-06-14,2023-06-18,http://kayak.com/flights/MXP-DEN/2023-06-14/2023-06-18/,686.41,1.0
Chicago,Estados Unidos,1550,512.04,Várias companhias aéreas,ORD,2023-06-21,2023-06-26,http://kayak.com/flights/MXP-ORD/2023-06-21/2023-06-26/,512.04,1.0
Tóquio,Japão,1310,917.06,Etihad Airways,TYO,2023-06-06,2023-06-11,http://kayak.com/flights/MXP-TYO/2023-06-06/2023-06-11/,917.06,1.0
Denpasar,Indonésia,1590,786.97,Várias companhias aéreas,DPS,2023-06-08,2023-06-15,http://kayak.com/flights/MXP-DPS/2023-06-08/2023-06-15/,786.97,1.0
Dublin,Irlanda,155,90.42,Ryanair,DUB,2023-06-03,2023-06-07,http://kayak.com/flights/MXP-DUB/2023-06-03/2023-06-07/,90.42,1.0
Fort Lauderdale,Estados Unidos,1382,1113.57,Várias companhias aéreas,FLL,2023-06-04,2023-06-10,http://kayak.com/flights/MXP-FLL/2023-06-04/2023-06-10/,1113.57,1.0
Bruxelas,Bélgica,90,83.04,Brussels Airlines,BRU,2023-06-19,2023-06-23,http://kayak.com/flights/MXP-BRU/2023-06-19/2023-06-23/,83.04,1.0
Palma de Maiorca,Espanha,105,36.91,easyJet,PMI,2023-06-05,2023-06-12,http://kayak.com/flights/MXP-PMI/2023-06-05/2023-06-12/,36.91,1.0
Oslo,Noruega,895,172.53,Várias companhias aéreas,OSL,2023-06-01,2023-06-06,http://kayak.com/flights/MXP-OSL/2023-06-01/2023-06-06/,172.53,1.0
Porto,Portugal,160,86.73,easyJet,OPO,2023-06-05,2023-06-12,http://kayak.com/flights/MXP-OPO/2023-06-05/2023-06-12/,86.73,1.0
Málaga,Espanha,160,82.12,Ryanair,AGP,2023-06-17,2023-06-24,http://kayak.com/flights/MXP-AGP/2023-06-17/2023-06-24/,82.12,1.0
"Washington, D.C.",Estados Unidos,995,703.02,ITA Airways,WAS,2023-06-10,2023-06-17,http://kayak.com/flights/MXP-WAS/2023-06-10/2023-06-17/,703.02,1.0
São Paulo,Brasil,700,3367.46,LATAM Airlines,SAO,2023-06-05,2023-06-12,http://kayak.com/flights/MXP-SAO/2023-06-05/2023-06-12/,3367.46,1.0
Helsínquia,Finlândia,1270,143.93,airBaltic,HEL,2023-06-15,2023-06-20,http://kayak.com/flights/MXP-HEL/2023-06-15/2023-06-20/,143.93,1.0
