City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2045,994.97,Várias companhias aéreas,ICN,2023-04-28,2023-05-03,http://kayak.com/flights/NAP-ICN/2023-04-28/2023-05-03/,994.97,1.0
Paris,França,140,77.79,easyJet,PAR,2023-11-17,2023-11-21,http://kayak.com/flights/NAP-PAR/2023-11-17/2023-11-21/,77.79,1.0
Londres,Reino Unido,175,39.8,Ryanair,LON,2023-05-02,2023-05-06,http://kayak.com/flights/NAP-LON/2023-05-02/2023-05-06/,39.8,1.0
Nova Iorque,Estados Unidos,1270,370.85,Várias companhias aéreas,NYC,2023-11-15,2023-11-22,http://kayak.com/flights/NAP-NYC/2023-11-15/2023-11-22/,370.85,1.0
Los Angeles,Estados Unidos,1150,576.18,United Airlines,LAX,2024-02-06,2024-02-13,http://kayak.com/flights/NAP-LAX/2024-02-06/2024-02-13/,576.18,1.0
Copenhaga,Dinamarca,170,242.41,Ryanair,CPH,2023-04-25,2023-04-30,http://kayak.com/flights/NAP-CPH/2023-04-25/2023-04-30/,242.41,1.0
Madrid,Espanha,165,75.98,Ryanair,MAD,2023-10-10,2023-10-17,http://kayak.com/flights/NAP-MAD/2023-10-10/2023-10-17/,75.98,1.0
Barcelona,Espanha,120,56.08,Vueling,BCN,2023-10-04,2023-10-10,http://kayak.com/flights/NAP-BCN/2023-10-04/2023-10-10/,56.08,1.0
São Francisco,Estados Unidos,1880,627.73,British Airways,SFO,2023-04-26,2023-05-03,http://kayak.com/flights/NAP-SFO/2023-04-26/2023-05-03/,627.73,1.0
Banguecoque,Tailândia,945,667.53,Turkish Airlines,BKK,2023-05-25,2023-06-01,http://kayak.com/flights/NAP-BKK/2023-05-25/2023-06-01/,667.53,1.0
Miami,Estados Unidos,1148,726.33,Várias companhias aéreas,MIA,2023-04-27,2023-05-04,http://kayak.com/flights/NAP-MIA/2023-04-27/2023-05-04/,726.33,1.0
Boston,Estados Unidos,1230,572.56,Lufthansa,BOS,2023-05-23,2023-05-30,http://kayak.com/flights/NAP-BOS/2023-05-23/2023-05-30/,572.56,1.0
Lisboa,Portugal,800,110.36,Ryanair,LIS,2023-05-18,2023-05-24,http://kayak.com/flights/NAP-LIS/2023-05-18/2023-05-24/,110.36,1.0
Viena,Áustria,255,61.51,Várias companhias aéreas,VIE,2023-05-11,2023-05-16,http://kayak.com/flights/NAP-VIE/2023-05-11/2023-05-16/,61.51,1.0
Frankfurt,Alemanha,470,108.55,Ryanair,FRA,2023-05-31,2023-06-07,http://kayak.com/flights/NAP-FRA/2023-05-31/2023-06-07/,108.55,1.0
Amesterdão,Holanda,165,106.74,easyJet,AMS,2023-11-20,2023-11-24,http://kayak.com/flights/NAP-AMS/2023-11-20/2023-11-24/,106.74,1.0
Las Vegas,Estados Unidos,2319,730.85,Várias companhias aéreas,LAS,2023-11-16,2023-11-20,http://kayak.com/flights/NAP-LAS/2023-11-16/2023-11-20/,730.85,1.0
