City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2130,547.94,LOT,ICN,2023-11-14,2023-11-21,http://kayak.com/flights/MAD-ICN/2023-11-14/2023-11-21/,547.94,1
Paris,França,130,52.19,Ryanair,PAR,2023-10-02,2023-10-08,http://kayak.com/flights/MAD-PAR/2023-10-02/2023-10-08/,52.19,1
Londres,Reino Unido,150,60.58,Ryanair,LON,2024-02-27,2024-03-02,http://kayak.com/flights/MAD-LON/2024-02-27/2024-03-02/,60.58,1
Nova Iorque,Estados Unidos,1495,274.9,PLAY,NYC,2023-11-24,2023-11-30,http://kayak.com/flights/MAD-NYC/2023-11-24/2023-11-30/,274.9,1
Los Angeles,Estados Unidos,1655,563.78,Vueling,LAX,2023-11-13,2023-11-19,http://kayak.com/flights/MAD-LAX/2023-11-13/2023-11-19/,563.78,1
Copenhaga,Dinamarca,200,62.44,Ryanair,CPH,2023-10-17,2023-10-21,http://kayak.com/flights/MAD-CPH/2023-10-17/2023-10-21/,62.44,1
Barcelona,Espanha,85,35.42,Iberia,BCN,2023-06-20,2023-06-26,http://kayak.com/flights/MAD-BCN/2023-06-20/2023-06-26/,35.42,1
São Francisco,Estados Unidos,1185,466.87,Air Canada,SFO,2023-10-19,2023-10-24,http://kayak.com/flights/MAD-SFO/2023-10-19/2023-10-24/,466.87,1
Viena,Áustria,565,96.92,Ryanair,VIE,2023-09-05,2023-09-11,http://kayak.com/flights/MAD-VIE/2023-09-05/2023-09-11/,96.92,1
Lisboa,Portugal,85,43.8,easyJet,LIS,2023-07-12,2023-07-18,http://kayak.com/flights/MAD-LIS/2023-07-12/2023-07-18/,43.8,1
Banguecoque,Tailândia,1045,480.84,Air France,BKK,2023-06-01,2023-06-06,http://kayak.com/flights/MAD-BKK/2023-06-01/2023-06-06/,480.84,1
Frankfurt,Alemanha,890,120.21,Várias companhias aéreas,FRA,2023-07-01,2023-07-05,http://kayak.com/flights/MAD-FRA/2023-07-01/2023-07-05/,120.21,1
Boston,Estados Unidos,1500,273.97,PLAY,BOS,2023-11-20,2023-11-26,http://kayak.com/flights/MAD-BOS/2023-11-20/2023-11-26/,273.97,1
Amesterdão,Holanda,160,109.96,Iberia Express,AMS,2024-03-11,2024-03-16,http://kayak.com/flights/MAD-AMS/2024-03-11/2024-03-16/,109.96,1
Miami,Estados Unidos,1605,404.43,TAP AIR PORTUGAL,MIA,2024-02-07,2024-02-14,http://kayak.com/flights/MAD-MIA/2024-02-07/2024-02-14/,404.43,1
Istambul,Turquia,990,130.47,Aegean Airlines,IST,2024-03-01,2024-03-06,http://kayak.com/flights/MAD-IST/2024-03-01/2024-03-06/,130.47,1
Roma,Itália,160,56.85,Wizz Air Malta,ROM,2023-09-21,2023-09-27,http://kayak.com/flights/MAD-ROM/2023-09-21/2023-09-27/,56.85,1
Berlim,Alemanha,185,76.42,Iberia Express,BER,2023-11-21,2023-11-25,http://kayak.com/flights/MAD-BER/2023-11-21/2023-11-25/,76.42,1
Atenas,Grécia,235,85.74,Aegean Airlines,ATH,2024-01-17,2024-01-23,http://kayak.com/flights/MAD-ATH/2024-01-17/2024-01-23/,85.74,1
Telavive,Israel,1210,152.83,Várias companhias aéreas,TLV,2023-11-22,2023-11-27,http://kayak.com/flights/MAD-TLV/2023-11-22/2023-11-27/,152.83,1
Munique,Alemanha,325,135.12,Várias companhias aéreas,MUC,2023-09-19,2023-09-26,http://kayak.com/flights/MAD-MUC/2023-09-19/2023-09-26/,135.12,1
Zurique,Suíça,140,100.65,Air Europa,ZRH,2023-09-13,2023-09-20,http://kayak.com/flights/MAD-ZRH/2023-09-13/2023-09-20/,100.65,1
Dubai,Emirados Árabes Unidos,680,367.16,Pegasus Airlines,DXB,2024-01-17,2024-01-23,http://kayak.com/flights/MAD-DXB/2024-01-17/2024-01-23/,367.16,1
