City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1325,586.88,Air China,ICN,2023-04-23,2023-04-30,http://kayak.com/flights/MXP-ICN/2023-04-23/2023-04-30/,586.88,1.0
Paris,França,90,47.47,Vueling,PAR,2023-10-10,2023-10-17,http://kayak.com/flights/MXP-PAR/2023-10-10/2023-10-17/,47.47,1.0
Nova Iorque,Estados Unidos,590,326.76,British Airways,NYC,2024-02-01,2024-02-06,http://kayak.com/flights/MXP-NYC/2024-02-01/2024-02-06/,326.76,1.0
Los Angeles,Estados Unidos,2005,415.29,Scandinavian Airlines,LAX,2023-09-25,2023-10-02,http://kayak.com/flights/MXP-LAX/2023-09-25/2023-10-02/,415.29,1.0
Londres,Reino Unido,120,41.99,Ryanair,LON,2023-05-04,2023-05-11,http://kayak.com/flights/MXP-LON/2023-05-04/2023-05-11/,41.99,1.0
Copenhaga,Dinamarca,130,62.07,easyJet,CPH,2023-10-05,2023-10-09,http://kayak.com/flights/MXP-CPH/2023-10-05/2023-10-09/,62.07,1.0
Barcelona,Espanha,105,35.6,Ryanair,BCN,2023-05-06,2023-05-10,http://kayak.com/flights/MXP-BCN/2023-05-06/2023-05-10/,35.6,1.0
Madrid,Espanha,140,46.55,Ryanair,MAD,2023-10-10,2023-10-17,http://kayak.com/flights/MXP-MAD/2023-10-10/2023-10-17/,46.55,1.0
São Francisco,Estados Unidos,1530,434.46,Scandinavian Airlines,SFO,2023-11-01,2023-11-08,http://kayak.com/flights/MXP-SFO/2023-11-01/2023-11-08/,434.46,1.0
Banguecoque,Tailândia,1915,563.15,Gulf Air,BKK,2023-05-13,2023-05-18,http://kayak.com/flights/MXP-BKK/2023-05-13/2023-05-18/,563.15,1.0
Miami,Estados Unidos,2035,390.65,TAP AIR PORTUGAL,MIA,2024-01-20,2024-01-27,http://kayak.com/flights/MXP-MIA/2024-01-20/2024-01-27/,390.65,1.0
Boston,Estados Unidos,1500,512.04,Scandinavian Airlines,BOS,2023-05-24,2023-05-29,http://kayak.com/flights/MXP-BOS/2023-05-24/2023-05-29/,512.04,1.0
Viena,Áustria,90,43.82,Ryanair,VIE,2023-05-06,2023-05-10,http://kayak.com/flights/MXP-VIE/2023-05-06/2023-05-10/,43.82,1.0
Lisboa,Portugal,170,76.67,TAP AIR PORTUGAL,LIS,2023-10-10,2023-10-17,http://kayak.com/flights/MXP-LIS/2023-10-10/2023-10-17/,76.67,1.0
Frankfurt,Alemanha,1060,153.34,Ryanair,FRA,2023-05-08,2023-05-12,http://kayak.com/flights/MXP-FRA/2023-05-08/2023-05-12/,153.34,1.0
Amesterdão,Holanda,110,84.89,easyJet,AMS,2023-10-10,2023-10-17,http://kayak.com/flights/MXP-AMS/2023-10-10/2023-10-17/,84.89,1.0
Istambul,Turquia,860,149.69,Aegean Airlines,IST,2024-02-15,2024-02-20,http://kayak.com/flights/MXP-IST/2024-02-15/2024-02-20/,149.69,1.0
Roma,Itália,595,69.37,Ryanair,ROM,2023-05-04,2023-05-09,http://kayak.com/flights/MXP-ROM/2023-05-04/2023-05-09/,69.37,1.0
Las Vegas,Estados Unidos,1007,697.32,British Airways,LAS,2023-10-11,2023-10-17,http://kayak.com/flights/MXP-LAS/2023-10-11/2023-10-17/,697.32,1.0
Atlanta,Estados Unidos,630,505.65,KLM,ATL,2023-05-11,2023-05-18,http://kayak.com/flights/MXP-ATL/2023-05-11/2023-05-18/,505.65,1.0
Nova Deli,Índia,1890,412.55,Várias companhias aéreas,DEL,2023-06-11,2023-06-16,http://kayak.com/flights/MXP-DEL/2023-06-11/2023-06-16/,412.55,1.0
Berlim,Alemanha,105,41.99,Ryanair,BER,2023-10-18,2023-10-25,http://kayak.com/flights/MXP-BER/2023-10-18/2023-10-25/,41.99,1.0
Dubai,Emirados Árabes Unidos,1290,284.77,Várias companhias aéreas,DXB,2023-05-18,2023-05-25,http://kayak.com/flights/MXP-DXB/2023-05-18/2023-05-25/,284.77,1.0
Manila,Filipinas,2710,851.57,Várias companhias aéreas,MNL,2023-04-27,2023-05-02,http://kayak.com/flights/MXP-MNL/2023-04-27/2023-05-02/,851.57,1.0
Seattle,Estados Unidos,1490,678.16,Várias companhias aéreas,SEA,2023-04-27,2023-05-04,http://kayak.com/flights/MXP-SEA/2023-04-27/2023-05-04/,678.16,1.0
Newark,Estados Unidos,1710,354.14,Scandinavian Airlines,EWR,2023-10-09,2023-10-16,http://kayak.com/flights/MXP-EWR/2023-10-09/2023-10-16/,354.14,1.0
Munique,Alemanha,70,169.77,Lufthansa,MUC,2023-05-11,2023-05-16,http://kayak.com/flights/MXP-MUC/2023-05-11/2023-05-16/,169.77,1.0
Atenas,Grécia,165,80.32,Wizz Air Malta,ATH,2023-09-17,2023-09-22,http://kayak.com/flights/MXP-ATH/2023-09-17/2023-09-22/,80.32,1.0
Singapura,Singapura,2130,535.77,Air China,SIN,2023-06-03,2023-06-10,http://kayak.com/flights/MXP-SIN/2023-06-03/2023-06-10/,535.77,1.0
Dallas,Estados Unidos,1150,680.89,Delta,DFW,2023-04-27,2023-05-04,http://kayak.com/flights/MXP-DFW/2023-04-27/2023-05-04/,680.89,1.0
Bogotá,Colômbia,1760,750.26,Delta,BOG,2023-05-06,2023-05-13,http://kayak.com/flights/MXP-BOG/2023-05-06/2023-05-13/,750.26,1.0
Cidade do México,México,2740,732.92,United Airlines,MEX,2023-04-27,2023-05-04,http://kayak.com/flights/MXP-MEX/2023-04-27/2023-05-04/,732.92,1.0
Telavive,Israel,250,89.45,easyJet,TLV,2023-05-25,2023-05-31,http://kayak.com/flights/MXP-TLV/2023-05-25/2023-05-31/,89.45,1.0
Zurique,Suíça,55,144.21,SWISS,ZRH,2023-05-13,2023-05-20,http://kayak.com/flights/MXP-ZRH/2023-05-13/2023-05-20/,144.21,1.0
Denver,Estados Unidos,1286,680.89,Delta,DEN,2023-04-27,2023-05-04,http://kayak.com/flights/MXP-DEN/2023-04-27/2023-05-04/,680.89,1.0
Palma de Maiorca,Espanha,105,30.12,Ryanair,PMI,2023-05-03,2023-05-10,http://kayak.com/flights/MXP-PMI/2023-05-03/2023-05-10/,30.12,1.0
Sydney,Austrália,2305,1192.93,Várias companhias aéreas,SYD,2023-05-13,2023-05-20,http://kayak.com/flights/MXP-SYD/2023-05-13/2023-05-20/,1192.93,1.0
Chicago,Estados Unidos,1450,444.5,Scandinavian Airlines,ORD,2023-05-11,2023-05-18,http://kayak.com/flights/MXP-ORD/2023-05-11/2023-05-18/,444.5,1.0
Bruxelas,Bélgica,480,142.39,Várias companhias aéreas,BRU,2023-05-16,2023-05-22,http://kayak.com/flights/MXP-BRU/2023-05-16/2023-05-22/,142.39,1.0
