City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1180,600.49,Air China,ICN,2023-11-07,2023-11-14,http://kayak.com/flights/MXP-ICN/2023-11-07/2023-11-14/,600.49,1.0
Paris,França,110,50.12,easyJet,PAR,2023-06-05,2023-06-09,http://kayak.com/flights/MXP-PAR/2023-06-05/2023-06-09/,50.12,1.0
Nova Iorque,Estados Unidos,1710,300.7,Scandinavian Airlines,NYC,2023-10-23,2023-10-30,http://kayak.com/flights/MXP-NYC/2023-10-23/2023-10-30/,300.7,1.0
Londres,Reino Unido,120,27.34,Ryanair,LON,2023-06-08,2023-06-12,http://kayak.com/flights/MXP-LON/2023-06-08/2023-06-12/,27.34,1.0
Los Angeles,Estados Unidos,1480,435.56,Scandinavian Airlines,LAX,2023-09-11,2023-09-18,http://kayak.com/flights/MXP-LAX/2023-09-11/2023-09-18/,435.56,1.0
Copenhaga,Dinamarca,125,94.77,easyJet,CPH,2023-09-07,2023-09-12,http://kayak.com/flights/MXP-CPH/2023-09-07/2023-09-12/,94.77,1.0
Madrid,Espanha,140,59.23,Ryanair,MAD,2023-10-11,2023-10-15,http://kayak.com/flights/MXP-MAD/2023-10-11/2023-10-15/,59.23,1.0
São Francisco,Estados Unidos,1945,423.72,Scandinavian Airlines,SFO,2023-10-17,2023-10-24,http://kayak.com/flights/MXP-SFO/2023-10-17/2023-10-24/,423.72,1.0
Barcelona,Espanha,100,36.45,Vueling,BCN,2023-06-08,2023-06-13,http://kayak.com/flights/MXP-BCN/2023-06-08/2023-06-13/,36.45,1.0
Banguecoque,Tailândia,2045,520.31,Gulf Air,BKK,2023-05-25,2023-06-01,http://kayak.com/flights/MXP-BKK/2023-05-25/2023-06-01/,520.31,1.0
Miami,Estados Unidos,1150,372.69,TAP AIR PORTUGAL,MIA,2023-10-08,2023-10-13,http://kayak.com/flights/MXP-MIA/2023-10-08/2023-10-13/,372.69,1.0
Boston,Estados Unidos,1845,411.87,Várias companhias aéreas,BOS,2023-11-07,2023-11-14,http://kayak.com/flights/MXP-BOS/2023-11-07/2023-11-14/,411.87,1.0
Frankfurt,Alemanha,505,86.57,Ryanair,FRA,2023-06-20,2023-06-25,http://kayak.com/flights/MXP-FRA/2023-06-20/2023-06-25/,86.57,1.0
Lisboa,Portugal,175,50.12,easyJet,LIS,2023-11-12,2023-11-17,http://kayak.com/flights/MXP-LIS/2023-11-12/2023-11-17/,50.12,1.0
Viena,Áustria,90,37.36,Ryanair,VIE,2023-06-29,2023-07-04,http://kayak.com/flights/MXP-VIE/2023-06-29/2023-07-04/,37.36,1.0
