City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2135,1410.66,Várias companhias aéreas,ICN,2023-03-23,2023-03-27,http://kayak.com/flights/OPO-ICN/2023-03-23/2023-03-27/,1410.66,1.0
Paris,França,130,66.25,Ryanair,PAR,2023-06-05,2023-06-09,http://kayak.com/flights/OPO-PAR/2023-06-05/2023-06-09/,66.25,1.0
Nova Iorque,Estados Unidos,1000,426.37,Delta,NYC,2023-04-12,2023-04-19,http://kayak.com/flights/OPO-NYC/2023-04-12/2023-04-19/,426.37,1.0
Londres,Reino Unido,950,62.51,Ryanair,LON,2023-04-04,2023-04-11,http://kayak.com/flights/OPO-LON/2023-04-04/2023-04-11/,62.51,1.0
Los Angeles,Estados Unidos,1925,711.86,SWISS,LAX,2023-09-19,2023-09-25,http://kayak.com/flights/OPO-LAX/2023-09-19/2023-09-25/,711.86,1.0
Copenhaga,Dinamarca,825,110.1,Várias companhias aéreas,CPH,2023-04-18,2023-04-22,http://kayak.com/flights/OPO-CPH/2023-04-18/2023-04-22/,110.1,1.0
Madrid,Espanha,75,35.46,Ryanair,MAD,2023-04-13,2023-04-20,http://kayak.com/flights/OPO-MAD/2023-04-13/2023-04-20/,35.46,1.0
Barcelona,Espanha,115,26.13,Vueling,BCN,2023-11-25,2023-12-02,http://kayak.com/flights/OPO-BCN/2023-11-25/2023-12-02/,26.13,1.0
Banguecoque,Tailândia,2510,1015.08,Várias companhias aéreas,BKK,2023-05-08,2023-05-15,http://kayak.com/flights/OPO-BKK/2023-05-08/2023-05-15/,1015.08,1.0
Miami,Estados Unidos,1347,415.18,Delta,MIA,2023-09-06,2023-09-13,http://kayak.com/flights/OPO-MIA/2023-09-06/2023-09-13/,415.18,1.0
São Francisco,Estados Unidos,1660,629.76,Várias companhias aéreas,SFO,2023-06-07,2023-06-12,http://kayak.com/flights/OPO-SFO/2023-06-07/2023-06-12/,629.76,1.0
Boston,Estados Unidos,1350,588.71,Lufthansa,BOS,2023-12-16,2023-12-22,http://kayak.com/flights/OPO-BOS/2023-12-16/2023-12-22/,588.71,1.0
Lisboa,Portugal,60,79.31,TAP AIR PORTUGAL,LIS,2023-04-02,2023-04-06,http://kayak.com/flights/OPO-LIS/2023-04-02/2023-04-06/,79.31,1.0
Viena,Áustria,1150,109.16,Ryanair,VIE,2023-03-22,2023-03-27,http://kayak.com/flights/OPO-VIE/2023-03-22/2023-03-27/,109.16,1.0
