City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct
Jackson,Estados Unidos,2138,638.2,United Airlines,JAN,2023-10-13,2023-10-20,http://kayak.com/flights/MAD-JAN/2023-10-13/2023-10-20/,638.2,1.0,2023,10,MAD,1109.84,1109.84,1109.84,2023-03-22 02:33:15,True,-471.6399999999999,-42.4962156707273
Pune,Índia,2600,621.46,Várias companhias aéreas,PNQ,2023-06-07,2023-06-12,http://kayak.com/flights/MAD-PNQ/2023-06-07/2023-06-12/,621.46,1.0,2023,6,MAD,898.19,899.12,899.12,2023-03-22 02:33:15,True,-276.73,-30.80973958739242
Belgrado,Sérvia,1475,131.18,Várias companhias aéreas,BEG,2023-10-14,2023-10-20,http://kayak.com/flights/MAD-BEG/2023-10-14/2023-10-20/,131.18,1.0,2023,10,MAD,179.69,179.68999999999997,179.69,2023-03-22 02:33:15,True,-48.50999999999999,-26.996493961823138
Agadir,Marrocos,135,43.73,Ryanair,AGA,2023-04-13,2023-04-20,http://kayak.com/flights/MAD-AGA/2023-04-13/2023-04-20/,43.73,1.0,2023,4,MAD,56.58,262.6331818181818,106.495,2023-03-22 02:33:15,True,-12.850000000000001,-22.7112053729233
Mont Lubin,Maurícia,1510,959.16,Várias companhias aéreas,RRG,2023-08-31,2023-09-07,http://kayak.com/flights/MAD-RRG/2023-08-31/2023-09-07/,959.16,1.0,2023,8,MAD,1218.1,1353.5407142857143,1346.52,2023-03-22 02:33:15,True,-258.93999999999994,-21.257696412445608
Monastir,Tunísia,1130,199.09,Várias companhias aéreas,MIR,2023-05-05,2023-05-12,http://kayak.com/flights/MAD-MIR/2023-05-05/2023-05-12/,199.09,1.0,2023,5,MAD,242.3,353.83272727272725,262.975,2023-03-22 02:33:15,True,-43.21000000000001,-17.833264548080894
Bodrum,Turquia,2565,240.03,Várias companhias aéreas,BJV,2023-05-09,2023-05-15,http://kayak.com/flights/MAD-BJV/2023-05-09/2023-05-15/,240.03,1.0,2023,5,MAD,284.35,286.6911111111111,284.44,2023-03-22 02:33:15,True,-44.32000000000002,-15.58642518023563
Durango,México,3347,885.67,American Airlines,DGO,2023-04-20,2023-04-27,http://kayak.com/flights/MAD-DGO/2023-04-20/2023-04-27/,885.67,1.0,2023,4,MAD,1043.54,1046.748,1047.55,2023-03-22 02:33:15,True,-157.87,-15.128313241466548
Tetuão,Marrocos,85,27.91,Ryanair,TTU,2023-05-05,2023-05-09,http://kayak.com/flights/MAD-TTU/2023-05-05/2023-05-09/,27.91,1.0,2023,5,MAD,32.65,64.93571428571428,34.68,2023-03-22 02:33:15,True,-4.739999999999998,-14.517611026033686
Kiruna,Suécia,1630,320.04,Várias companhias aéreas,KRN,2023-11-06,2023-11-12,http://kayak.com/flights/MAD-KRN/2023-11-06/2023-11-12/,320.04,1.0,2023,11,MAD,372.21,372.7966666666666,372.21,2023-03-22 02:33:15,True,-52.16999999999996,-14.016281131619237
Punta Arenas,Chile,2370,1048.48,LATAM Airlines,PUQ,2023-04-19,2023-04-26,http://kayak.com/flights/MAD-PUQ/2023-04-19/2023-04-26/,1048.48,1.0,2023,4,MAD,1216.19,1345.4846153846154,1366.34,2023-03-22 02:33:15,True,-167.71000000000004,-13.789786135390031
Lille,França,1270,149.79,Várias companhias aéreas,LIL,2023-05-11,2023-05-15,http://kayak.com/flights/MAD-LIL/2023-05-11/2023-05-15/,149.79,1.0,2023,5,MAD,172.58,186.14333333333332,179.425,2023-03-22 02:33:15,True,-22.79000000000002,-13.205469926990393
Oranjestad,Aruba,2190,744.26,Aeromexico,AUA,2023-04-20,2023-04-27,http://kayak.com/flights/MAD-AUA/2023-04-20/2023-04-27/,744.26,1.0,2023,4,MAD,857.09,1116.7967441860465,1084.85,2023-03-22 02:33:15,True,-112.83000000000004,-13.164311799227624
Vaitape,Polinésia Francesa,3120,2296.97,Várias companhias aéreas,BOB,2023-09-25,2023-10-01,http://kayak.com/flights/MAD-BOB/2023-09-25/2023-10-01/,2296.97,1.0,2023,9,MAD,2607.47,2682.6257142857144,2699.2,2023-03-22 02:33:15,True,-310.5,-11.908094819882876
Macau,Macau,1910,1104.29,Várias companhias aéreas,MFM,2023-04-11,2023-04-17,http://kayak.com/flights/MAD-MFM/2023-04-11/2023-04-17/,1104.29,1.0,2023,4,MAD,1235.03,1256.155,1238.27,2023-03-22 02:33:15,True,-130.74,-10.585977668558659
San Jose,Estados Unidos,2325,481.91,Air Canada,SJC,2023-10-17,2023-10-24,http://kayak.com/flights/MAD-SJC/2023-10-17/2023-10-24/,481.91,1.0,2023,10,MAD,538.77,654.025,610.97,2023-03-22 02:33:15,True,-56.85999999999996,-10.553668541307044
Vilnius,Lituânia,1580,133.04,Ryanair,VNO,2023-04-18,2023-04-25,http://kayak.com/flights/MAD-VNO/2023-04-18/2023-04-25/,133.04,1.0,2023,4,MAD,148.5,235.63818181818183,184.9,2023-03-22 02:33:15,True,-15.460000000000008,-10.410774410774417
