City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1670,643.37,Várias companhias aéreas,ICN,2023-10-31,2023-11-07,http://kayak.com/flights/MXP-ICN/2023-10-31/2023-11-07/,643.37,1.0
Paris,França,90,44.7,easyJet,PAR,2023-03-13,2023-03-20,http://kayak.com/flights/MXP-PAR/2023-03-13/2023-03-20/,44.7,1.0
Nova Iorque,Estados Unidos,1715,300.74,Scandinavian Airlines,NYC,2023-04-26,2023-05-01,http://kayak.com/flights/MXP-NYC/2023-04-26/2023-05-01/,300.74,1.0
Los Angeles,Estados Unidos,1480,460.88,Scandinavian Airlines,LAX,2023-05-15,2023-05-22,http://kayak.com/flights/MXP-LAX/2023-05-15/2023-05-22/,460.88,1.0
Londres,Reino Unido,120,18.63,Ryanair,LON,2023-03-11,2023-03-15,http://kayak.com/flights/MXP-LON/2023-03-11/2023-03-15/,18.63,1.0
Copenhaga,Dinamarca,130,52.14,easyJet,CPH,2023-05-11,2023-05-15,http://kayak.com/flights/MXP-CPH/2023-05-11/2023-05-15/,52.14,1.0
Banguecoque,Tailândia,1485,620.1,Gulf Air,BKK,2023-03-27,2023-04-03,http://kayak.com/flights/MXP-BKK/2023-03-27/2023-04-03/,620.1,1.0
Madrid,Espanha,140,40.97,Ryanair,MAD,2023-06-07,2023-06-14,http://kayak.com/flights/MXP-MAD/2023-06-07/2023-06-14/,40.97,1.0
Miami,Estados Unidos,855,355.67,TAP AIR PORTUGAL,MIA,2023-03-15,2023-03-22,http://kayak.com/flights/MXP-MIA/2023-03-15/2023-03-22/,355.67,1.0
Barcelona,Espanha,105,32.59,Ryanair,BCN,2023-03-21,2023-03-28,http://kayak.com/flights/MXP-BCN/2023-03-21/2023-03-28/,32.59,1.0
São Francisco,Estados Unidos,975,457.16,British Airways,SFO,2023-03-13,2023-03-20,http://kayak.com/flights/MXP-SFO/2023-03-13/2023-03-20/,457.16,1.0
