City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Paris,França,135,25.75,Ryanair,PAR,2023-02-23,2023-02-28,http://kayak.com/flights/OPO-PAR/2023-02-23/2023-02-28/,25.75,1
Incheon,Coreia do Sul,1175,976.63,Lufthansa,ICN,2023-02-26,2023-03-05,http://kayak.com/flights/OPO-ICN/2023-02-26/2023-03-05/,976.63,1
Londres,Reino Unido,145,28.51,Ryanair,LON,2023-03-09,2023-03-13,http://kayak.com/flights/OPO-LON/2023-03-09/2023-03-13/,28.51,1
Nova Iorque,Estados Unidos,795,412.91,Delta,NYC,2023-03-16,2023-03-23,http://kayak.com/flights/OPO-NYC/2023-03-16/2023-03-23/,412.91,1
Copenhaga,Dinamarca,755,75.41,Ryanair,CPH,2023-03-10,2023-03-14,http://kayak.com/flights/OPO-CPH/2023-03-10/2023-03-14/,75.41,1
Los Angeles,Estados Unidos,1950,705.35,Várias companhias aéreas,LAX,2023-02-20,2023-02-27,http://kayak.com/flights/OPO-LAX/2023-02-20/2023-02-27/,705.35,1
Madrid,Espanha,75,24.83,Ryanair,MAD,2023-04-19,2023-04-25,http://kayak.com/flights/OPO-MAD/2023-04-19/2023-04-25/,24.83,1
Barcelona,Espanha,120,38.63,Ryanair,BCN,2023-02-23,2023-02-28,http://kayak.com/flights/OPO-BCN/2023-02-23/2023-02-28/,38.63,1
Frankfurt,Alemanha,660,59.78,Ryanair,FRA,2023-02-28,2023-03-06,http://kayak.com/flights/OPO-FRA/2023-02-28/2023-03-06/,59.78,1
Lisboa,Portugal,60,64.38,TAP AIR PORTUGAL,LIS,2023-11-05,2023-11-11,http://kayak.com/flights/OPO-LIS/2023-11-05/2023-11-11/,64.38,1
Viena,Áustria,625,88.29,Ryanair,VIE,2023-04-19,2023-04-26,http://kayak.com/flights/OPO-VIE/2023-04-19/2023-04-26/,88.29,1
Miami,Estados Unidos,2420,391.76,British Airways,MIA,2023-02-24,2023-03-01,http://kayak.com/flights/OPO-MIA/2023-02-24/2023-03-01/,391.76,1
Amesterdão,Holanda,485,129.67,Várias companhias aéreas,AMS,2023-04-12,2023-04-18,http://kayak.com/flights/OPO-AMS/2023-04-12/2023-04-18/,129.67,1
Roma,Itália,190,48.74,Wizz Air,ROM,2023-03-04,2023-03-11,http://kayak.com/flights/OPO-ROM/2023-03-04/2023-03-11/,48.74,1
Berlim,Alemanha,845,91.05,Ryanair,BER,2023-03-24,2023-03-28,http://kayak.com/flights/OPO-BER/2023-03-24/2023-03-28/,91.05,1
Munique,Alemanha,1185,113.12,TAP AIR PORTUGAL,MUC,2023-04-05,2023-04-09,http://kayak.com/flights/OPO-MUC/2023-04-05/2023-04-09/,113.12,1
Istambul,Turquia,550,142.54,Várias companhias aéreas,IST,2023-03-21,2023-03-26,http://kayak.com/flights/OPO-IST/2023-03-21/2023-03-26/,142.54,1
Zurique,Suíça,155,57.02,easyJet,ZRH,2023-03-24,2023-03-28,http://kayak.com/flights/OPO-ZRH/2023-03-24/2023-03-28/,57.02,1
Boston,Estados Unidos,1645,499.35,KLM,BOS,2023-02-20,2023-02-27,http://kayak.com/flights/OPO-BOS/2023-02-20/2023-02-27/,499.35,1
